time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,12,0,0,12,0,0,0,2.6666666666666665,0,0.0,0,0,0.0,0.0
100,262,124,27,111,21.709193953146755,41.13188345361926,4.984838845739622,2.6374045801526718,5.630252100840337,20.458015267175572,27.830645161290324,21.274193548387096,0.034288283188198376,0.22930562724432138
200,530,315,86,129,28.548242798898723,45.12216138516178,5.023277498316983,2.6566037735849055,5.804857621440536,26.154716981132076,31.876190476190477,22.012698412698413,0.035993645973079975,0.2883138486336126
300,770,491,148,131,30.292249814154374,46.57545369091484,5.0163308296223565,2.6597402597402597,5.8507265521796565,28.75974025974026,33.24439918533605,22.217922606924642,0.035604120641629225,0.3029228700413019
400,1028,709,207,112,28.700293029222276,46.98651775719856,5.02520630775552,2.65272373540856,5.853701185156401,29.308365758754864,33.69957686882934,22.372355430183358,0.03557321895982638,0.3032951139941603
500,1307,914,265,128,27.586769064665486,47.3334468448466,5.01318662617091,2.654934965570008,5.867572934168321,29.391736801836267,34.07986870897155,22.2363238512035,0.03626722808117625,0.30801714106006456
600,1594,1119,348,127,27.66785554178231,47.286952430412846,5.0125487911788325,2.6624843161856964,5.873015873015873,29.247176913425346,34.000893655049154,22.244861483467382,0.036621095551741686,0.3113809400810596
700,1865,1309,428,128,28.496823223138016,47.581872057448265,5.010321960389872,2.6627345844504022,5.888586672246051,30.181769436997318,34.291061879297175,22.375095492742552,0.037004757244866966,0.3205708693840785
800,2109,1509,486,114,28.26995269235344,48.171640683537774,5.011124068262781,2.6647700331910857,5.891998171010517,30.54954954954955,34.90722332670643,22.535453943008616,0.03684189826283702,0.31978262337749486
900,2383,1703,555,125,28.140431341226503,47.88476465628577,5.002383216604629,2.6693243810323124,5.886298801858342,30.305916911456148,34.62125660598943,22.40692894891368,0.03721989928691789,0.3166447287650201
1000,2634,1909,610,115,28.50004129439832,48.00125223696439,5.004537335277784,2.669324221716021,5.889491028927133,30.531890660592254,34.69565217391305,22.440544787847042,0.03700157908266372,0.3161926018413141
