time,node,decisions
1000,pop0,1554
1000,pop1,928
1000,pop2,676
1000,pop3,1204
1000,pop4,196
1000,pop5,50
1000,pop6,394
1000,pop7,934
1000,pop8,71
1000,pop9,68
1000,pop10,1167
1000,pop11,736
1000,pop12,150
1000,pop13,72
1000,pop14,1890
1000,pop15,122
1000,pop16,408
1000,pop17,392
1000,pop18,329
1000,pop19,928
1000,pop20,157
1000,pop21,50
1000,pop22,811
1000,pop23,311
1000,pop24,751
1000,pop25,903
1000,pop26,679
1000,pop27,1304
1000,pop28,444
1000,pop29,586
1000,pop30,56
1000,pop31,630
1000,pop32,170
1000,pop33,217
1000,pop34,1047
1000,pop35,69
1000,pop36,944
1000,pop37,543
1000,pop38,88
1000,pop39,67
1000,pop40,638
1000,pop41,340
1000,pop42,362
1000,pop43,105
1000,pop44,339
1000,pop45,903
1000,pop46,1245
1000,pop47,299
1000,pop48,902
1000,pop49,160
1000,pop50,3361
1000,pop51,4524
1000,pop52,4111
1000,pop53,3281
1000,pop54,60
1000,pop55,445
1000,pop56,947
1000,pop57,720
