time,node,decisions
1000,pop0,210
1000,pop1,648
1000,pop2,2195
1000,pop3,2206
1000,pop4,582
1000,pop5,290
1000,pop6,851
1000,pop7,174
1000,pop8,172
1000,pop9,329
1000,pop10,609
1000,pop11,1007
1000,pop12,188
1000,pop13,0
1000,pop14,551
1000,pop15,798
1000,pop16,1175
1000,pop17,1575
1000,pop18,1285
1000,pop19,466
1000,pop20,1994
1000,pop21,346
1000,pop22,80
1000,pop23,82
1000,pop24,1241
1000,pop25,1305
1000,pop26,583
1000,pop27,796
1000,pop28,155
1000,pop29,577
1000,pop30,2
1000,pop31,1339
1000,pop32,1666
1000,pop33,1857
1000,pop34,1182
1000,pop35,1189
1000,pop36,187
1000,pop37,189
1000,pop38,730
1000,pop39,21
1000,pop40,1038
1000,pop41,3668
1000,pop42,32
1000,pop43,7
1000,pop44,1244
1000,pop45,1468
1000,pop46,0
1000,pop47,4
1000,pop48,1449
1000,pop49,796
1000,pop50,630
1000,pop51,1105
1000,pop52,154
1000,pop53,440
1000,pop54,206
1000,pop55,434
1000,pop56,831
1000,pop57,457
1000,pop58,417
1000,pop59,435
1000,pop60,177
1000,pop61,2444
1000,pop62,2681
1000,pop63,226
1000,pop64,761
1000,pop65,207
1000,pop66,1226
1000,pop67,3306
1000,pop68,4
1000,pop69,17
1000,pop70,3745
1000,pop71,1276
1000,pop72,1304
1000,pop73,1188
1000,pop74,782
1000,pop75,182
1000,pop76,346
1000,pop77,3033
1000,pop78,538
1000,pop79,1634
1000,pop80,1924
1000,pop81,1052
1000,pop82,152
1000,pop83,206
1000,pop84,215
1000,pop85,231
1000,pop86,1136
1000,pop87,456
1000,pop88,1134
1000,pop89,1263
1000,pop90,39
1000,pop91,1038
1000,pop92,1032
1000,pop93,828
1000,pop94,2579
1000,pop95,2052
1000,pop96,214
1000,pop97,224
1000,pop98,1528
1000,pop99,1512
1000,pop100,75
1000,pop101,3294
1000,pop102,3839
1000,pop103,1213
1000,pop104,219
1000,pop105,631
1000,pop106,277
1000,pop107,3778
1000,pop108,854
1000,pop109,918
1000,pop110,2667
1000,pop111,4
1000,pop112,213
1000,pop113,1526
1000,pop114,1357
1000,pop115,449
1000,pop116,4017
1000,pop117,378
1000,pop118,7
1000,pop119,242
1000,pop120,2233
1000,pop121,2695
1000,pop122,181
1000,pop123,1164
1000,pop124,2232
1000,pop125,5005
1000,pop126,996
1000,pop127,1355
1000,pop128,2646
1000,pop129,4669
1000,pop130,2025
1000,pop131,6403
1000,pop132,1847
1000,pop133,3745
1000,pop134,26
1000,pop135,2
1000,pop136,0
1000,pop137,190
1000,pop138,457
1000,pop139,14
1000,pop140,1460
1000,pop141,2403
1000,pop142,1406
1000,pop143,0
1000,pop144,1745
1000,pop145,147
1000,pop146,142
1000,pop147,0
1000,pop148,1629
