time,node,decisions
1000,pop0,105
1000,pop1,513
1000,pop2,259
1000,pop3,152
1000,pop4,927
1000,pop5,881
1000,pop6,434
1000,pop7,463
1000,pop8,0
1000,pop9,798
1000,pop10,1324
1000,pop11,355
1000,pop12,1065
1000,pop13,783
1000,pop14,1192
1000,pop15,230
1000,pop16,1163
1000,pop17,1298
1000,pop18,1278
1000,pop19,697
1000,pop20,1476
1000,pop21,458
1000,pop22,455
1000,pop23,561
1000,pop24,353
1000,pop25,222
1000,pop26,855
1000,pop27,1169
1000,pop28,922
1000,pop29,273
1000,pop30,1133
1000,pop31,1054
1000,pop32,412
1000,pop33,1319
1000,pop34,1138
1000,pop35,1070
1000,pop36,1004
1000,pop37,961
1000,pop38,1123
1000,pop39,1037
1000,pop40,124
1000,pop41,841
1000,pop42,932
1000,pop43,1067
1000,pop44,1774
1000,pop45,1407
1000,pop46,1036
1000,pop47,1001
1000,pop48,876
1000,pop49,353
1000,pop50,3764
1000,pop51,2833
1000,pop52,3371
1000,pop53,1692
1000,pop54,212
1000,pop55,851
1000,pop56,1089
1000,pop57,1109
