time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,50,0,0,50,0,0,0,2.74,0,0.0,0,0,0.0,0.0
100,1092,272,261,559,16.74632097529596,48.562151026736146,4.987603875057848,2.6456043956043955,5.373412362404742,23.245421245421245,35.470588235294116,29.533088235294116,0.2472921099307132,0.10478254807551864
200,2241,972,639,630,18.842801917470794,62.78837212801033,5.0106052149690266,2.652833556448014,5.45993081579706,33.80722891566265,49.52674897119341,36.86008230452675,0.27002600864344034,0.1454100193863014
300,3389,1703,1012,674,20.409625131772646,67.88048683339672,5.009857223375313,2.6515196223074655,5.462237702828986,37.943936264384774,54.71168526130358,39.36465061655901,0.27542276526663756,0.15728475233963157
400,4458,2492,1331,635,20.280177574853013,70.44865240569607,5.006751174461568,2.657918349035442,5.459487056279657,40.778375953342305,57.25642054574639,40.675762439807386,0.2769466207686682,0.16407077874124046
500,5544,3240,1668,636,20.171441167065662,71.4555850289254,5.002102593668716,2.659632034632035,5.46162533527834,41.87049062049062,58.23179012345679,41.187345679012346,0.2772968868366046,0.16580646747497335
600,6653,3983,2026,644,20.456546834806048,72.31148520977546,5.003786157391947,2.6636104013227118,5.4684080752041915,42.66887118593116,59.07933718302787,41.75797137835802,0.27901129957508364,0.16742264152291148
700,7748,4755,2365,628,20.637634970708273,72.55439005056724,5.008267599663628,2.6652039235931855,5.4768102031852415,43.45185854414042,59.27970557308097,41.773501577287064,0.2791137895895409,0.17015377289904854
800,8858,5486,2736,636,20.83904478625993,72.60134506210412,5.010444597663868,2.6638067283811244,5.480547906516981,43.81406638067284,59.32172803499818,41.801859278162596,0.2802840692229939,0.17136395862522086
900,9976,6268,3022,686,20.69744954020075,72.88843457864039,5.007639801826417,2.6635926222935042,5.477468291469783,44.155773857257415,59.61534779834078,42.0607849393746,0.28197791845353753,0.17249611881674756
1000,11104,7081,3373,650,21.086619757580408,73.14346279534037,5.005701457692988,2.6614733429394812,5.470798727690405,44.60987031700288,59.88970484394859,42.22228498799605,0.2821253260591314,0.17357665773767902
