flow,node,dec_count,dec_time_avg,dec_time_std
1,pop0,2,0.0001856088638305664,9.417533874511719e-06
1,pop1,1,0.00018715858459472656,0.0
1,pop53,3,0.00018525123596191406,6.128176895350456e-06
1,pop50,2,0.0002645254135131836,7.832050323486328e-05
1,pop14,1,0.00018548965454101562,0.0
1,pop27,1,0.000186920166015625,0.0
1,pop25,1,0.00018930435180664062,0.0
2,pop3,4,0.00018787384033203125,7.188903332614844e-05
2,pop53,1,0.00017905235290527344,0.0
2,pop52,1,0.000179290771484375,0.0
2,pop12,1,0.0001780986785888672,0.0
3,pop7,2,0.0001531839370727539,3.933906555175781e-06
3,pop53,3,0.0001865228017171224,4.336917765821537e-06
3,pop50,2,0.00026404857635498047,7.903575897216797e-05
3,pop44,1,0.00018525123596191406,0.0
3,pop39,1,0.00018453598022460938,0.0
3,pop38,1,0.0001862049102783203,0.0
3,pop18,1,0.00019598007202148438,0.0
4,pop13,5,0.00018286705017089844,6.309422356307787e-05
4,pop52,1,0.00018095970153808594,0.0
4,pop50,1,0.00018310546875,0.0
4,pop44,1,0.0001842975616455078,0.0
5,pop15,4,0.00016486644744873047,1.9957144713183963e-05
5,pop1,1,0.00018906593322753906,0.0
5,pop53,3,0.000194549560546875,4.2959473138617135e-06
5,pop7,2,0.0002690553665161133,7.259845733642578e-05
5,pop51,2,0.00019609928131103516,2.2649765014648438e-06
5,pop46,1,0.0002067089080810547,0.0
5,pop20,2,0.00035500526428222656,1.049041748046875e-05
5,pop19,1,0.00019788742065429688,0.0
6,pop20,5,0.00019073486328125,6.79115558692914e-05
6,pop19,1,0.0001862049102783203,0.0
6,pop51,1,0.00018310546875,0.0
6,pop52,1,0.00018525123596191406,0.0
6,pop13,1,0.00018477439880371094,0.0
7,pop23,5,0.00017099380493164064,6.175794150499533e-05
7,pop24,1,0.00019049644470214844,0.0
7,pop14,1,0.0001971721649169922,0.0
7,pop50,1,0.00018310546875,0.0
7,pop35,1,0.00018167495727539062,0.0
8,pop26,5,0.0002070903778076172,6.574157894828071e-05
8,pop50,1,0.00018453598022460938,0.0
8,pop44,1,0.00019741058349609375,0.0
8,pop39,1,0.00018906593322753906,0.0
8,pop38,1,0.00018858909606933594,0.0
8,pop18,1,0.00018286705017089844,0.0
9,pop27,4,0.00018900632858276367,7.328964920078571e-05
9,pop14,1,0.00017786026000976562,0.0
9,pop50,1,0.00018262863159179688,0.0
9,pop53,1,0.00018286705017089844,0.0
9,pop1,1,0.00018835067749023438,0.0
10,pop30,5,0.00017180442810058594,6.20922912502522e-05
10,pop48,1,0.00018358230590820312,0.0
10,pop52,1,0.00018215179443359375,0.0
10,pop13,1,0.00018358230590820312,0.0
11,pop31,2,0.00014889240264892578,3.5762786865234375e-07
11,pop30,4,0.0002231597900390625,7.520641888681237e-05
11,pop48,1,0.00018668174743652344,0.0
11,pop52,1,0.0001888275146484375,0.0
11,pop50,1,0.00019311904907226562,0.0
11,pop14,1,0.00018548965454101562,0.0
11,pop27,1,0.00018405914306640625,0.0
11,pop25,1,0.00018286705017089844,0.0
12,pop34,2,0.0001176595687866211,2.944469451904297e-05
12,pop52,3,0.00021187464396158853,3.883141841582953e-05
12,pop12,1,0.0001800060272216797,0.0
13,pop38,4,0.00017505884170532227,7.113057082445822e-05
13,pop39,1,0.00017762184143066406,0.0
13,pop44,1,0.0001780986785888672,0.0
13,pop50,1,0.000179290771484375,0.0
13,pop52,1,0.0001804828643798828,0.0
14,pop44,2,0.00015473365783691406,3.0994415283203125e-06
14,pop50,3,0.00024215380350748697,8.604242851234788e-05
14,pop53,1,0.0001842975616455078,0.0
14,pop7,1,0.0001823902130126953,0.0
15,pop45,2,0.0001494884490966797,1.430511474609375e-06
15,pop46,2,0.0001842975616455078,6.4373016357421875e-06
15,pop51,3,0.00019176801045735678,2.6429953810876036e-06
15,pop9,2,0.00023114681243896484,4.3272972106933594e-05
15,pop53,2,0.0003421306610107422,1.9550323486328125e-05
16,pop46,5,0.00019211769104003905,6.970348102177602e-05
16,pop51,1,0.0001914501190185547,0.0
16,pop52,1,0.00018596649169921875,0.0
16,pop12,1,0.00017833709716796875,0.0
17,pop51,5,0.00020427703857421874,7.880206894645622e-05
17,pop50,1,0.00018262863159179688,0.0
17,pop44,1,0.00018286705017089844,0.0
17,pop39,1,0.00018835067749023438,0.0
17,pop38,1,0.00018358230590820312,0.0
17,pop18,1,0.00018548965454101562,0.0
18,pop52,5,0.00020437240600585939,7.470676405124938e-05
18,pop50,1,0.0001800060272216797,0.0
18,pop44,1,0.0001842975616455078,0.0
18,pop39,1,0.00019097328186035156,0.0
18,pop38,1,0.0001857280731201172,0.0
18,pop18,1,0.0001888275146484375,0.0
19,pop55,4,0.0002104043960571289,8.653453155281074e-05
19,pop50,1,0.0001773834228515625,0.0
19,pop51,1,0.00017905235290527344,0.0
19,pop22,1,0.0001888275146484375,0.0
20,pop56,2,0.00015032291412353516,2.2649765014648438e-06
20,pop55,1,0.00018405914306640625,0.0
20,pop50,2,0.00018107891082763672,1.1920928955078125e-07
20,pop44,1,0.00018215179443359375,0.0
20,pop39,2,0.00018727779388427734,5.841255187988281e-06
20,pop38,2,0.00021839141845703125,2.7894973754882812e-05
20,pop18,1,0.00018334388732910156,0.0
21,pop7,2,0.00018727779388427734,7.748603820800781e-06
21,pop53,4,0.00022846460342407227,7.238416626934183e-05
21,pop51,1,0.0001900196075439453,0.0
21,pop22,1,0.00019407272338867188,0.0
22,pop31,2,0.00016033649444580078,2.849102020263672e-05
22,pop30,4,0.0002116560935974121,5.6887536060328084e-05
22,pop48,1,0.00018215179443359375,0.0
22,pop52,1,0.0001838207244873047,0.0
22,pop50,1,0.00018596649169921875,0.0
22,pop14,1,0.00018334388732910156,0.0
23,pop34,2,0.00018608570098876953,9.417533874511719e-06
23,pop52,3,0.00024247169494628906,9.12099869748631e-05
23,pop51,1,0.0001919269561767578,0.0
23,pop9,1,0.0001819133758544922,0.0
24,pop13,4,0.00020766258239746094,6.768379710921077e-05
24,pop52,1,0.00018930435180664062,0.0
24,pop51,1,0.00018358230590820312,0.0
24,pop28,1,0.0001881122589111328,0.0
25,pop38,5,0.00020685195922851563,6.331216029756333e-05
25,pop39,1,0.00018310546875,0.0
25,pop44,1,0.0001842975616455078,0.0
25,pop50,1,0.00018644332885742188,0.0
25,pop52,1,0.0001888275146484375,0.0
25,pop48,1,0.00018668174743652344,0.0
25,pop30,1,0.0001800060272216797,0.0
26,pop44,2,0.00016438961029052734,2.467632293701172e-05
26,pop50,3,0.0001808802286783854,2.7346055561836963e-06
26,pop51,2,0.00022709369659423828,4.2319297790527344e-05
26,pop8,1,0.0001800060272216797,0.0
27,pop55,3,0.0001823902130126953,3.799766886355693e-06
27,pop50,3,0.00019812583923339844,1.112847077955519e-05
27,pop51,4,0.00020056962966918945,7.859454989584476e-06
27,pop9,2,0.00028145313262939453,8.308887481689453e-05
27,pop33,2,0.00020253658294677734,4.172325134277344e-06
27,pop37,1,0.00034046173095703125,0.0
27,pop19,2,0.0003510713577270508,4.172325134277344e-06
28,pop34,2,0.00015544891357421875,3.337860107421875e-05
28,pop52,4,0.00021117925643920898,4.8697359557635725e-05
28,pop53,1,0.00019097328186035156,0.0
28,pop1,1,0.00018906593322753906,0.0
29,pop34,2,0.0001722574234008789,2.110004425048828e-05
29,pop52,3,0.0002281665802001953,6.760529672811873e-05
29,pop51,1,0.0001811981201171875,0.0
29,pop8,1,0.0001900196075439453,0.0
30,pop55,2,0.00016498565673828125,3.123283386230469e-05
30,pop56,1,0.0001838207244873047,0.0
30,pop52,4,0.00020563602447509766,3.659802849159958e-05
30,pop13,1,0.00018095970153808594,0.0
31,pop34,2,0.00017154216766357422,2.181529998779297e-05
31,pop52,4,0.0002192854881286621,6.077017273868827e-05
31,pop51,1,0.00018477439880371094,0.0
31,pop28,1,0.0001876354217529297,0.0
32,pop0,2,0.00014078617095947266,4.971027374267578e-05
32,pop1,1,0.0001862049102783203,0.0
32,pop53,3,0.0002120335896809896,3.906299230435872e-05
32,pop52,1,0.00018095970153808594,0.0
33,pop15,5,0.00020284652709960936,5.732197498468374e-05
33,pop1,1,0.00018095970153808594,0.0
33,pop53,1,0.00019049644470214844,0.0
33,pop50,1,0.00018215179443359375,0.0
33,pop35,1,0.0001804828643798828,0.0
34,pop20,3,0.00017547607421875,2.090483686140344e-05
34,pop19,2,0.0002579689025878906,7.104873657226562e-05
34,pop51,1,0.0001850128173828125,0.0
34,pop52,1,0.0001850128173828125,0.0
34,pop13,1,0.0001819133758544922,0.0
35,pop26,5,0.0002010345458984375,5.8058208905290045e-05
35,pop50,1,0.00018906593322753906,0.0
35,pop51,1,0.00018405914306640625,0.0
35,pop28,1,0.00017881393432617188,0.0
36,pop27,5,0.00020585060119628906,6.11898577650886e-05
36,pop14,1,0.0001857280731201172,0.0
36,pop50,1,0.00019097328186035156,0.0
36,pop51,1,0.00018668174743652344,0.0
36,pop8,1,0.00018286705017089844,0.0
37,pop52,4,0.00020056962966918945,6.530675596955848e-05
37,pop34,1,0.00018095970153808594,0.0
37,pop35,1,0.00018024444580078125,0.0
38,pop55,2,0.0001417398452758789,5.4955482482910156e-05
38,pop50,4,0.00018608570098876953,4.7877039022501e-06
38,pop44,2,0.0002669095993041992,8.165836334228516e-05
38,pop51,3,0.00023523966471354166,5.6344295892613764e-05
39,pop31,2,0.0001480579376220703,4.553794860839844e-05
39,pop30,4,0.00020688772201538086,4.5570820719977885e-05
39,pop48,1,0.0001933574676513672,0.0
39,pop52,1,0.00018835067749023438,0.0
39,pop51,1,0.0001838207244873047,0.0
40,pop27,5,0.00021800994873046874,6.664890633273501e-05
40,pop14,1,0.00018143653869628906,0.0
40,pop50,1,0.00018405914306640625,0.0
40,pop51,1,0.00018644332885742188,0.0
40,pop9,1,0.00018525123596191406,0.0
41,pop55,2,0.00016045570373535156,3.4809112548828125e-05
41,pop50,4,0.0002129077911376953,4.628483929232878e-05
41,pop44,1,0.00018167495727539062,0.0
41,pop39,1,0.00018286705017089844,0.0
42,pop13,4,0.0002092123031616211,6.554158829228513e-05
42,pop52,1,0.0001819133758544922,0.0
42,pop51,1,0.00018215179443359375,0.0
42,pop8,1,0.00018143653869628906,0.0
43,pop55,4,0.00020062923431396484,6.412850407718546e-05
43,pop50,1,0.00018286705017089844,0.0
43,pop44,1,0.00018715858459472656,0.0
43,pop39,1,0.00018072128295898438,0.0
44,pop34,2,0.0001513957977294922,4.4345855712890625e-05
44,pop52,4,0.00021016597747802734,4.289497448373422e-05
44,pop51,1,0.00018095970153808594,0.0
45,pop3,5,0.00017976760864257812,5.814266135225004e-05
45,pop53,1,0.0001895427703857422,0.0
45,pop1,1,0.00017952919006347656,0.0
46,pop23,5,0.00022063255310058593,7.304043350578242e-05
46,pop24,1,0.0001881122589111328,0.0
46,pop14,1,0.0001888275146484375,0.0
46,pop50,1,0.0001888275146484375,0.0
46,pop51,1,0.00018286705017089844,0.0
46,pop9,1,0.00018668174743652344,0.0
47,pop30,5,0.00020031929016113282,6.092616870767029e-05
47,pop48,1,0.00018286705017089844,0.0
47,pop52,1,0.00018668174743652344,0.0
47,pop50,1,0.00018644332885742188,0.0
47,pop14,1,0.00018358230590820312,0.0
48,pop45,2,0.00017702579498291016,2.276897430419922e-05
48,pop44,1,0.00018477439880371094,0.0
48,pop50,1,0.00018525123596191406,0.0
48,pop52,1,0.000186920166015625,0.0
48,pop13,4,0.00021702051162719727,2.5322575789211912e-05
49,pop46,4,0.00019180774688720703,4.9410345146614376e-05
49,pop45,2,0.00019121170043945312,1.1920928955078125e-06
49,pop44,3,0.00019168853759765625,3.132884239264651e-06
49,pop39,2,0.00023806095123291016,4.398822784423828e-05
49,pop51,1,0.0003287792205810547,0.0
49,pop52,3,0.00019844373067220053,4.697646047634013e-06
49,pop56,1,0.0002837181091308594,0.0
49,pop48,2,0.00020611286163330078,1.1920928955078125e-07
49,pop30,2,0.00034868717193603516,4.172325134277344e-06
49,pop50,1,0.0001964569091796875,0.0
50,pop51,3,0.0001731713612874349,2.0328902749261513e-05
50,pop52,3,0.0002151330312093099,4.1028936593760583e-05
50,pop12,1,0.00018286705017089844,0.0
51,pop56,2,0.0001850128173828125,1.33514404296875e-05
51,pop55,1,0.00018286705017089844,0.0
51,pop50,1,0.00018286705017089844,0.0
51,pop44,1,0.000186920166015625,0.0
51,pop39,3,0.0002117156982421875,3.3394491863537996e-05
51,pop38,1,0.00018930435180664062,0.0
