time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,15,0,0,15,0,0,0,2.4,0,0.0,0,0,0.0,0.0
100,352,164,0,188,0,37.06952463439533,5.0696750017315635,2.6136363636363638,4.724645892351274,23.69034090909091,24.00609756097561,18.23780487804878,0.35500960552523886,0.09662572075306898
200,686,462,0,224,0,48.075196236592916,5.063362295439283,2.629737609329446,4.778959810874705,35.36151603498542,34.97186147186147,17.383116883116884,0.4172080212137379,0.13953583960856586
300,1034,779,2,253,28.81584178612396,54.37694895385589,5.012049103562822,2.6431334622823983,4.798269630927609,42.37234042553192,41.291399229781774,17.41720154043646,0.44961209960748555,0.17083651802332578
400,1368,1092,7,269,55.20012116472013,58.87996040572272,5.019950992719881,2.6440058479532165,4.846359782851193,47.63815789473684,45.739010989010985,17.63003663003663,0.46857192889040405,0.19127814589354067
500,1692,1411,10,271,83.29406915755685,63.41130431414376,5.013597435536917,2.642434988179669,4.88046875,51.689125295508276,50.26293408929837,17.759036144578314,0.4766288560625784,0.20456017720609468
600,2037,1765,10,262,83.29406915755685,66.24715907251196,5.012220745991803,2.6460481099656357,4.868909512761021,53.5699558173785,53.05495750708215,17.761473087818697,0.48535498750555267,0.21222692377864694
700,2373,2119,11,243,84.13808229569469,67.05104898996083,5.014961101107994,2.6489675516224187,4.871128006323159,54.53898019384745,53.82869277961303,17.68570080226522,0.48638751827909427,0.21404045154911164
800,2708,2428,16,264,105.24857601396549,68.20277635745707,5.014168547252964,2.653618906942393,4.863487429034874,55.36078286558346,54.96293245469522,17.647446457990114,0.4879336477668354,0.21574904817177526
900,3032,2757,22,253,114.78063416948272,69.52589652963943,5.0200684604733565,2.6560026385224274,4.8645679990941,56.67414248021108,56.25752629669931,17.62966993108451,0.4880900252428825,0.2197749380202053
1000,3385,3073,23,289,110.5967244645343,70.68939295780666,5.016800251562252,2.6564254062038404,4.875009442276218,57.19675036927622,57.397006182883175,17.660592255125284,0.49106344527012075,0.22176139218945826
