time,node,decisions
1000,pop0,30
1000,pop1,65
1000,pop2,54
1000,pop3,153
1000,pop4,11
1000,pop5,527
1000,pop6,0
1000,pop7,0
1000,pop8,506
1000,pop9,155
1000,pop10,448
1000,pop11,44
1000,pop12,442
1000,pop13,0
1000,pop14,332
1000,pop15,0
1000,pop16,128
1000,pop17,49
1000,pop18,65
1000,pop19,0
1000,pop20,0
1000,pop21,6
1000,pop22,141
1000,pop23,172
1000,pop24,426
1000,pop25,3
1000,pop26,0
1000,pop27,88
1000,pop28,10
1000,pop29,12
1000,pop30,0
1000,pop31,0
1000,pop32,0
1000,pop33,52
1000,pop34,139
1000,pop35,56
1000,pop36,10
1000,pop37,54
1000,pop38,67
1000,pop39,115
1000,pop40,58
1000,pop41,98
1000,pop42,17
1000,pop43,59
1000,pop44,157
1000,pop45,12
1000,pop46,0
1000,pop47,0
1000,pop48,51
1000,pop49,0
1000,pop50,508
1000,pop51,832
1000,pop52,525
1000,pop53,181
1000,pop54,0
1000,pop55,24
1000,pop56,130
1000,pop57,0
