spr1,1643,counted
spr1,460,counted
spr1,560,counted
spr1,576,counted
spr1,627,counted
spr1,1925,counted
spr1,2621,counted
spr1,48,counted
spr1,2449,counted
spr1,569,counted
spr1,1867,counted
spr1,1902,counted
spr1,884,counted
spr1,4527,counted
spr1,550,counted
spr1,0,counted
spr1,270,counted
spr1,218,counted
spr1,2763,counted
spr1,869,counted
spr1,554,counted
spr1,587,counted
spr1,5012,counted
spr1,218,counted
spr1,412,counted
spr1,390,counted
spr1,603,counted
spr1,322,counted
spr1,4127,counted
spr1,2381,counted
spr1,604,counted
spr1,709,counted
spr1,461,counted
spr1,3290,counted
spr1,3212,counted
spr1,4364,counted
spr1,1572,counted
spr1,501,counted
spr1,279,counted
spr1,948,counted
spr1,2048,counted
spr1,2984,counted
spr1,2591,counted
spr1,4597,counted
spr1,5586,counted
spr1,517,counted
spr1,708,counted
spr1,1655,counted
spr1,2362,counted
spr1,4741,counted
spr1,8069,counted
spr1,2873,counted
spr1,1318,counted
spr1,942,counted
spr1,568,counted
spr1,448,counted
spr1,134,counted
spr1,356,counted
spr1,966,counted
spr1,3738,counted
spr1,4514,counted
spr1,1726,counted
spr1,245,counted
spr1,5057,counted
spr1,2395,counted
spr1,2052,counted
spr1,3620,counted
spr1,1665,counted
spr1,10823,total
spr2,402,counted
spr2,35,counted
spr2,1368,counted
spr2,1008,counted
spr2,66,counted
spr2,460,counted
spr2,266,counted
spr2,294,counted
spr2,2054,counted
spr2,822,counted
spr2,847,counted
spr2,629,counted
spr2,0,counted
spr2,1554,counted
spr2,866,counted
spr2,798,counted
spr2,509,counted
spr2,2910,counted
spr2,2400,counted
spr2,396,counted
spr2,7914,counted
spr2,634,counted
spr2,774,counted
spr2,590,counted
spr2,2218,counted
spr2,2067,counted
spr2,991,counted
spr2,3367,counted
spr2,132,counted
spr2,806,counted
spr2,0,counted
spr2,353,counted
spr2,415,counted
spr2,1731,counted
spr2,784,counted
spr2,364,counted
spr2,721,counted
spr2,366,counted
spr2,2285,counted
spr2,1107,counted
spr2,459,counted
spr2,2325,counted
spr2,11,counted
spr2,11,counted
spr2,1139,counted
spr2,1082,counted
spr2,0,counted
spr2,434,counted
spr2,217,counted
spr2,608,counted
spr2,592,counted
spr2,2525,counted
spr2,2353,counted
spr2,1144,counted
spr2,63,counted
spr2,235,counted
spr2,181,counted
spr2,329,counted
spr2,1364,counted
spr2,325,counted
spr2,246,counted
spr2,2047,counted
spr2,2113,counted
spr2,230,counted
spr2,439,counted
spr2,374,counted
spr2,644,counted
spr2,218,counted
spr2,173,counted
spr2,230,counted
spr2,3812,counted
spr2,229,counted
spr2,2848,counted
spr2,643,counted
spr2,225,counted
spr2,397,counted
spr2,983,counted
spr2,1968,counted
spr2,550,counted
spr2,1709,counted
spr2,1884,counted
spr2,1831,counted
spr2,482,counted
spr2,897,counted
spr2,845,counted
spr2,644,counted
spr2,2183,counted
spr2,1738,counted
spr2,33,counted
spr2,2389,counted
spr2,540,counted
spr2,1088,counted
spr2,1068,counted
spr2,779,counted
spr2,3710,counted
spr2,485,counted
spr2,0,counted
spr2,120,counted
spr2,369,counted
spr2,2269,counted
spr2,740,counted
spr2,703,counted
spr2,992,counted
spr2,4556,counted
spr2,227,counted
spr2,495,counted
spr2,584,counted
spr2,457,counted
spr2,196,counted
spr2,2716,counted
spr2,1652,counted
spr2,798,counted
spr2,329,counted
spr2,153,counted
spr2,2055,counted
spr2,1934,counted
spr2,2537,counted
spr2,1131,counted
spr2,667,counted
spr2,485,counted
spr2,803,counted
spr2,1332,counted
spr2,1749,counted
spr2,2318,counted
spr2,4301,counted
spr2,5145,counted
spr2,435,counted
spr2,607,counted
spr2,1846,counted
spr2,2254,counted
spr2,3749,counted
spr2,6970,counted
spr2,2866,counted
spr2,1388,counted
spr2,846,counted
spr2,283,counted
spr2,251,counted
spr2,16,counted
spr2,305,counted
spr2,831,counted
spr2,3115,counted
spr2,4245,counted
spr2,1014,counted
spr2,326,counted
spr2,4910,counted
spr2,1585,counted
spr2,1210,counted
spr2,2568,counted
spr2,1963,counted
spr2,10959,total
gpasp,1,counted
gpasp,328,counted
gpasp,1527,counted
gpasp,1313,counted
gpasp,317,counted
gpasp,464,counted
gpasp,420,counted
gpasp,631,counted
gpasp,626,counted
gpasp,1423,counted
gpasp,2,counted
gpasp,2470,counted
gpasp,481,counted
gpasp,0,counted
gpasp,1074,counted
gpasp,955,counted
gpasp,140,counted
gpasp,3542,counted
gpasp,1,counted
gpasp,508,counted
gpasp,5341,counted
gpasp,603,counted
gpasp,164,counted
gpasp,745,counted
gpasp,2149,counted
gpasp,1631,counted
gpasp,517,counted
gpasp,2047,counted
gpasp,501,counted
gpasp,2223,counted
gpasp,449,counted
gpasp,1119,counted
gpasp,2606,counted
gpasp,1197,counted
gpasp,2512,counted
gpasp,1340,counted
gpasp,274,counted
gpasp,516,counted
gpasp,48,counted
gpasp,475,counted
gpasp,786,counted
gpasp,3011,counted
gpasp,1037,counted
gpasp,1420,counted
gpasp,978,counted
gpasp,1136,counted
gpasp,2,counted
gpasp,269,counted
gpasp,974,counted
gpasp,918,counted
gpasp,781,counted
gpasp,2656,counted
gpasp,501,counted
gpasp,513,counted
gpasp,496,counted
gpasp,486,counted
gpasp,951,counted
gpasp,616,counted
gpasp,1274,counted
gpasp,945,counted
gpasp,243,counted
gpasp,1378,counted
gpasp,1507,counted
gpasp,238,counted
gpasp,480,counted
gpasp,0,counted
gpasp,1033,counted
gpasp,938,counted
gpasp,800,counted
gpasp,4,counted
gpasp,3171,counted
gpasp,788,counted
gpasp,2583,counted
gpasp,1800,counted
gpasp,0,counted
gpasp,184,counted
gpasp,166,counted
gpasp,1106,counted
gpasp,668,counted
gpasp,3584,counted
gpasp,3166,counted
gpasp,2280,counted
gpasp,1537,counted
gpasp,216,counted
gpasp,0,counted
gpasp,732,counted
gpasp,1434,counted
gpasp,1164,counted
gpasp,926,counted
gpasp,882,counted
gpasp,13,counted
gpasp,256,counted
gpasp,391,counted
gpasp,2502,counted
gpasp,3054,counted
gpasp,195,counted
gpasp,974,counted
gpasp,924,counted
gpasp,2027,counted
gpasp,721,counted
gpasp,2057,counted
gpasp,851,counted
gpasp,1301,counted
gpasp,504,counted
gpasp,323,counted
gpasp,536,counted
gpasp,364,counted
gpasp,1607,counted
gpasp,986,counted
gpasp,39,counted
gpasp,894,counted
gpasp,11,counted
gpasp,1243,counted
gpasp,327,counted
gpasp,1019,counted
gpasp,1239,counted
gpasp,1742,counted
gpasp,2153,counted
gpasp,1,counted
gpasp,1,counted
gpasp,905,counted
gpasp,979,counted
gpasp,232,counted
gpasp,3022,counted
gpasp,3975,counted
gpasp,5028,counted
gpasp,1350,counted
gpasp,1085,counted
gpasp,1760,counted
gpasp,2596,counted
gpasp,2853,counted
gpasp,6474,counted
gpasp,3230,counted
gpasp,2555,counted
gpasp,48,counted
gpasp,445,counted
gpasp,0,counted
gpasp,1025,counted
gpasp,967,counted
gpasp,1515,counted
gpasp,2940,counted
gpasp,4299,counted
gpasp,1239,counted
gpasp,226,counted
gpasp,3852,counted
gpasp,0,counted
gpasp,214,counted
gpasp,0,counted
gpasp,2394,counted
gpasp,11005,total
spr1,0,counted
spr1,234,counted
spr1,1815,counted
spr1,1452,counted
spr1,1168,counted
spr1,1219,counted
spr1,1155,counted
spr1,1303,counted
spr1,1216,counted
spr1,1385,counted
spr1,1196,counted
spr1,2674,counted
spr1,449,counted
spr1,15,counted
spr1,1459,counted
spr1,1339,counted
spr1,1330,counted
spr1,3168,counted
spr1,0,counted
spr1,649,counted
spr1,5135,counted
spr1,3179,counted
spr1,1199,counted
spr1,1299,counted
spr1,1256,counted
spr1,861,counted
spr1,1281,counted
spr1,2281,counted
spr1,413,counted
spr1,2616,counted
spr1,409,counted
spr1,1630,counted
spr1,3560,counted
spr1,773,counted
spr1,1606,counted
spr1,1094,counted
spr1,306,counted
spr1,304,counted
spr1,780,counted
spr1,544,counted
spr1,2039,counted
spr1,3837,counted
spr1,647,counted
spr1,752,counted
spr1,1739,counted
spr1,1732,counted
spr1,2085,counted
spr1,209,counted
spr1,1703,counted
spr1,941,counted
spr1,677,counted
spr1,4693,counted
spr1,445,counted
spr1,446,counted
spr1,413,counted
spr1,416,counted
spr1,609,counted
spr1,560,counted
spr1,718,counted
spr1,747,counted
spr1,212,counted
spr1,1330,counted
spr1,1593,counted
spr1,224,counted
spr1,691,counted
spr1,6,counted
spr1,916,counted
spr1,863,counted
spr1,2545,counted
spr1,128,counted
spr1,5091,counted
spr1,753,counted
spr1,2811,counted
spr1,1287,counted
spr1,94,counted
spr1,303,counted
spr1,1554,counted
spr1,2622,counted
spr1,473,counted
spr1,3192,counted
spr1,2851,counted
spr1,1479,counted
spr1,973,counted
spr1,231,counted
spr1,0,counted
spr1,644,counted
spr1,1562,counted
spr1,4879,counted
spr1,787,counted
spr1,716,counted
spr1,191,counted
spr1,1865,counted
spr1,1178,counted
spr1,2522,counted
spr1,3718,counted
spr1,692,counted
spr1,1786,counted
spr1,897,counted
spr1,2718,counted
spr1,554,counted
spr1,2570,counted
spr1,725,counted
spr1,1233,counted
spr1,889,counted
spr1,1573,counted
spr1,1049,counted
spr1,432,counted
spr1,3497,counted
spr1,1483,counted
spr1,1503,counted
spr1,1838,counted
spr1,192,counted
spr1,3489,counted
spr1,265,counted
spr1,2744,counted
spr1,1685,counted
spr1,2869,counted
spr1,3961,counted
spr1,309,counted
spr1,284,counted
spr1,2355,counted
spr1,1526,counted
spr1,413,counted
spr1,3712,counted
spr1,3684,counted
spr1,5420,counted
spr1,1014,counted
spr1,932,counted
spr1,2116,counted
spr1,2535,counted
spr1,4019,counted
spr1,7900,counted
spr1,3121,counted
spr1,2876,counted
spr1,475,counted
spr1,497,counted
spr1,99,counted
spr1,768,counted
spr1,586,counted
spr1,1105,counted
spr1,3062,counted
spr1,4667,counted
spr1,2213,counted
spr1,218,counted
spr1,4008,counted
spr1,94,counted
spr1,223,counted
spr1,10,counted
spr1,1903,counted
spr1,11046,total
spr2,0,counted
spr2,302,counted
spr2,2005,counted
spr2,1574,counted
spr2,845,counted
spr2,782,counted
spr2,565,counted
spr2,647,counted
spr2,514,counted
spr2,838,counted
spr2,674,counted
spr2,2453,counted
spr2,436,counted
spr2,0,counted
spr2,912,counted
spr2,1453,counted
spr2,816,counted
spr2,3088,counted
spr2,0,counted
spr2,459,counted
spr2,5401,counted
spr2,2595,counted
spr2,677,counted
spr2,973,counted
spr2,1562,counted
spr2,1010,counted
spr2,1065,counted
spr2,2200,counted
spr2,398,counted
spr2,1888,counted
spr2,428,counted
spr2,1758,counted
spr2,3234,counted
spr2,716,counted
spr2,1735,counted
spr2,1035,counted
spr2,122,counted
spr2,131,counted
spr2,507,counted
spr2,362,counted
spr2,2148,counted
spr2,3544,counted
spr2,716,counted
spr2,922,counted
spr2,1695,counted
spr2,1696,counted
spr2,1224,counted
spr2,218,counted
spr2,1667,counted
spr2,914,counted
spr2,568,counted
spr2,3871,counted
spr2,429,counted
spr2,424,counted
spr2,399,counted
spr2,407,counted
spr2,629,counted
spr2,438,counted
spr2,806,counted
spr2,614,counted
spr2,235,counted
spr2,1287,counted
spr2,1782,counted
spr2,230,counted
spr2,795,counted
spr2,10,counted
spr2,915,counted
spr2,741,counted
spr2,2536,counted
spr2,103,counted
spr2,4593,counted
spr2,685,counted
spr2,2817,counted
spr2,1290,counted
spr2,42,counted
spr2,125,counted
spr2,1255,counted
spr2,2253,counted
spr2,458,counted
spr2,3474,counted
spr2,2876,counted
spr2,1615,counted
spr2,1033,counted
spr2,229,counted
spr2,0,counted
spr2,515,counted
spr2,1539,counted
spr2,4258,counted
spr2,730,counted
spr2,689,counted
spr2,87,counted
spr2,1919,counted
spr2,1098,counted
spr2,2478,counted
spr2,3390,counted
spr2,507,counted
spr2,1872,counted
spr2,838,counted
spr2,2540,counted
spr2,724,counted
spr2,2357,counted
spr2,512,counted
spr2,1036,counted
spr2,713,counted
spr2,1579,counted
spr2,906,counted
spr2,351,counted
spr2,3349,counted
spr2,1299,counted
spr2,1363,counted
spr2,1720,counted
spr2,84,counted
spr2,2836,counted
spr2,256,counted
spr2,2542,counted
spr2,1475,counted
spr2,2465,counted
spr2,3479,counted
spr2,239,counted
spr2,237,counted
spr2,2445,counted
spr2,1309,counted
spr2,336,counted
spr2,3747,counted
spr2,3617,counted
spr2,5259,counted
spr2,1213,counted
spr2,904,counted
spr2,2194,counted
spr2,2364,counted
spr2,4023,counted
spr2,7503,counted
spr2,3055,counted
spr2,3025,counted
spr2,534,counted
spr2,417,counted
spr2,5,counted
spr2,772,counted
spr2,616,counted
spr2,947,counted
spr2,2856,counted
spr2,4790,counted
spr2,1444,counted
spr2,212,counted
spr2,3758,counted
spr2,42,counted
spr2,209,counted
spr2,0,counted
spr2,2071,counted
spr2,10985,total
gpasp,200,counted
gpasp,166,counted
gpasp,3322,counted
gpasp,2739,counted
gpasp,16,counted
gpasp,15,counted
gpasp,250,counted
gpasp,841,counted
gpasp,619,counted
gpasp,888,counted
gpasp,1020,counted
gpasp,247,counted
gpasp,243,counted
gpasp,4,counted
gpasp,1519,counted
gpasp,2045,counted
gpasp,759,counted
gpasp,1425,counted
gpasp,80,counted
gpasp,171,counted
gpasp,4397,counted
gpasp,12,counted
gpasp,580,counted
gpasp,185,counted
gpasp,975,counted
gpasp,969,counted
gpasp,24,counted
gpasp,560,counted
gpasp,1,counted
gpasp,106,counted
gpasp,0,counted
gpasp,949,counted
gpasp,1112,counted
gpasp,991,counted
gpasp,966,counted
gpasp,543,counted
gpasp,200,counted
gpasp,13,counted
gpasp,274,counted
gpasp,475,counted
gpasp,2415,counted
gpasp,3334,counted
gpasp,541,counted
gpasp,365,counted
gpasp,2377,counted
gpasp,2542,counted
gpasp,253,counted
gpasp,5,counted
gpasp,668,counted
gpasp,1683,counted
gpasp,602,counted
gpasp,1892,counted
gpasp,433,counted
gpasp,1175,counted
gpasp,0,counted
gpasp,188,counted
gpasp,136,counted
gpasp,302,counted
gpasp,2900,counted
gpasp,426,counted
gpasp,380,counted
gpasp,2083,counted
gpasp,2064,counted
gpasp,204,counted
gpasp,1117,counted
gpasp,0,counted
gpasp,849,counted
gpasp,709,counted
gpasp,29,counted
gpasp,241,counted
gpasp,1899,counted
gpasp,218,counted
gpasp,1581,counted
gpasp,658,counted
gpasp,5,counted
gpasp,181,counted
gpasp,232,counted
gpasp,313,counted
gpasp,2410,counted
gpasp,1386,counted
gpasp,1138,counted
gpasp,3254,counted
gpasp,2661,counted
gpasp,222,counted
gpasp,449,counted
gpasp,1861,counted
gpasp,748,counted
gpasp,641,counted
gpasp,429,counted
gpasp,361,counted
gpasp,650,counted
gpasp,964,counted
gpasp,1170,counted
gpasp,1272,counted
gpasp,2967,counted
gpasp,439,counted
gpasp,1054,counted
gpasp,894,counted
gpasp,322,counted
gpasp,1917,counted
gpasp,572,counted
gpasp,932,counted
gpasp,1452,counted
gpasp,2150,counted
gpasp,190,counted
gpasp,1429,counted
gpasp,1698,counted
gpasp,2792,counted
gpasp,1287,counted
gpasp,932,counted
gpasp,1920,counted
gpasp,871,counted
gpasp,848,counted
gpasp,997,counted
gpasp,2434,counted
gpasp,1728,counted
gpasp,2185,counted
gpasp,1740,counted
gpasp,44,counted
gpasp,19,counted
gpasp,2186,counted
gpasp,1786,counted
gpasp,14,counted
gpasp,1686,counted
gpasp,4133,counted
gpasp,4310,counted
gpasp,1273,counted
gpasp,1476,counted
gpasp,3073,counted
gpasp,2131,counted
gpasp,3989,counted
gpasp,5278,counted
gpasp,1677,counted
gpasp,2739,counted
gpasp,450,counted
gpasp,1074,counted
gpasp,4,counted
gpasp,1707,counted
gpasp,955,counted
gpasp,95,counted
gpasp,4177,counted
gpasp,4836,counted
gpasp,1347,counted
gpasp,2,counted
gpasp,4317,counted
gpasp,0,counted
gpasp,804,counted
gpasp,405,counted
gpasp,2559,counted
gpasp,10036,total
spr1,145,counted
spr1,146,counted
spr1,3039,counted
spr1,2734,counted
spr1,7,counted
spr1,7,counted
spr1,241,counted
spr1,681,counted
spr1,719,counted
spr1,925,counted
spr1,591,counted
spr1,605,counted
spr1,185,counted
spr1,234,counted
spr1,1449,counted
spr1,1172,counted
spr1,683,counted
spr1,1140,counted
spr1,580,counted
spr1,960,counted
spr1,3856,counted
spr1,24,counted
spr1,540,counted
spr1,180,counted
spr1,1323,counted
spr1,1416,counted
spr1,25,counted
spr1,850,counted
spr1,115,counted
spr1,1045,counted
spr1,0,counted
spr1,923,counted
spr1,1005,counted
spr1,1015,counted
spr1,654,counted
spr1,697,counted
spr1,168,counted
spr1,176,counted
spr1,238,counted
spr1,299,counted
spr1,3811,counted
spr1,4662,counted
spr1,809,counted
spr1,864,counted
spr1,2836,counted
spr1,3573,counted
spr1,244,counted
spr1,0,counted
spr1,1159,counted
spr1,3645,counted
spr1,766,counted
spr1,3125,counted
spr1,493,counted
spr1,799,counted
spr1,117,counted
spr1,272,counted
spr1,891,counted
spr1,936,counted
spr1,4682,counted
spr1,2660,counted
spr1,200,counted
spr1,1640,counted
spr1,1442,counted
spr1,238,counted
spr1,2426,counted
spr1,273,counted
spr1,1724,counted
spr1,1465,counted
spr1,2509,counted
spr1,183,counted
spr1,1275,counted
spr1,1819,counted
spr1,1355,counted
spr1,658,counted
spr1,98,counted
spr1,196,counted
spr1,255,counted
spr1,248,counted
spr1,2455,counted
spr1,1161,counted
spr1,693,counted
spr1,3115,counted
spr1,2566,counted
spr1,695,counted
spr1,414,counted
spr1,2272,counted
spr1,743,counted
spr1,1384,counted
spr1,3293,counted
spr1,891,counted
spr1,1922,counted
spr1,928,counted
spr1,899,counted
spr1,1633,counted
spr1,2625,counted
spr1,628,counted
spr1,900,counted
spr1,1313,counted
spr1,503,counted
spr1,1459,counted
spr1,1370,counted
spr1,2029,counted
spr1,2829,counted
spr1,2511,counted
spr1,558,counted
spr1,2609,counted
spr1,2009,counted
spr1,5062,counted
spr1,2396,counted
spr1,893,counted
spr1,2245,counted
spr1,3596,counted
spr1,1712,counted
spr1,878,counted
spr1,1856,counted
spr1,1646,counted
spr1,2105,counted
spr1,2893,counted
spr1,202,counted
spr1,4,counted
spr1,1329,counted
spr1,1611,counted
spr1,91,counted
spr1,1479,counted
spr1,4179,counted
spr1,3758,counted
spr1,2287,counted
spr1,2197,counted
spr1,3659,counted
spr1,3266,counted
spr1,4107,counted
spr1,4705,counted
spr1,1562,counted
spr1,2946,counted
spr1,624,counted
spr1,809,counted
spr1,6,counted
spr1,3705,counted
spr1,2412,counted
spr1,315,counted
spr1,5416,counted
spr1,5085,counted
spr1,2567,counted
spr1,0,counted
spr1,4459,counted
spr1,86,counted
spr1,592,counted
spr1,572,counted
spr1,3002,counted
spr1,9997,total
spr2,149,counted
spr2,158,counted
spr2,2909,counted
spr2,2695,counted
spr2,26,counted
spr2,29,counted
spr2,245,counted
spr2,815,counted
spr2,614,counted
spr2,755,counted
spr2,865,counted
spr2,533,counted
spr2,203,counted
spr2,11,counted
spr2,1229,counted
spr2,1378,counted
spr2,824,counted
spr2,1301,counted
spr2,423,counted
spr2,639,counted
spr2,3398,counted
spr2,14,counted
spr2,592,counted
spr2,169,counted
spr2,915,counted
spr2,1182,counted
spr2,14,counted
spr2,442,counted
spr2,2,counted
spr2,334,counted
spr2,0,counted
spr2,622,counted
spr2,1093,counted
spr2,796,counted
spr2,676,counted
spr2,474,counted
spr2,168,counted
spr2,0,counted
spr2,188,counted
spr2,340,counted
spr2,3444,counted
spr2,4072,counted
spr2,511,counted
spr2,561,counted
spr2,2938,counted
spr2,3382,counted
spr2,218,counted
spr2,0,counted
spr2,1422,counted
spr2,2407,counted
spr2,481,counted
spr2,2121,counted
spr2,364,counted
spr2,743,counted
spr2,2,counted
spr2,155,counted
spr2,579,counted
spr2,613,counted
spr2,3593,counted
spr2,1934,counted
spr2,392,counted
spr2,1820,counted
spr2,1704,counted
spr2,244,counted
spr2,1919,counted
spr2,216,counted
spr2,1244,counted
spr2,1475,counted
spr2,1782,counted
spr2,191,counted
spr2,1585,counted
spr2,1414,counted
spr2,871,counted
spr2,500,counted
spr2,48,counted
spr2,160,counted
spr2,187,counted
spr2,255,counted
spr2,2165,counted
spr2,1063,counted
spr2,910,counted
spr2,2653,counted
spr2,2258,counted
spr2,501,counted
spr2,415,counted
spr2,1761,counted
spr2,643,counted
spr2,813,counted
spr2,2618,counted
spr2,646,counted
spr2,1291,counted
spr2,950,counted
spr2,866,counted
spr2,1591,counted
spr2,2634,counted
spr2,468,counted
spr2,974,counted
spr2,948,counted
spr2,399,counted
spr2,1542,counted
spr2,1107,counted
spr2,1678,counted
spr2,2374,counted
spr2,2058,counted
spr2,426,counted
spr2,2364,counted
spr2,1521,counted
spr2,4463,counted
spr2,2151,counted
spr2,921,counted
spr2,2121,counted
spr2,2723,counted
spr2,1182,counted
spr2,1215,counted
spr2,2464,counted
spr2,1885,counted
spr2,2312,counted
spr2,2070,counted
spr2,161,counted
spr2,16,counted
spr2,1934,counted
spr2,1475,counted
spr2,0,counted
spr2,817,counted
spr2,3649,counted
spr2,4064,counted
spr2,1902,counted
spr2,1804,counted
spr2,3384,counted
spr2,2703,counted
spr2,4027,counted
spr2,4529,counted
spr2,1771,counted
spr2,2609,counted
spr2,236,counted
spr2,744,counted
spr2,86,counted
spr2,2874,counted
spr2,1724,counted
spr2,126,counted
spr2,4264,counted
spr2,4310,counted
spr2,1662,counted
spr2,0,counted
spr2,3785,counted
spr2,28,counted
spr2,486,counted
spr2,418,counted
spr2,2584,counted
spr2,10020,total
gpasp,0,counted
gpasp,0,counted
gpasp,1071,counted
gpasp,2103,counted
gpasp,556,counted
gpasp,748,counted
gpasp,311,counted
gpasp,283,counted
gpasp,488,counted
gpasp,469,counted
gpasp,424,counted
gpasp,1173,counted
gpasp,14,counted
gpasp,0,counted
gpasp,1313,counted
gpasp,545,counted
gpasp,920,counted
gpasp,2273,counted
gpasp,397,counted
gpasp,474,counted
gpasp,5651,counted
gpasp,1614,counted
gpasp,1001,counted
gpasp,1308,counted
gpasp,2425,counted
gpasp,2233,counted
gpasp,1187,counted
gpasp,1721,counted
gpasp,539,counted
gpasp,1246,counted
gpasp,846,counted
gpasp,1161,counted
gpasp,2464,counted
gpasp,2153,counted
gpasp,760,counted
gpasp,594,counted
gpasp,520,counted
gpasp,363,counted
gpasp,420,counted
gpasp,472,counted
gpasp,1170,counted
gpasp,2870,counted
gpasp,720,counted
gpasp,723,counted
gpasp,1149,counted
gpasp,1403,counted
gpasp,222,counted
gpasp,2,counted
gpasp,226,counted
gpasp,716,counted
gpasp,710,counted
gpasp,778,counted
gpasp,320,counted
gpasp,553,counted
gpasp,349,counted
gpasp,152,counted
gpasp,825,counted
gpasp,743,counted
gpasp,1126,counted
gpasp,358,counted
gpasp,0,counted
gpasp,2679,counted
gpasp,2320,counted
gpasp,0,counted
gpasp,834,counted
gpasp,334,counted
gpasp,1151,counted
gpasp,1806,counted
gpasp,10,counted
gpasp,2,counted
gpasp,4673,counted
gpasp,882,counted
gpasp,1441,counted
gpasp,683,counted
gpasp,882,counted
gpasp,314,counted
