time,node,decisions
1000,pop0,260
1000,pop1,976
1000,pop2,20
1000,pop3,654
1000,pop4,90
1000,pop5,2
1000,pop6,58
1000,pop7,552
1000,pop8,372
1000,pop9,349
1000,pop10,33
1000,pop11,104
1000,pop12,301
1000,pop13,1184
1000,pop14,1341
1000,pop15,679
1000,pop16,21
1000,pop17,31
1000,pop18,389
1000,pop19,417
1000,pop20,624
1000,pop21,33
1000,pop22,451
1000,pop23,775
1000,pop24,446
1000,pop25,265
1000,pop26,673
1000,pop27,1530
1000,pop28,414
1000,pop29,92
1000,pop30,2052
1000,pop31,234
1000,pop32,83
1000,pop33,78
1000,pop34,321
1000,pop35,467
1000,pop36,36
1000,pop37,25
1000,pop38,994
1000,pop39,1255
1000,pop40,14
1000,pop41,33
1000,pop42,90
1000,pop43,365
1000,pop44,1641
1000,pop45,393
1000,pop46,1253
1000,pop47,29
1000,pop48,795
1000,pop49,50
1000,pop50,4089
1000,pop51,3974
1000,pop52,4487
1000,pop53,2654
1000,pop54,75
1000,pop55,814
1000,pop56,364
1000,pop57,14
