time,node,decisions
1000,pop0,562
1000,pop1,338
1000,pop2,562
1000,pop3,0
1000,pop4,771
1000,pop5,0
1000,pop6,0
1000,pop7,333
1000,pop8,0
1000,pop9,226
1000,pop10,962
1000,pop11,323
1000,pop12,0
1000,pop13,380
1000,pop14,494
1000,pop15,0
1000,pop16,355
1000,pop17,479
1000,pop18,0
1000,pop19,0
1000,pop20,0
1000,pop21,0
1000,pop22,0
1000,pop23,0
1000,pop24,0
1000,pop25,303
1000,pop26,0
1000,pop27,1181
1000,pop28,0
1000,pop29,350
1000,pop30,217
1000,pop31,32
1000,pop32,708
1000,pop33,744
1000,pop34,0
1000,pop35,0
1000,pop36,0
1000,pop37,0
1000,pop38,0
1000,pop39,214
1000,pop40,544
1000,pop41,1453
1000,pop42,232
1000,pop43,110
1000,pop44,534
1000,pop45,0
1000,pop46,0
1000,pop47,0
1000,pop48,732
1000,pop49,222
1000,pop50,2464
1000,pop51,1117
1000,pop52,2136
1000,pop53,1966
1000,pop54,11
1000,pop55,884
1000,pop56,2476
1000,pop57,446
