time,node,decisions
1000,pop0,159
1000,pop1,6
1000,pop2,414
1000,pop3,163
1000,pop4,1381
1000,pop5,909
1000,pop6,0
1000,pop7,0
1000,pop8,41
1000,pop9,74
1000,pop10,244
1000,pop11,32
1000,pop12,44
1000,pop13,44
1000,pop14,634
1000,pop15,0
1000,pop16,740
1000,pop17,620
1000,pop18,297
1000,pop19,853
1000,pop20,23
1000,pop21,694
1000,pop22,785
1000,pop23,1633
1000,pop24,407
1000,pop25,636
1000,pop26,419
1000,pop27,1034
1000,pop28,630
1000,pop29,633
1000,pop30,306
1000,pop31,367
1000,pop32,34
1000,pop33,432
1000,pop34,91
1000,pop35,319
1000,pop36,711
1000,pop37,72
1000,pop38,688
1000,pop39,209
1000,pop40,17
1000,pop41,21
1000,pop42,874
1000,pop43,606
1000,pop44,899
1000,pop45,236
1000,pop46,33
1000,pop47,74
1000,pop48,360
1000,pop49,272
1000,pop50,3206
1000,pop51,4382
1000,pop52,1510
1000,pop53,1285
1000,pop54,40
1000,pop55,679
1000,pop56,2553
1000,pop57,176
