time,node,decisions
1000,pop0,3
1000,pop1,1158
1000,pop2,332
1000,pop3,3
1000,pop4,1453
1000,pop5,2
1000,pop6,1135
1000,pop7,363
1000,pop8,228
1000,pop9,406
1000,pop10,1910
1000,pop11,9
1000,pop12,322
1000,pop13,206
1000,pop14,1829
1000,pop15,403
1000,pop16,795
1000,pop17,2581
1000,pop18,1090
1000,pop19,1650
1000,pop20,1298
1000,pop21,210
1000,pop22,409
1000,pop23,790
1000,pop24,2847
1000,pop25,195
1000,pop26,0
1000,pop27,192
1000,pop28,243
1000,pop29,0
1000,pop30,0
1000,pop31,0
1000,pop32,1911
1000,pop33,1011
1000,pop34,200
1000,pop35,395
1000,pop36,299
1000,pop37,842
1000,pop38,1132
1000,pop39,318
1000,pop40,1364
1000,pop41,898
1000,pop42,221
1000,pop43,570
1000,pop44,1666
1000,pop45,281
1000,pop46,407
1000,pop47,572
1000,pop48,1282
1000,pop49,438
1000,pop50,4461
1000,pop51,4216
1000,pop52,3887
1000,pop53,4260
1000,pop54,719
1000,pop55,1252
1000,pop56,705
1000,pop57,229
