time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,16,0,0,16,0,0,0,2.6875,0,0.0,0,0,0.0,0.0
100,345,192,0,153,0,41.469395295433195,4.9442779022659336,2.6695652173913045,6.356042173560422,22.715942028985506,28.4375,16.96875,0.23139329556851995,0.07395960766032394
200,684,523,0,161,0,44.52091639695264,4.979368398058901,2.675438596491228,6.581780538302278,27.885964912280702,31.338432122370936,18.193116634799235,0.24932768076655615,0.0832911807350439
300,1035,857,0,178,0,45.33958787785143,4.994235336858932,2.6830917874396136,6.5929987347110925,30.206763285024156,32.035005834305714,18.325554259043173,0.2618864563125931,0.09111809652005234
400,1376,1220,2,154,29.643274050996013,45.81451457151433,4.999772382769785,2.6940406976744184,6.529323981495299,31.797238372093023,32.38360655737705,18.162295081967212,0.27124219958245116,0.09647763381875596
500,1746,1550,2,194,29.643274050996013,45.4656774261017,4.98486222523674,2.6953035509736543,6.444187123668365,31.873997709049256,32.034838709677416,18.149032258064516,0.27464070240839017,0.09906076510432289
600,2083,1911,2,170,29.643274050996013,45.679849789142025,4.98892058602612,2.688430148823812,6.414711065763844,33.20067210753721,32.27577184720042,18.293563579277865,0.27588731575744296,0.10306439142819976
700,2423,2256,2,165,29.643274050996013,45.59615507610728,4.9870557532569135,2.69170449855551,6.361764934358735,33.79900949236484,32.21320921985816,18.515070921985817,0.27674638016314923,0.10505837273422451
800,2781,2585,2,194,29.643274050996013,45.737386577126344,4.980768190102757,2.692916217188062,6.3420057078383225,34.35994246673858,32.33500967117988,18.629400386847195,0.278658715688577,0.1080953905673206
900,3131,2945,2,184,29.643274050996013,45.666272882177765,4.977353822399931,2.691152986266369,6.289361210581033,34.7793037368253,32.30084889643464,18.60509337860781,0.27561816114408616,0.10937760531300947
1000,3477,3287,2,188,29.643274050996013,45.46252646597691,4.98056812347559,2.6844981305723326,6.225997649583568,35.04429105550762,32.08457560085184,18.478247642226954,0.27484739853295614,0.11102474385369537
