time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,19,0,0,19,0,0,0,2.789473684210526,0,0.0,0,0,0.0,0.0
100,422,200,0,222,0,36.18902939352026,5.0357450054486765,2.6824644549763033,4.277572775727757,24.722748815165875,22.86,15.075,0.3204931224209064,0.12579417856408812
200,837,537,10,290,51.035251962669705,46.59730491897792,5.00183825024669,2.6869772998805255,4.369652109548483,35.2652329749104,33.22346368715084,15.636871508379889,0.3785988570818185,0.16943599338976065
300,1281,924,36,321,43.95338668633647,55.2586433769254,4.995956124797144,2.678376268540203,4.429163016644103,43.41686182669789,41.88528138528139,16.12878787878788,0.40450708859245066,0.20914724428776774
400,1725,1352,56,317,41.944616018207384,60.21627311457576,4.983441245941133,2.677101449275362,4.492509568069984,47.6336231884058,46.900887573964496,16.45931952662722,0.4204768443390303,0.22653401381529487
500,2137,1748,66,323,44.78865883318949,64.15162690144992,4.991436121252888,2.6654188114178754,4.523337394446078,50.38324754328498,50.8558352402746,16.408466819221967,0.42934598034476573,0.2366100490917756
600,2560,2162,79,319,49.005508095206125,65.70982915205026,4.993910702510696,2.665625,4.541235710397387,52.1390625,52.46160962072155,16.476873265494913,0.4397919726214127,0.2439744818663782
700,2987,2560,105,322,54.53756129175342,67.39203795938923,4.994766521457898,2.666555071978574,4.545728297341478,53.064948108470034,54.11875,16.4671875,0.4430961636432067,0.24779211408759316
800,3423,2970,128,325,53.55739713318356,67.63182149792961,4.994624784190112,2.6631609699094363,4.558198977585529,54.181711948583114,54.357239057239056,16.554208754208755,0.44802081349734857,0.2542958571748135
900,3840,3369,148,323,56.17996918322122,68.93521041844438,4.994865067323899,2.6609375,4.561348372653693,55.1828125,55.65776194716533,16.54585930543188,0.4512859772422993,0.2577456415701128
1000,4229,3753,179,297,58.73542271143882,69.89353393973525,4.995844305794363,2.6599668952471034,4.563809303758472,56.04776542917948,56.64135358379963,16.52464694910738,0.4506565349771941,0.2585784654469051
