time,node,decisions
1000,pop0,234
1000,pop1,1010
1000,pop2,595
1000,pop3,19
1000,pop4,223
1000,pop5,15
1000,pop6,593
1000,pop7,209
1000,pop8,14
1000,pop9,259
1000,pop10,265
1000,pop11,12
1000,pop12,632
1000,pop13,234
1000,pop14,278
1000,pop15,15
1000,pop16,146
1000,pop17,1097
1000,pop18,2
1000,pop19,4
1000,pop20,31
1000,pop21,226
1000,pop22,213
1000,pop23,242
1000,pop24,328
1000,pop25,137
1000,pop26,4
1000,pop27,8
1000,pop28,21
1000,pop29,406
1000,pop30,110
1000,pop31,382
1000,pop32,4
1000,pop33,321
1000,pop34,278
1000,pop35,241
1000,pop36,160
1000,pop37,219
1000,pop38,136
1000,pop39,179
1000,pop40,157
1000,pop41,561
1000,pop42,23
1000,pop43,305
1000,pop44,261
1000,pop45,262
1000,pop46,333
1000,pop47,284
1000,pop48,737
1000,pop49,886
1000,pop50,3435
1000,pop51,2315
1000,pop52,2174
1000,pop53,2137
1000,pop54,209
1000,pop55,726
1000,pop56,295
1000,pop57,624
