time,node,decisions
1000,pop0,165
1000,pop1,71
1000,pop2,688
1000,pop3,270
1000,pop4,56
1000,pop5,46
1000,pop6,0
1000,pop7,352
1000,pop8,43
1000,pop9,152
1000,pop10,457
1000,pop11,46
1000,pop12,155
1000,pop13,51
1000,pop14,303
1000,pop15,68
1000,pop16,430
1000,pop17,338
1000,pop18,9
1000,pop19,98
1000,pop20,171
1000,pop21,244
1000,pop22,520
1000,pop23,310
1000,pop24,183
1000,pop25,102
1000,pop26,152
1000,pop27,123
1000,pop28,25
1000,pop29,232
1000,pop30,148
1000,pop31,105
1000,pop32,244
1000,pop33,134
1000,pop34,284
1000,pop35,116
1000,pop36,746
1000,pop37,16
1000,pop38,1
1000,pop39,1
1000,pop40,11
1000,pop41,115
1000,pop42,22
1000,pop43,112
1000,pop44,248
1000,pop45,350
1000,pop46,395
1000,pop47,54
1000,pop48,453
1000,pop49,16
1000,pop50,1800
1000,pop51,2643
1000,pop52,2059
1000,pop53,473
1000,pop54,58
1000,pop55,136
1000,pop56,483
1000,pop57,35
