time,node,decisions
1000,pop0,0
1000,pop1,140
1000,pop2,1032
1000,pop3,1066
1000,pop4,660
1000,pop5,288
1000,pop6,459
1000,pop7,343
1000,pop8,370
1000,pop9,487
1000,pop10,0
1000,pop11,816
1000,pop12,4
1000,pop13,0
1000,pop14,479
1000,pop15,509
1000,pop16,145
1000,pop17,1941
1000,pop18,0
1000,pop19,536
1000,pop20,5152
1000,pop21,188
1000,pop22,1096
1000,pop23,808
1000,pop24,1797
1000,pop25,957
1000,pop26,478
1000,pop27,1094
1000,pop28,1215
1000,pop29,2004
1000,pop30,750
1000,pop31,66
1000,pop32,1403
1000,pop33,2262
1000,pop34,688
1000,pop35,1372
1000,pop36,4
1000,pop37,136
1000,pop38,664
1000,pop39,804
1000,pop40,376
1000,pop41,1231
1000,pop42,506
1000,pop43,372
1000,pop44,225
1000,pop45,297
1000,pop46,0
1000,pop47,137
1000,pop48,336
1000,pop49,1575
1000,pop50,928
1000,pop51,655
1000,pop52,138
1000,pop53,759
1000,pop54,369
1000,pop55,362
1000,pop56,1257
1000,pop57,992
1000,pop58,541
1000,pop59,555
1000,pop60,3
1000,pop61,3293
1000,pop62,609
1000,pop63,0
1000,pop64,163
1000,pop65,164
1000,pop66,350
1000,pop67,0
1000,pop68,1
1000,pop69,1009
1000,pop70,1401
1000,pop71,294
1000,pop72,865
1000,pop73,805
1000,pop74,0
1000,pop75,4
1000,pop76,1921
1000,pop77,1176
1000,pop78,1038
1000,pop79,3623
1000,pop80,1134
1000,pop81,3990
1000,pop82,862
1000,pop83,0
1000,pop84,614
1000,pop85,860
1000,pop86,2746
1000,pop87,303
1000,pop88,496
1000,pop89,291
1000,pop90,541
1000,pop91,0
1000,pop92,0
1000,pop93,1293
1000,pop94,1678
1000,pop95,121
1000,pop96,0
1000,pop97,1375
1000,pop98,413
1000,pop99,0
1000,pop100,1124
1000,pop101,339
1000,pop102,690
1000,pop103,1173
1000,pop104,0
1000,pop105,864
1000,pop106,875
1000,pop107,495
1000,pop108,631
1000,pop109,127
1000,pop110,689
1000,pop111,228
1000,pop112,315
1000,pop113,148
1000,pop114,884
1000,pop115,815
1000,pop116,1077
1000,pop117,813
1000,pop118,138
1000,pop119,71
1000,pop120,1400
1000,pop121,727
1000,pop122,482
1000,pop123,1062
1000,pop124,2521
1000,pop125,3268
1000,pop126,812
1000,pop127,870
1000,pop128,1054
1000,pop129,2843
1000,pop130,3776
1000,pop131,5291
1000,pop132,2334
1000,pop133,1636
1000,pop134,4080
1000,pop135,0
1000,pop136,0
1000,pop137,375
1000,pop138,1174
1000,pop139,2421
1000,pop140,1889
1000,pop141,3040
1000,pop142,2082
1000,pop143,3
1000,pop144,3120
1000,pop145,149
1000,pop146,4
1000,pop147,2
1000,pop148,1416
