time,node,decisions
1000,pop0,1109
1000,pop1,1183
1000,pop2,793
1000,pop3,1368
1000,pop4,805
1000,pop5,26
1000,pop6,73
1000,pop7,251
1000,pop8,0
1000,pop9,154
1000,pop10,1017
1000,pop11,60
1000,pop12,220
1000,pop13,0
1000,pop14,1511
1000,pop15,807
1000,pop16,1029
1000,pop17,344
1000,pop18,104
1000,pop19,166
1000,pop20,236
1000,pop21,384
1000,pop22,236
1000,pop23,1084
1000,pop24,216
1000,pop25,969
1000,pop26,213
1000,pop27,1374
1000,pop28,75
1000,pop29,192
1000,pop30,248
1000,pop31,265
1000,pop32,1051
1000,pop33,1140
1000,pop34,278
1000,pop35,361
1000,pop36,1136
1000,pop37,868
1000,pop38,110
1000,pop39,111
1000,pop40,82
1000,pop41,891
1000,pop42,379
1000,pop43,436
1000,pop44,1367
1000,pop45,1328
1000,pop46,534
1000,pop47,127
1000,pop48,425
1000,pop49,18
1000,pop50,2192
1000,pop51,2585
1000,pop52,3105
1000,pop53,1765
1000,pop54,234
1000,pop55,1104
1000,pop56,1459
1000,pop57,46
