flow,node,dec_count,dec_time_avg,dec_time_std
1,pop7,2,0.0003895759582519531,2.3603439331054688e-05
1,pop53,1,0.0003418922424316406,0.0
1,pop50,1,0.00035452842712402344,0.0
1,pop44,3,0.0004502137502034505,0.00012881155662159297
1,pop45,1,0.0003905296325683594,0.0
1,pop46,1,0.00037026405334472656,0.0
1,pop20,1,0.0003647804260253906,0.0
2,pop10,2,0.00027883052825927734,5.900859832763672e-05
2,pop11,1,0.00032806396484375,0.0
2,pop43,1,0.0003974437713623047,0.0
2,pop42,4,0.00046378374099731445,0.00011193585661175042
3,pop12,5,0.0003604888916015625,0.00012339768097803869
3,pop52,1,0.0003566741943359375,0.0
3,pop54,1,0.0003657341003417969,0.0
3,pop53,1,0.00038743019104003906,0.0
3,pop42,1,0.0003769397735595703,0.0
3,pop43,1,0.00039076805114746094,0.0
4,pop13,2,0.00031697750091552734,9.655952453613281e-06
4,pop52,3,0.00037550926208496094,2.6586255203165803e-05
4,pop51,3,0.00039196014404296875,2.092929491744494e-05
4,pop22,2,0.0005639791488647461,0.0001786947250366211
4,pop50,2,0.00042831897735595703,7.271766662597656e-06
4,pop44,2,0.0005428791046142578,0.000118255615234375
4,pop56,2,0.0005824565887451172,0.00017189979553222656
5,pop15,3,0.0002570947011311849,8.09725875648784e-05
5,pop1,1,0.0003552436828613281,0.0
5,pop6,1,0.0003437995910644531,0.0
5,pop7,1,0.00040721893310546875,0.0
5,pop53,1,0.0004143714904785156,0.0
5,pop42,3,0.0005443890889485677,0.00015543237616393098
6,pop18,5,0.0003962993621826172,0.00013220308276314763
6,pop38,1,0.0003819465637207031,0.0
6,pop39,1,0.0003943443298339844,0.0
6,pop44,1,0.0003845691680908203,0.0
6,pop50,1,0.00036597251892089844,0.0
6,pop53,1,0.00040221214294433594,0.0
6,pop42,1,0.0004057884216308594,0.0
6,pop43,1,0.0003933906555175781,0.0
7,pop19,2,0.0002282857894897461,7.87973403930664e-05
7,pop51,3,0.0003940264383951823,7.267722410523319e-05
7,pop22,1,0.0003781318664550781,0.0
8,pop20,4,0.00041347742080688477,0.0001411053702478146
8,pop19,1,0.00031638145446777344,0.0
8,pop51,1,0.0003788471221923828,0.0
8,pop8,1,0.00035881996154785156,0.0
9,pop22,2,0.000270843505859375,4.982948303222656e-05
9,pop51,2,0.00033354759216308594,2.3126602172851562e-05
9,pop53,2,0.0005812644958496094,0.000164031982421875
9,pop7,2,0.00041604042053222656,5.0067901611328125e-06
9,pop6,2,0.00038695335388183594,1.049041748046875e-05
9,pop1,2,0.0003743171691894531,3.170967102050781e-05
9,pop15,2,0.0006345510482788086,6.377696990966797e-05
10,pop26,4,0.0004012584686279297,0.00016532820011904928
10,pop50,1,0.00034236907958984375,0.0
10,pop44,1,0.0003821849822998047,0.0
10,pop45,1,0.00034928321838378906,0.0
10,pop46,1,0.00037550926208496094,0.0
10,pop20,1,0.0003771781921386719,0.0
11,pop27,2,0.0002702474594116211,2.658367156982422e-05
11,pop44,2,0.00034880638122558594,2.956390380859375e-05
11,pop50,1,0.00037550926208496094,0.0
11,pop53,1,0.0003962516784667969,0.0
11,pop42,2,0.0005731582641601562,7.009506225585938e-05
12,pop29,2,0.00021088123321533203,9.381771087646484e-05
12,pop51,4,0.00047665834426879883,0.00012829072841993785
12,pop52,2,0.00040018558502197266,2.0265579223632812e-06
12,pop3,2,0.0005484819412231445,0.00012695789337158203
13,pop30,3,0.00031630198160807293,2.328731087530216e-05
13,pop48,1,0.0003674030303955078,0.0
13,pop56,3,0.00047818819681803387,0.0001757339915017771
13,pop52,1,0.00037026405334472656,0.0
13,pop54,1,0.00039076805114746094,0.0
13,pop53,1,0.000385284423828125,0.0
13,pop47,1,0.00041365623474121094,0.0
14,pop37,2,0.0003123283386230469,2.4318695068359375e-05
14,pop52,1,0.00034046173095703125,0.0
14,pop51,4,0.0003903508186340332,2.3596439262792402e-05
14,pop8,2,0.0006296634674072266,0.00021886825561523438
14,pop50,2,0.0004012584686279297,2.86102294921875e-05
14,pop35,3,0.000648339589436849,0.0001676876963032323
15,pop39,2,0.0002588033676147461,2.9206275939941406e-05
15,pop44,2,0.00033736228942871094,1.6689300537109375e-05
15,pop50,1,0.0003573894500732422,0.0
15,pop53,1,0.00038313865661621094,0.0
15,pop42,2,0.0006233453750610352,0.0001398324966430664
16,pop40,2,0.00019609928131103516,8.928775787353516e-05
16,pop43,2,0.0005300045013427734,0.00011754035949707031
16,pop51,3,0.00038822491963704425,1.89662275221524e-05
16,pop4,3,0.0004983743031819662,0.00011735770942435556
17,pop41,5,0.00040645599365234374,0.00014868853067420462
17,pop53,1,0.00037479400634765625,0.0
17,pop51,1,0.0003681182861328125,0.0
17,pop8,1,0.00036835670471191406,0.0
18,pop46,2,0.0002810955047607422,1.811981201171875e-05
18,pop45,1,0.0003325939178466797,0.0
18,pop44,1,0.0003495216369628906,0.0
18,pop50,1,0.0003535747528076172,0.0
18,pop53,1,0.00039267539978027344,0.0
18,pop42,4,0.0005055069923400879,0.00014638952935076117
19,pop50,2,0.0002709627151489258,3.3974647521972656e-05
19,pop52,1,0.000339508056640625,0.0
19,pop56,3,0.0004019737243652344,7.915999499985933e-05
19,pop48,1,0.00037670135498046875,0.0
19,pop49,1,0.0003719329833984375,0.0
20,pop54,2,0.00024020671844482422,6.711483001708984e-05
20,pop53,1,0.00034046173095703125,0.0
20,pop42,4,0.0003903508186340332,6.722862288625837e-05
20,pop43,1,0.0004057884216308594,0.0
21,pop15,5,0.0004124641418457031,0.00011846539133931626
21,pop1,1,0.000396728515625,0.0
21,pop0,1,0.00037169456481933594,0.0
21,pop3,1,0.000400543212890625,0.0
21,pop52,1,0.0004172325134277344,0.0
21,pop56,1,0.0003859996795654297,0.0
21,pop48,1,0.0003867149353027344,0.0
21,pop49,1,0.00040268898010253906,0.0
21,pop2,1,0.0004019737243652344,0.0
22,pop50,2,0.0003241300582885742,3.3020973205566406e-05
22,pop14,4,0.00047767162322998047,0.00011002268305908725
23,pop12,5,0.000415802001953125,0.00013892951539490377
23,pop52,1,0.000370025634765625,0.0
23,pop51,1,0.0003528594970703125,0.0
23,pop8,1,0.0003743171691894531,0.0
24,pop22,2,0.00024878978729248047,0.00011432170867919922
24,pop51,6,0.00041031837463378906,4.5516306875748346e-05
24,pop9,1,0.0005640983581542969,0.0
24,pop8,1,0.0006906986236572266,0.0
24,pop50,2,0.00043976306915283203,5.602836608886719e-06
24,pop35,1,0.0007467269897460938,0.0
24,pop4,3,0.0005482832590738932,0.00011479969432313976
25,pop37,2,0.0003521442413330078,7.152557373046875e-07
25,pop52,3,0.0003916422526041667,4.478900288107949e-05
25,pop50,3,0.00038909912109375,2.5431563455640582e-05
25,pop44,4,0.0003857612609863281,3.145273342881461e-05
25,pop45,3,0.0004108746846516927,1.0175629976698066e-05
25,pop46,3,0.00041039784749348957,1.2276949257740986e-05
25,pop20,3,0.0005090236663818359,0.0001623895995012234
25,pop56,2,0.0005954504013061523,0.00019991397857666016
26,pop39,2,0.00032722949981689453,2.849102020263672e-05
26,pop44,2,0.0003527402877807617,5.364418029785156e-06
26,pop50,1,0.0003483295440673828,0.0
26,pop51,2,0.0005857944488525391,0.00019812583923339844
26,pop19,2,0.0004067420959472656,1.9788742065429688e-05
26,pop18,3,0.00045760472615559894,7.660631302354055e-05
27,pop46,2,0.0003420114517211914,2.1338462829589844e-05
27,pop45,1,0.00037407875061035156,0.0
27,pop44,1,0.0003521442413330078,0.0
27,pop50,1,0.0003516674041748047,0.0
27,pop53,1,0.00038695335388183594,0.0
27,pop42,4,0.0004190206527709961,4.574173993502364e-05
27,pop43,1,0.00038623809814453125,0.0
28,pop15,3,0.00031820933024088543,8.247774399061527e-05
28,pop1,1,0.000392913818359375,0.0
28,pop6,1,0.000408172607421875,0.0
28,pop7,1,0.0004076957702636719,0.0
28,pop53,1,0.00039458274841308594,0.0
28,pop42,3,0.0004387696584065755,7.1227281717124e-05
28,pop43,1,0.0003962516784667969,0.0
29,pop50,4,0.0003821849822998047,2.638217660165976e-05
29,pop51,4,0.0004082322120666504,2.2028492986274026e-05
29,pop8,2,0.0005328655242919922,0.0001544952392578125
29,pop46,1,0.0006871223449707031,0.0
29,pop45,1,0.00041556358337402344,0.0
29,pop44,1,0.0004324913024902344,0.0
29,pop55,3,0.0006200472513834635,0.0001666228438929252
30,pop39,2,0.00032782554626464844,3.6716461181640625e-05
30,pop44,2,0.0003489255905151367,1.3709068298339844e-05
30,pop50,1,0.00040268898010253906,0.0
30,pop51,2,0.0004987716674804688,3.981590270996094e-05
31,pop10,2,0.0003685951232910156,7.3909759521484375e-06
31,pop51,1,0.00034809112548828125,0.0
31,pop52,1,0.00038743019104003906,0.0
31,pop56,4,0.00044083595275878906,0.00011316471992255995
31,pop48,1,0.0004100799560546875,0.0
31,pop49,1,0.0004038810729980469,0.0
31,pop2,1,0.0003905296325683594,0.0
32,pop13,2,0.00034499168395996094,1.1920928955078125e-05
32,pop52,3,0.00038250287373860675,2.5786218220049564e-05
32,pop54,3,0.0003890196482340495,2.2029612944667524e-05
32,pop53,3,0.0003933906555175781,2.9744728386088683e-05
32,pop47,2,0.0006086826324462891,0.00018978118896484375
32,pop56,3,0.0005278587341308594,0.00015362533412687418
33,pop19,2,0.0003496408462524414,5.960464477539062e-07
33,pop51,1,0.0003554821014404297,0.0
33,pop52,1,0.00039267539978027344,0.0
33,pop56,3,0.0004242261250813802,7.115808317781853e-05
33,pop48,1,0.00041556358337402344,0.0
33,pop49,1,0.0004050731658935547,0.0
34,pop27,2,0.0003205537796020508,4.6372413635253906e-05
34,pop44,4,0.000443875789642334,0.00014631145973284296
34,pop50,1,0.00036644935607910156,0.0
34,pop53,1,0.000370025634765625,0.0
34,pop42,1,0.0003936290740966797,0.0
34,pop43,1,0.00039577484130859375,0.0
35,pop30,4,0.0004379749298095703,0.00014991306387240837
35,pop48,1,0.0003597736358642578,0.0
35,pop56,1,0.0003979206085205078,0.0
35,pop52,1,0.0003821849822998047,0.0
35,pop54,1,0.0003733634948730469,0.0
35,pop53,1,0.0003910064697265625,0.0
35,pop47,1,0.00039124488830566406,0.0
36,pop41,4,0.00035256147384643555,3.5095901181284045e-05
36,pop53,1,0.0004019737243652344,0.0
36,pop51,3,0.00040992101033528644,2.038382025359306e-05
36,pop8,2,0.0005515813827514648,0.0001710653305053711
36,pop52,2,0.00040340423583984375,1.049041748046875e-05
36,pop56,2,0.0006006956100463867,0.00019681453704833984
37,pop54,2,0.0003324747085571289,1.0371208190917969e-05
37,pop52,1,0.00035500526428222656,0.0
37,pop51,3,0.00041564305623372394,1.5144532979525363e-05
