time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,19,0,0,19,0,0,0,2.6315789473684212,0,0.0,0,0,0.0,0.0
100,435,188,121,126,18.901275002705773,31.01625782174345,4.957048172546961,2.6919540229885057,6.117723156532988,10.871264367816092,17.98404255319149,14.664893617021276,0.06929985404123322,0.1980483082973506
200,870,450,289,131,19.373241263128353,33.00224315446901,4.998427092988259,2.674712643678161,6.274017467248909,13.211494252873564,19.766666666666666,15.417777777777777,0.06999621145683599,0.21828486570550215
300,1299,700,478,121,19.307452655688905,34.10801259063518,4.99877776616702,2.6812933025404155,6.374735356386733,13.907621247113164,20.87,15.82857142857143,0.07062033132115085,0.22012688699615032
400,1702,956,624,122,19.757335417228955,34.56957034353257,5.000185765386293,2.6850763807285545,6.419437340153452,14.747356051703878,21.28765690376569,16.130753138075313,0.06928138356028234,0.22025906339147136
500,2128,1218,781,129,20.035865087343602,34.63109885184725,5.0089544256762,2.681860902255639,6.4207341670028235,14.959586466165414,21.32512315270936,16.070607553366173,0.06876434966344964,0.22033722162923244
600,2539,1478,926,135,19.992891742165405,34.61083094762914,5.015160263396117,2.6805829066561637,6.451237998989389,15.085072863332021,21.276725304465494,16.117050067658997,0.06874677108532504,0.22111250821939715
700,2957,1749,1076,132,19.90333821773186,34.62727269412935,5.023076414779701,2.682786608048698,6.4359856630824375,15.181264795400743,21.264150943396228,16.09090909090909,0.06886200871834795,0.22040552175019698
800,3368,2021,1228,119,19.91712667486157,34.67696765839047,5.023501737203548,2.6805225653206652,6.459284200024941,15.3791567695962,21.285502226620483,16.155863433943594,0.06837353884454295,0.21940764749294764
900,3799,2289,1389,121,19.8436865833918,34.843657543386854,5.023411954573731,2.6812319031324034,6.461326878644515,15.458541721505659,21.45041502839668,16.221930974224552,0.06849277435970759,0.22009779779251512
