time,node,decisions
1000,pop0,306
1000,pop1,656
1000,pop2,16
1000,pop3,835
1000,pop4,589
1000,pop5,229
1000,pop6,460
1000,pop7,641
1000,pop8,181
1000,pop9,0
1000,pop10,1409
1000,pop11,2092
1000,pop12,430
1000,pop13,23
1000,pop14,791
1000,pop15,170
1000,pop16,188
1000,pop17,159
1000,pop18,338
1000,pop19,1070
1000,pop20,841
1000,pop21,500
1000,pop22,408
1000,pop23,421
1000,pop24,713
1000,pop25,14
1000,pop26,0
1000,pop27,144
1000,pop28,617
1000,pop29,174
1000,pop30,0
1000,pop31,151
1000,pop32,858
1000,pop33,321
1000,pop34,0
1000,pop35,0
1000,pop36,318
1000,pop37,641
1000,pop38,630
1000,pop39,498
1000,pop40,513
1000,pop41,609
1000,pop42,958
1000,pop43,1199
1000,pop44,1337
1000,pop45,788
1000,pop46,1328
1000,pop47,173
1000,pop48,1036
1000,pop49,441
1000,pop50,2090
1000,pop51,2798
1000,pop52,1482
1000,pop53,2478
1000,pop54,174
1000,pop55,394
1000,pop56,845
1000,pop57,0
