time,node,decisions
1000,pop0,188
1000,pop1,1066
1000,pop2,640
1000,pop3,170
1000,pop4,474
1000,pop5,560
1000,pop6,956
1000,pop7,1301
1000,pop8,43
1000,pop9,512
1000,pop10,1664
1000,pop11,957
1000,pop12,1031
1000,pop13,499
1000,pop14,946
1000,pop15,460
1000,pop16,986
1000,pop17,1489
1000,pop18,1374
1000,pop19,1419
1000,pop20,1959
1000,pop21,995
1000,pop22,1064
1000,pop23,1227
1000,pop24,727
1000,pop25,611
1000,pop26,257
1000,pop27,959
1000,pop28,787
1000,pop29,698
1000,pop30,1126
1000,pop31,851
1000,pop32,1089
1000,pop33,1890
1000,pop34,1126
1000,pop35,943
1000,pop36,792
1000,pop37,621
1000,pop38,760
1000,pop39,979
1000,pop40,344
1000,pop41,598
1000,pop42,927
1000,pop43,762
1000,pop44,2217
1000,pop45,1367
1000,pop46,2203
1000,pop47,918
1000,pop48,2106
1000,pop49,1042
1000,pop50,5227
1000,pop51,5069
1000,pop52,4948
1000,pop53,3700
1000,pop54,708
1000,pop55,1238
1000,pop56,2212
1000,pop57,1136
