time,node,decisions
1000,pop0,785
1000,pop1,0
1000,pop2,890
1000,pop3,787
1000,pop4,45
1000,pop5,45
1000,pop6,217
1000,pop7,179
1000,pop8,1020
1000,pop9,768
1000,pop10,5
1000,pop11,354
1000,pop12,827
1000,pop13,1
1000,pop14,1311
1000,pop15,3224
1000,pop16,184
1000,pop17,3744
1000,pop18,207
1000,pop19,1127
1000,pop20,5991
1000,pop21,75
1000,pop22,486
1000,pop23,135
1000,pop24,1157
1000,pop25,923
1000,pop26,75
1000,pop27,992
1000,pop28,924
1000,pop29,2922
1000,pop30,0
1000,pop31,402
1000,pop32,731
1000,pop33,2775
1000,pop34,816
1000,pop35,762
1000,pop36,564
1000,pop37,543
1000,pop38,629
1000,pop39,849
1000,pop40,719
1000,pop41,2286
1000,pop42,326
1000,pop43,229
1000,pop44,511
1000,pop45,535
1000,pop46,0
1000,pop47,997
1000,pop48,0
1000,pop49,712
1000,pop50,1382
1000,pop51,2688
1000,pop52,1066
1000,pop53,971
1000,pop54,201
1000,pop55,232
1000,pop56,312
1000,pop57,796
1000,pop58,1667
1000,pop59,313
1000,pop60,1
1000,pop61,3680
1000,pop62,1202
1000,pop63,0
1000,pop64,260
1000,pop65,800
1000,pop66,717
1000,pop67,1086
1000,pop68,208
1000,pop69,9
1000,pop70,2586
1000,pop71,654
1000,pop72,1248
1000,pop73,618
1000,pop74,0
1000,pop75,558
1000,pop76,395
1000,pop77,1298
1000,pop78,1179
1000,pop79,2934
1000,pop80,739
1000,pop81,3796
1000,pop82,927
1000,pop83,612
1000,pop84,210
1000,pop85,887
1000,pop86,2209
1000,pop87,1897
1000,pop88,648
1000,pop89,842
1000,pop90,169
1000,pop91,982
1000,pop92,531
1000,pop93,1704
1000,pop94,2688
1000,pop95,634
1000,pop96,538
1000,pop97,446
1000,pop98,356
1000,pop99,328
1000,pop100,667
1000,pop101,676
1000,pop102,1095
1000,pop103,963
1000,pop104,164
1000,pop105,90
1000,pop106,30
1000,pop107,1784
1000,pop108,270
1000,pop109,615
1000,pop110,2389
1000,pop111,172
1000,pop112,324
1000,pop113,591
1000,pop114,2676
1000,pop115,1661
1000,pop116,2391
1000,pop117,1462
1000,pop118,20
1000,pop119,4
1000,pop120,1424
1000,pop121,3218
1000,pop122,845
1000,pop123,2283
1000,pop124,2732
1000,pop125,4783
1000,pop126,36
1000,pop127,228
1000,pop128,850
1000,pop129,3869
1000,pop130,4624
1000,pop131,6385
1000,pop132,2983
1000,pop133,1576
1000,pop134,333
1000,pop135,182
1000,pop136,0
1000,pop137,220
1000,pop138,399
1000,pop139,3080
1000,pop140,1038
1000,pop141,2832
1000,pop142,2268
1000,pop143,412
1000,pop144,5549
1000,pop145,574
1000,pop146,7
1000,pop147,2
1000,pop148,816
