time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,52,0,0,52,0,0,0,2.75,0,0.0,0,0,0.0,0.0
100,1144,306,7,831,40.38928017076684,49.50020467074682,5.013640900431442,2.6582167832167833,4.856810545360558,32.8513986013986,36.333333333333336,33.6764705882353,0.27602045148963233,0.18922520985170926
200,2302,1145,101,1056,60.19916183841605,67.96195258194605,5.013904439148143,2.664205039096438,5.038205204397843,51.55734144222415,54.77903930131004,41.91965065502183,0.3295935997105433,0.27996227808672874
300,3480,2073,305,1102,73.36586985720196,76.58011691087282,5.011263360841021,2.6718390804597703,5.091076624636275,60.33218390804598,63.27158707187651,43.28557645923782,0.3498110648392259,0.31781384782088
400,4643,3056,503,1084,79.402692914124,81.68829305277667,5.003330999116175,2.6706870557828988,5.121972735897734,66.27676071505492,68.40674083769633,43.88612565445026,0.3596852052166592,0.34225885977369114
500,5841,4036,697,1108,83.02911916237105,85.47688846211753,5.004504524857152,2.6687211093990757,5.1386133538382675,68.64680705358671,72.18136769078295,44.39618434093162,0.3630684844781984,0.3492347710792691
600,7029,5008,908,1113,86.24689995088903,86.61891880531186,4.998130813324763,2.670934699103713,5.147083545197007,70.56608336890027,73.32288338658147,44.50359424920128,0.36665253642533263,0.3539245474388738
700,8203,6005,1072,1126,85.6935722965605,87.57228664005414,5.004679950078946,2.6668292088260395,5.151231574440571,71.86919419724491,74.27860116569525,44.47110741049126,0.3690151066062484,0.35656426553619575
800,9333,6964,1292,1077,85.61301942433718,88.74586065362826,5.002442722765054,2.6678452801885784,5.152978349559224,73.21557912782599,75.46194715680643,44.83917288914417,0.3674373578495784,0.3580053687858075
900,10470,7970,1449,1051,86.9611536989564,89.12727865075072,5.004714604739808,2.6680993314231136,5.1545134146585205,73.89465138490927,75.8387703889586,45.13111668757842,0.3661082010125508,0.3572219711698446
1000,11639,8901,1645,1093,87.03049862303291,89.52619093615034,5.003859439604127,2.6659506830483717,5.158091172507542,74.33164361199415,76.23210875182563,45.129423660262894,0.3674212874712003,0.35858406226225725
