time,node,sf
400,pop15,b
400,pop15,d
400,pop15,e
400,pop15,c
400,pop15,a
400,pop16,d
400,pop16,e
400,pop16,b
400,pop16,c
400,pop16,a
400,pop24,c
400,pop24,b
400,pop24,a
400,pop24,d
400,pop24,e
400,pop29,c
400,pop29,a
400,pop29,d
400,pop29,e
400,pop35,b
400,pop35,a
400,pop35,c
400,pop35,d
400,pop39,d
400,pop39,b
400,pop39,e
400,pop39,a
400,pop41,b
400,pop41,a
400,pop41,c
400,pop41,d
400,pop46,d
400,pop46,a
400,pop46,e
400,pop46,b
400,pop46,c
400,pop55,b
400,pop55,c
400,pop55,a
400,pop55,d
500,pop2,c
500,pop2,b
500,pop2,a
500,pop5,b
500,pop5,c
500,pop5,a
500,pop5,d
500,pop5,e
500,pop8,b
500,pop8,a
500,pop8,c
500,pop9,a
500,pop9,b
500,pop9,c
500,pop12,c
500,pop12,b
500,pop12,e
500,pop12,d
500,pop12,a
500,pop15,a
500,pop15,b
500,pop15,c
500,pop15,d
500,pop15,e
500,pop16,b
500,pop16,a
500,pop16,c
500,pop16,d
500,pop16,e
500,pop24,b
500,pop24,a
500,pop24,c
500,pop24,d
500,pop29,a
500,pop29,b
500,pop29,c
500,pop29,d
500,pop29,e
500,pop35,b
500,pop35,c
500,pop35,a
500,pop35,d
500,pop39,b
500,pop39,a
500,pop39,c
500,pop39,d
500,pop41,a
500,pop41,c
500,pop41,b
500,pop41,d
500,pop41,e
500,pop46,a
500,pop46,b
500,pop46,c
500,pop46,d
500,pop46,e
500,pop55,b
500,pop55,c
500,pop55,a
500,pop55,d
500,pop55,e
600,pop2,c
600,pop2,b
600,pop2,d
600,pop2,e
600,pop5,b
600,pop5,c
600,pop5,d
600,pop5,a
600,pop5,e
600,pop8,b
600,pop8,c
600,pop8,a
600,pop8,d
600,pop8,e
600,pop9,c
600,pop9,d
600,pop9,e
600,pop9,a
600,pop12,d
600,pop12,e
600,pop12,a
600,pop12,b
600,pop12,c
600,pop15,b
600,pop15,a
600,pop15,c
600,pop15,d
600,pop16,a
600,pop16,c
600,pop16,e
600,pop16,b
600,pop24,d
600,pop24,e
600,pop24,a
600,pop24,b
600,pop29,c
600,pop29,a
600,pop29,b
600,pop29,d
600,pop35,a
600,pop35,b
600,pop35,d
600,pop35,c
600,pop35,e
600,pop39,b
600,pop39,a
600,pop39,c
600,pop41,b
600,pop41,c
600,pop41,a
600,pop41,d
600,pop41,e
600,pop46,a
600,pop46,b
600,pop46,c
600,pop55,d
600,pop55,b
600,pop55,e
600,pop55,c
600,pop55,a
700,pop2,b
700,pop2,e
700,pop2,a
700,pop2,c
700,pop2,d
700,pop5,b
700,pop5,e
700,pop5,a
700,pop5,c
700,pop8,a
700,pop8,b
700,pop8,c
700,pop8,d
700,pop8,e
700,pop9,c
700,pop9,b
700,pop9,d
700,pop9,a
700,pop9,e
700,pop12,b
700,pop12,c
700,pop12,a
700,pop12,d
700,pop12,e
700,pop15,a
700,pop15,b
700,pop15,c
700,pop16,e
700,pop16,a
700,pop16,c
700,pop16,b
700,pop24,b
700,pop24,c
700,pop24,e
700,pop24,a
700,pop24,d
700,pop29,b
700,pop29,a
700,pop29,c
700,pop35,a
700,pop35,c
700,pop35,b
700,pop35,d
700,pop35,e
700,pop39,b
700,pop39,a
700,pop39,c
700,pop41,b
700,pop41,c
700,pop41,a
700,pop41,d
700,pop41,e
700,pop46,a
700,pop46,c
700,pop46,b
700,pop46,e
700,pop46,d
700,pop55,a
700,pop55,c
700,pop55,d
700,pop55,e
700,pop55,b
800,pop2,b
800,pop2,a
800,pop2,c
800,pop2,d
800,pop2,e
800,pop5,c
800,pop5,d
800,pop5,e
800,pop5,b
800,pop8,b
800,pop8,c
800,pop8,a
800,pop8,d
800,pop8,e
800,pop9,a
800,pop9,c
800,pop9,b
800,pop9,d
800,pop12,b
800,pop12,a
800,pop12,c
800,pop12,e
800,pop15,b
800,pop15,a
800,pop15,c
800,pop15,d
800,pop15,e
800,pop16,d
800,pop16,e
800,pop16,a
800,pop16,b
800,pop16,c
800,pop24,a
800,pop24,b
800,pop24,c
800,pop29,c
800,pop29,d
800,pop29,e
800,pop29,b
800,pop29,a
800,pop35,a
800,pop35,b
800,pop35,c
800,pop35,d
800,pop35,e
800,pop39,c
800,pop39,b
800,pop39,d
800,pop39,a
800,pop39,e
800,pop41,b
800,pop41,c
800,pop41,a
800,pop46,a
800,pop46,b
800,pop46,e
800,pop46,c
800,pop46,d
800,pop55,a
800,pop55,b
800,pop55,c
800,pop55,d
800,pop55,e
900,pop2,b
900,pop2,c
900,pop2,a
900,pop2,d
900,pop2,e
900,pop5,a
900,pop5,b
900,pop5,c
900,pop5,d
900,pop5,e
900,pop8,c
900,pop8,b
900,pop8,a
900,pop8,d
900,pop8,e
900,pop9,a
900,pop9,c
900,pop9,d
900,pop9,e
900,pop9,b
900,pop12,a
900,pop12,c
900,pop12,b
900,pop12,d
900,pop12,e
900,pop15,b
900,pop15,a
900,pop15,c
900,pop15,d
900,pop15,e
900,pop16,c
900,pop16,b
900,pop16,d
900,pop16,a
900,pop16,e
900,pop24,b
900,pop24,a
900,pop24,c
900,pop24,d
900,pop24,e
900,pop29,a
900,pop29,b
900,pop29,c
900,pop29,d
900,pop29,e
900,pop35,a
900,pop35,b
900,pop35,c
900,pop35,e
900,pop35,d
900,pop39,c
900,pop39,d
900,pop39,e
900,pop39,b
900,pop39,a
900,pop41,e
900,pop41,d
900,pop41,b
900,pop41,a
900,pop41,c
900,pop46,c
900,pop46,d
900,pop46,e
900,pop46,b
900,pop55,b
900,pop55,a
900,pop55,c
900,pop55,d
900,pop55,e
1000,pop2,b
1000,pop2,d
1000,pop2,c
1000,pop2,a
1000,pop2,e
1000,pop5,a
1000,pop5,b
1000,pop5,c
1000,pop8,a
1000,pop8,c
1000,pop8,e
1000,pop8,b
1000,pop9,e
1000,pop9,b
1000,pop9,a
1000,pop9,c
1000,pop9,d
1000,pop12,e
1000,pop12,a
1000,pop12,b
1000,pop12,c
1000,pop15,d
1000,pop15,b
1000,pop15,e
1000,pop15,c
1000,pop15,a
1000,pop16,b
1000,pop16,a
1000,pop16,c
1000,pop16,d
1000,pop16,e
1000,pop24,b
1000,pop24,e
1000,pop24,a
1000,pop24,c
1000,pop29,b
1000,pop29,e
1000,pop29,a
1000,pop29,d
1000,pop29,c
1000,pop35,a
1000,pop35,d
1000,pop35,e
1000,pop35,b
1000,pop35,c
1000,pop39,a
1000,pop39,b
1000,pop39,c
1000,pop39,d
1000,pop41,b
1000,pop41,a
1000,pop41,c
1000,pop41,d
1000,pop41,e
1000,pop46,b
1000,pop46,c
1000,pop46,e
1000,pop46,a
1000,pop55,a
1000,pop55,b
1000,pop55,c
