time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,14,0,0,14,0,0,0,2.7142857142857144,0,0.0,0,0,0.0,0.0
100,317,155,35,127,30.69765721210771,36.92830942034702,4.9688354813833335,2.6498422712933754,5.798345398138573,17.687697160883282,23.89677419354839,19.606451612903225,0.046588357867849824,0.25138636821939836
200,613,356,122,135,32.62662131316999,41.78136211598862,4.990394598766863,2.6557911908646004,6.0712530712530715,24.185970636215334,28.547752808988765,20.921348314606742,0.048956231707497994,0.31846706978264383
300,914,582,190,142,37.84464619352532,42.7841707708682,4.9824982934386535,2.6542669584245075,6.162968630451416,26.438730853391686,29.587628865979383,20.65463917525773,0.04875802936590018,0.3365954693791226
400,1215,827,258,130,37.072605593298626,44.50040450243953,4.976971460946898,2.651028806584362,6.218286953379111,28.322633744855967,31.31318016928658,21.110036275695283,0.04841938996310322,0.3484648514439444
500,1530,1043,356,131,37.470601558109124,44.70549952912211,4.9810527558024855,2.6581699346405228,6.24074340873073,28.311764705882354,31.51581975071908,21.28667305848514,0.04944431277008533,0.35242847326336546
600,1817,1262,434,121,37.4960210245844,44.642074775547876,4.975041305319736,2.6576774903687395,6.224650662844859,28.684094661529993,31.42551505546751,21.289223454833596,0.049229098282628996,0.3519155176619083
700,2138,1499,509,130,37.87567385747867,44.722484408296296,4.99365822902105,2.6637043966323666,6.221001713191575,28.873246024321794,31.434956637758507,21.397598398932622,0.04894628251561542,0.3529447957547717
800,2437,1742,578,117,38.31954374003444,44.67490368277794,4.997572211639946,2.6659827656955275,6.208918539325842,29.024210094378333,31.360505166475317,21.315154994259473,0.04889305396446709,0.3505098639986077
900,2766,1973,655,138,37.16940824471127,44.77652198674907,5.001341732805932,2.667751265365148,6.206435991564477,28.727765726681127,31.45767866193614,21.304105423213382,0.04953009701745653,0.34762922907182753
1000,3058,2214,711,133,36.90687646092438,44.92249792002066,5.001384736042914,2.671680837148463,6.224612796972457,29.044800523217788,31.558265582655828,21.311201445347788,0.04947581995097067,0.3481018553516844
