time,node,decisions
1000,pop0,184
1000,pop1,238
1000,pop2,2581
1000,pop3,3930
1000,pop4,237
1000,pop5,170
1000,pop6,93
1000,pop7,97
1000,pop8,96
1000,pop9,106
1000,pop10,481
1000,pop11,793
1000,pop12,1
1000,pop13,180
1000,pop14,459
1000,pop15,971
1000,pop16,675
1000,pop17,1752
1000,pop18,191
1000,pop19,346
1000,pop20,3788
1000,pop21,364
1000,pop22,208
1000,pop23,636
1000,pop24,1614
1000,pop25,789
1000,pop26,471
1000,pop27,574
1000,pop28,879
1000,pop29,997
1000,pop30,178
1000,pop31,1597
1000,pop32,388
1000,pop33,2370
1000,pop34,889
1000,pop35,272
1000,pop36,1132
1000,pop37,1474
1000,pop38,460
1000,pop39,1002
1000,pop40,1517
1000,pop41,2078
1000,pop42,962
1000,pop43,561
1000,pop44,1350
1000,pop45,1168
1000,pop46,718
1000,pop47,232
1000,pop48,217
1000,pop49,1672
1000,pop50,178
1000,pop51,1594
1000,pop52,0
1000,pop53,5
1000,pop54,882
1000,pop55,148
1000,pop56,591
1000,pop57,20
1000,pop58,106
1000,pop59,208
1000,pop60,197
1000,pop61,3010
1000,pop62,1939
1000,pop63,405
1000,pop64,1614
1000,pop65,0
1000,pop66,1424
1000,pop67,989
1000,pop68,212
1000,pop69,0
1000,pop70,2906
1000,pop71,277
1000,pop72,1215
1000,pop73,327
1000,pop74,6
1000,pop75,801
1000,pop76,236
1000,pop77,2412
1000,pop78,52
1000,pop79,1746
1000,pop80,997
1000,pop81,2557
1000,pop82,649
1000,pop83,282
1000,pop84,778
1000,pop85,49
1000,pop86,1585
1000,pop87,1086
1000,pop88,399
1000,pop89,814
1000,pop90,595
1000,pop91,628
1000,pop92,642
1000,pop93,1459
1000,pop94,1784
1000,pop95,1242
1000,pop96,715
1000,pop97,745
1000,pop98,722
1000,pop99,1122
1000,pop100,1039
1000,pop101,433
1000,pop102,1070
1000,pop103,457
1000,pop104,1
1000,pop105,295
1000,pop106,588
1000,pop107,815
1000,pop108,245
1000,pop109,1265
1000,pop110,1617
1000,pop111,859
1000,pop112,39
1000,pop113,104
1000,pop114,2337
1000,pop115,329
1000,pop116,2409
1000,pop117,1257
1000,pop118,230
1000,pop119,6
1000,pop120,2812
1000,pop121,2118
1000,pop122,813
1000,pop123,3402
1000,pop124,3411
1000,pop125,4418
1000,pop126,1359
1000,pop127,1211
1000,pop128,2375
1000,pop129,2009
1000,pop130,3772
1000,pop131,5802
1000,pop132,1535
1000,pop133,3567
1000,pop134,300
1000,pop135,4
1000,pop136,1
1000,pop137,208
1000,pop138,209
1000,pop139,1307
1000,pop140,1603
1000,pop141,3707
1000,pop142,1168
1000,pop143,0
1000,pop144,3341
1000,pop145,862
1000,pop146,613
1000,pop147,403
1000,pop148,3125
