time,node,decisions
1000,pop0,581
1000,pop1,557
1000,pop2,739
1000,pop3,696
1000,pop4,430
1000,pop5,225
1000,pop6,232
1000,pop7,1065
1000,pop8,250
1000,pop9,263
1000,pop10,308
1000,pop11,491
1000,pop12,236
1000,pop13,261
1000,pop14,0
1000,pop15,216
1000,pop16,437
1000,pop17,471
1000,pop18,108
1000,pop19,591
1000,pop20,0
1000,pop21,814
1000,pop22,0
1000,pop23,451
1000,pop24,0
1000,pop25,0
1000,pop26,38
1000,pop27,620
1000,pop28,1259
1000,pop29,9
1000,pop30,0
1000,pop31,239
1000,pop32,901
1000,pop33,217
1000,pop34,864
1000,pop35,1622
1000,pop36,273
1000,pop37,597
1000,pop38,518
1000,pop39,281
1000,pop40,1459
1000,pop41,403
1000,pop42,0
1000,pop43,763
1000,pop44,462
1000,pop45,261
1000,pop46,363
1000,pop47,1529
1000,pop48,783
1000,pop49,554
1000,pop50,2814
1000,pop51,4681
1000,pop52,2377
1000,pop53,2267
1000,pop54,235
1000,pop55,2659
1000,pop56,1239
1000,pop57,217
