time,node,decisions
1000,pop0,532
1000,pop1,703
1000,pop2,856
1000,pop3,758
1000,pop4,2914
1000,pop5,357
1000,pop6,546
1000,pop7,2790
1000,pop8,0
1000,pop9,539
1000,pop10,850
1000,pop11,474
1000,pop12,327
1000,pop13,145
1000,pop14,1257
1000,pop15,853
1000,pop16,352
1000,pop17,2796
1000,pop18,9
1000,pop19,4
1000,pop20,308
1000,pop21,684
1000,pop22,737
1000,pop23,769
1000,pop24,778
1000,pop25,1700
1000,pop26,569
1000,pop27,1107
1000,pop28,1
1000,pop29,442
1000,pop30,369
1000,pop31,432
1000,pop32,2559
1000,pop33,1362
1000,pop34,833
1000,pop35,317
1000,pop36,755
1000,pop37,220
1000,pop38,8
1000,pop39,8
1000,pop40,376
1000,pop41,917
1000,pop42,50
1000,pop43,621
1000,pop44,2645
1000,pop45,1096
1000,pop46,733
1000,pop47,900
1000,pop48,1352
1000,pop49,0
1000,pop50,4103
1000,pop51,4436
1000,pop52,3855
1000,pop53,3009
1000,pop54,578
1000,pop55,1039
1000,pop56,1117
1000,pop57,454
