0.1,2498,total_flows,gpasp
0.1,2396,successful_flows,gpasp
0.1,0,dropped_flows,gpasp
0.1,102,in_network_flows,gpasp
0.2,4857,total_flows,gpasp
0.2,4458,successful_flows,gpasp
0.2,60,dropped_flows,gpasp
0.2,339,in_network_flows,gpasp
0.3,6188,total_flows,gpasp
0.3,5470,successful_flows,gpasp
0.3,251,dropped_flows,gpasp
0.3,467,in_network_flows,gpasp
0.4,7192,total_flows,gpasp
0.4,6134,successful_flows,gpasp
0.4,483,dropped_flows,gpasp
0.4,575,in_network_flows,gpasp
0.5,7829,total_flows,gpasp
0.5,6507,successful_flows,gpasp
0.5,680,dropped_flows,gpasp
0.5,642,in_network_flows,gpasp
0.1,2526,total_flows,spr2
0.1,2425,successful_flows,spr2
0.1,0,dropped_flows,spr2
0.1,101,in_network_flows,spr2
0.2,4937,total_flows,spr2
0.2,4725,successful_flows,spr2
0.2,7,dropped_flows,spr2
0.2,205,in_network_flows,spr2
0.3,6220,total_flows,spr2
0.3,5866,successful_flows,spr2
0.3,54,dropped_flows,spr2
0.3,300,in_network_flows,spr2
0.4,7138,total_flows,spr2
0.4,6574,successful_flows,spr2
0.4,199,dropped_flows,spr2
0.4,365,in_network_flows,spr2
0.5,7700,total_flows,spr2
0.5,6909,successful_flows,spr2
0.5,383,dropped_flows,spr2
0.5,408,in_network_flows,spr2
0.1,2206,total_flows,bjointsp
0.1,1845,successful_flows,bjointsp
0.1,260,dropped_flows,bjointsp
0.1,101,in_network_flows,bjointsp
0.2,4463,total_flows,bjointsp
0.2,3380,successful_flows,bjointsp
0.2,900,dropped_flows,bjointsp
0.2,183,in_network_flows,bjointsp
0.3,5722,total_flows,bjointsp
0.3,4037,successful_flows,bjointsp
0.3,1453,dropped_flows,bjointsp
0.3,232,in_network_flows,bjointsp
0.4,6379,total_flows,bjointsp
0.4,4311,successful_flows,bjointsp
0.4,1803,dropped_flows,bjointsp
0.4,265,in_network_flows,bjointsp
0.5,6971,total_flows,bjointsp
0.5,4683,successful_flows,bjointsp
0.5,1993,dropped_flows,bjointsp
0.5,295,in_network_flows,bjointsp
0.1,2230,total_flows,bjointsp_recalc
0.1,2108,successful_flows,bjointsp_recalc
0.1,0,dropped_flows,bjointsp_recalc
0.1,122,in_network_flows,bjointsp_recalc
0.2,4407,total_flows,bjointsp_recalc
0.2,4098,successful_flows,bjointsp_recalc
0.2,33,dropped_flows,bjointsp_recalc
0.2,276,in_network_flows,bjointsp_recalc
0.3,5521,total_flows,bjointsp_recalc
0.3,4932,successful_flows,bjointsp_recalc
0.3,249,dropped_flows,bjointsp_recalc
0.3,340,in_network_flows,bjointsp_recalc
0.4,743,total_flows,bjointsp_recalc
0.4,337,successful_flows,bjointsp_recalc
0.4,14,dropped_flows,bjointsp_recalc
0.4,392,in_network_flows,bjointsp_recalc
0.5,1626,total_flows,bjointsp_recalc
0.5,1042,successful_flows,bjointsp_recalc
0.5,136,dropped_flows,bjointsp_recalc
0.5,448,in_network_flows,bjointsp_recalc
0.1,1571,total_flows,gpasp
0.1,1483,successful_flows,gpasp
0.1,0,dropped_flows,gpasp
0.1,88,in_network_flows,gpasp
0.2,2172,total_flows,gpasp
0.2,2054,successful_flows,gpasp
0.2,0,dropped_flows,gpasp
0.2,118,in_network_flows,gpasp
0.3,4204,total_flows,gpasp
0.3,3946,successful_flows,gpasp
0.3,29,dropped_flows,gpasp
0.3,229,in_network_flows,gpasp
0.4,5065,total_flows,gpasp
0.4,4712,successful_flows,gpasp
0.4,56,dropped_flows,gpasp
0.4,297,in_network_flows,gpasp
0.5,5840,total_flows,gpasp
0.5,5278,successful_flows,gpasp
0.5,168,dropped_flows,gpasp
0.5,394,in_network_flows,gpasp
0.1,1585,total_flows,spr2
0.1,1519,successful_flows,spr2
0.1,0,dropped_flows,spr2
0.1,66,in_network_flows,spr2
0.2,2224,total_flows,spr2
0.2,2142,successful_flows,spr2
0.2,0,dropped_flows,spr2
0.2,82,in_network_flows,spr2
0.3,4241,total_flows,spr2
0.3,4072,successful_flows,spr2
0.3,3,dropped_flows,spr2
0.3,166,in_network_flows,spr2
0.4,5142,total_flows,spr2
0.4,4932,successful_flows,spr2
0.4,0,dropped_flows,spr2
0.4,210,in_network_flows,spr2
0.5,6043,total_flows,spr2
0.5,5739,successful_flows,spr2
0.5,30,dropped_flows,spr2
0.5,274,in_network_flows,spr2
0.1,1418,total_flows,bjointsp
0.1,988,successful_flows,bjointsp
0.1,370,dropped_flows,bjointsp
0.1,60,in_network_flows,bjointsp
0.2,2012,total_flows,bjointsp
0.2,1558,successful_flows,bjointsp
0.2,386,dropped_flows,bjointsp
0.2,68,in_network_flows,bjointsp
0.3,3836,total_flows,bjointsp
0.3,2764,successful_flows,bjointsp
0.3,914,dropped_flows,bjointsp
0.3,158,in_network_flows,bjointsp
0.4,4614,total_flows,bjointsp
0.4,3208,successful_flows,bjointsp
0.4,1212,dropped_flows,bjointsp
0.4,194,in_network_flows,bjointsp
0.5,5385,total_flows,bjointsp
0.5,3711,successful_flows,bjointsp
0.5,1488,dropped_flows,bjointsp
0.5,186,in_network_flows,bjointsp
0.1,1440,total_flows,bjointsp_recalc
0.1,1358,successful_flows,bjointsp_recalc
0.1,0,dropped_flows,bjointsp_recalc
0.1,82,in_network_flows,bjointsp_recalc
0.2,1981,total_flows,bjointsp_recalc
0.2,1846,successful_flows,bjointsp_recalc
0.2,0,dropped_flows,bjointsp_recalc
0.2,135,in_network_flows,bjointsp_recalc
0.3,3847,total_flows,bjointsp_recalc
0.3,3592,successful_flows,bjointsp_recalc
0.3,15,dropped_flows,bjointsp_recalc
0.3,240,in_network_flows,bjointsp_recalc
0.4,4648,total_flows,bjointsp_recalc
0.4,4284,successful_flows,bjointsp_recalc
0.4,53,dropped_flows,bjointsp_recalc
0.4,311,in_network_flows,bjointsp_recalc
0.5,5405,total_flows,bjointsp_recalc
0.5,4876,successful_flows,bjointsp_recalc
0.5,142,dropped_flows,bjointsp_recalc
0.5,387,in_network_flows,bjointsp_recalc
0.1,908,total_flows,gpasp
0.1,861,successful_flows,gpasp
0.1,0,dropped_flows,gpasp
0.1,47,in_network_flows,gpasp
0.2,2629,total_flows,gpasp
0.2,2437,successful_flows,gpasp
0.2,0,dropped_flows,gpasp
0.2,192,in_network_flows,gpasp
0.3,3023,total_flows,gpasp
0.3,2723,successful_flows,gpasp
0.3,40,dropped_flows,gpasp
0.3,260,in_network_flows,gpasp
0.4,3498,total_flows,gpasp
0.4,3034,successful_flows,gpasp
0.4,131,dropped_flows,gpasp
0.4,333,in_network_flows,gpasp
0.5,5751,total_flows,gpasp
0.5,4014,successful_flows,gpasp
0.5,1155,dropped_flows,gpasp
0.5,582,in_network_flows,gpasp
0.1,896,total_flows,spr2
0.1,850,successful_flows,spr2
0.1,0,dropped_flows,spr2
0.1,46,in_network_flows,spr2
0.2,2646,total_flows,spr2
0.2,2485,successful_flows,spr2
0.2,8,dropped_flows,spr2
0.2,153,in_network_flows,spr2
0.3,3051,total_flows,spr2
0.3,2868,successful_flows,spr2
0.3,11,dropped_flows,spr2
0.3,172,in_network_flows,spr2
0.4,3537,total_flows,spr2
0.4,3242,successful_flows,spr2
0.4,29,dropped_flows,spr2
0.4,266,in_network_flows,spr2
0.5,5736,total_flows,spr2
0.5,4410,successful_flows,spr2
0.5,795,dropped_flows,spr2
0.5,531,in_network_flows,spr2
0.1,782,total_flows,bjointsp
0.1,588,successful_flows,bjointsp
0.1,155,dropped_flows,bjointsp
0.1,39,in_network_flows,bjointsp
0.2,2384,total_flows,bjointsp
0.2,1491,successful_flows,bjointsp
0.2,787,dropped_flows,bjointsp
0.2,106,in_network_flows,bjointsp
0.3,2766,total_flows,bjointsp
0.3,1732,successful_flows,bjointsp
0.3,928,dropped_flows,bjointsp
0.3,106,in_network_flows,bjointsp
0.4,3182,total_flows,bjointsp
0.4,1979,successful_flows,bjointsp
0.4,1064,dropped_flows,bjointsp
0.4,139,in_network_flows,bjointsp
0.5,5136,total_flows,bjointsp
0.5,2575,successful_flows,bjointsp
0.5,2355,dropped_flows,bjointsp
0.5,206,in_network_flows,bjointsp
0.1,780,total_flows,bjointsp_recalc
0.1,720,successful_flows,bjointsp_recalc
0.1,0,dropped_flows,bjointsp_recalc
0.1,60,in_network_flows,bjointsp_recalc
0.2,2450,total_flows,bjointsp_recalc
0.2,2158,successful_flows,bjointsp_recalc
0.2,50,dropped_flows,bjointsp_recalc
0.2,242,in_network_flows,bjointsp_recalc
0.3,2747,total_flows,bjointsp_recalc
0.3,2296,successful_flows,bjointsp_recalc
0.3,124,dropped_flows,bjointsp_recalc
0.3,327,in_network_flows,bjointsp_recalc
0.4,2177,total_flows,bjointsp_recalc
0.4,1689,successful_flows,bjointsp_recalc
0.4,110,dropped_flows,bjointsp_recalc
0.4,378,in_network_flows,bjointsp_recalc
0.5,26,total_flows,bjointsp_recalc
0.5,0,successful_flows,bjointsp_recalc
0.5,0,dropped_flows,bjointsp_recalc
0.5,26,in_network_flows,bjointsp_recalc
