time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,38,0,0,38,0,0,0,2.789473684210526,0,0.0,0,0,0.0,0.0
100,869,264,12,593,46.60726658484723,50.35958568572302,5.044397232272885,2.678941311852704,5.307231322413104,30.573072497123132,36.98863636363637,35.54545454545455,0.23476999507885596,0.12327354475029946
200,1724,936,86,702,62.231991419921286,66.41335132415152,5.0183258764991,2.6786542923433876,5.363455414012739,46.88979118329466,52.98717948717949,47.26282051282051,0.26596082819056044,0.17827807076717
300,2536,1692,172,672,72.86235898502429,72.13189188606115,5.02140000779246,2.6727129337539433,5.3583049271769445,54.54652996845426,58.74645390070922,48.37293144208038,0.26606535096866907,0.1962049682049929
400,3372,2417,265,690,78.99118992753542,74.1640388042171,5.004272750289512,2.667556346381969,5.364825142166424,57.913701067615655,60.789408357467934,48.786098469176665,0.26999957448174855,0.2036888245379838
500,4158,3137,366,655,84.09012089018236,75.94970795105584,5.00419972167286,2.6695526695526697,5.366535735633166,60.45935545935546,62.61491871214536,49.23015620019127,0.26740190787915935,0.20626074590985471
600,4999,3852,475,672,86.49448453061238,76.79659191115798,5.01088468000683,2.668333666733347,5.367135558821471,61.36507301460292,63.442367601246104,49.493769470404985,0.26676563134730175,0.20633572515390933
700,5861,4574,591,696,86.86589614173978,76.63439684877204,5.007987889362077,2.6628561678894385,5.375693879061505,61.96126940795086,63.29798863139484,49.39921294271972,0.26649981632911107,0.20638769680737587
800,6749,5297,727,725,87.0447141480904,77.04546907192439,5.003910178781144,2.662913024151726,5.38177841082511,62.702622610757146,63.72758164999056,49.43722861997357,0.26740659216947804,0.20865353415754606
900,7575,6008,851,716,87.34057158967138,77.77783311515596,5.004310012621434,2.6619141914191418,5.379797574907306,63.78415841584158,64.46554593874833,49.70006657789614,0.26817081135131837,0.21075515813132406
1000,8404,6758,961,685,87.80046218952117,78.21882066247882,4.997268351774498,2.663850547358401,5.380168906484696,64.35780580675869,64.92660550458716,49.72817401598106,0.2682952688140238,0.21169241017098403
