time,node,decisions
1000,pop0,521
1000,pop1,1355
1000,pop2,1111
1000,pop3,1731
1000,pop4,95
1000,pop5,1055
1000,pop6,225
1000,pop7,265
1000,pop8,670
1000,pop9,721
1000,pop10,820
1000,pop11,354
1000,pop12,305
1000,pop13,91
1000,pop14,1011
1000,pop15,679
1000,pop16,1500
1000,pop17,1180
1000,pop18,868
1000,pop19,657
1000,pop20,82
1000,pop21,191
1000,pop22,640
1000,pop23,624
1000,pop24,908
1000,pop25,105
1000,pop26,109
1000,pop27,362
1000,pop28,81
1000,pop29,705
1000,pop30,181
1000,pop31,196
1000,pop32,238
1000,pop33,655
1000,pop34,1237
1000,pop35,1460
1000,pop36,189
1000,pop37,390
1000,pop38,756
1000,pop39,1750
1000,pop40,1090
1000,pop41,1028
1000,pop42,845
1000,pop43,1142
1000,pop44,2336
1000,pop45,286
1000,pop46,322
1000,pop47,221
1000,pop48,718
1000,pop49,58
1000,pop50,5840
1000,pop51,5016
1000,pop52,4485
1000,pop53,3866
1000,pop54,260
1000,pop55,734
1000,pop56,1839
1000,pop57,282
