flow,node,dec_count,dec_time_avg,dec_time_std
1,pop2,5,0.0007412433624267578,0.00023384635827232005
1,pop56,1,0.0005576610565185547,0.0
1,pop52,1,0.0005898475646972656,0.0
1,pop51,1,0.0005743503570556641,0.0
1,pop50,1,0.0006613731384277344,0.0
1,pop16,1,0.0005795955657958984,0.0
2,pop5,5,0.0006044864654541016,0.00021243326055299882
2,pop10,1,0.0005593299865722656,0.0
2,pop51,1,0.0005717277526855469,0.0
2,pop50,1,0.0005590915679931641,0.0
2,pop44,1,0.0006265640258789062,0.0
2,pop39,1,0.0005867481231689453,0.0
3,pop8,2,0.0004487037658691406,4.553794860839844e-05
3,pop51,5,0.0005986213684082032,2.2425748377531535e-05
3,pop50,5,0.0005993366241455079,2.364044948428303e-05
3,pop14,2,0.0008004903793334961,0.00021255016326904297
3,pop10,1,0.0009827613830566406,0.0
3,pop17,2,0.0008689165115356445,0.0002797842025756836
3,pop52,2,0.0006088018417358398,1.2516975402832031e-05
3,pop56,3,0.0006262461344401041,1.209816050609148e-05
3,pop2,2,0.000851750373840332,0.00018393993377685547
4,pop9,4,0.000632941722869873,0.0002156480809031891
4,pop51,1,0.0005543231964111328,0.0
4,pop52,1,0.0005564689636230469,0.0
4,pop37,1,0.0005660057067871094,0.0
5,pop12,2,0.0004999637603759766,5.0067901611328125e-06
5,pop52,1,0.0005946159362792969,0.0
5,pop3,1,0.0005674362182617188,0.0
5,pop53,1,0.0005638599395751953,0.0
5,pop41,1,0.0005908012390136719,0.0
5,pop40,4,0.000767052173614502,0.00020317847327547752
6,pop15,5,0.0005092620849609375,0.0001800796850712832
6,pop1,1,0.0005462169647216797,0.0
7,pop16,4,0.0007228851318359375,0.00022261855268356176
7,pop50,1,0.0005824565887451172,0.0
7,pop44,1,0.0006067752838134766,0.0
7,pop39,1,0.0005743503570556641,0.0
7,pop38,1,0.0006377696990966797,0.0
7,pop18,1,0.0005807876586914062,0.0
8,pop24,3,0.00045744578043619793,0.00010639139505987238
8,pop14,1,0.0006613731384277344,0.0
8,pop50,3,0.0006043910980224609,1.5897353246850635e-05
8,pop53,3,0.0006265640258789062,2.531581718707345e-05
8,pop1,3,0.0007272561391194662,0.0001806604973172589
8,pop44,2,0.0009833574295043945,2.110004425048828e-05
9,pop29,3,0.0004838307698567708,0.0001357920733023137
9,pop51,6,0.0007052024205525717,0.00021770607904747009
9,pop10,3,0.0006283919016520182,2.7264866919167812e-05
9,pop5,2,0.0008645057678222656,0.00023651123046875
9,pop22,3,0.0006175835927327474,1.536808671992803e-05
9,pop21,1,0.0010378360748291016,0.0
9,pop52,4,0.0006188750267028809,1.6663203100444197e-05
9,pop3,3,0.0006277561187744141,9.333917361286834e-06
9,pop0,1,0.001062631607055664,0.0
9,pop8,1,0.0011408329010009766,0.0
9,pop53,2,0.0006349086761474609,5.4836273193359375e-06
9,pop42,1,0.001165151596069336,0.0
9,pop50,2,0.0009382963180541992,0.0003167390823364258
9,pop32,2,0.0010540485382080078,1.9073486328125e-06
9,pop35,1,0.0006091594696044922,0.0
9,pop34,1,0.0006811618804931641,0.0
10,pop35,2,0.0004620552062988281,3.0279159545898438e-05
10,pop50,1,0.0005576610565185547,0.0
10,pop51,3,0.0006038347880045573,1.9474904942262723e-05
10,pop10,3,0.0006016095479329427,2.938153648643417e-05
10,pop5,3,0.0007302761077880859,0.00017795238631616557
10,pop52,2,0.0006018877029418945,1.0609626770019531e-05
10,pop56,2,0.0005962848663330078,2.384185791015625e-06
10,pop2,3,0.0009009838104248047,0.00017969307420983535
11,pop39,4,0.0006628632545471191,0.00023069639541323394
11,pop44,1,0.0005490779876708984,0.0
11,pop50,1,0.0005643367767333984,0.0
11,pop51,1,0.0005838871002197266,0.0
11,pop52,1,0.0005812644958496094,0.0
11,pop37,1,0.0005831718444824219,0.0
12,pop41,2,0.00036323070526123047,0.00013506412506103516
12,pop53,1,0.0005664825439453125,0.0
12,pop1,3,0.0007525285085042318,0.0001980683381887325
12,pop0,2,0.0005927085876464844,1.4066696166992188e-05
12,pop3,2,0.0005983114242553711,2.0384788513183594e-05
12,pop52,2,0.000592350959777832,2.0265579223632812e-06
12,pop56,2,0.0008066892623901367,0.0001550912857055664
13,pop43,2,0.0005109310150146484,2.193450927734375e-05
13,pop42,1,0.0005712509155273438,0.0
13,pop53,1,0.0005598068237304688,0.0
13,pop50,1,0.0006122589111328125,0.0
13,pop16,4,0.0006560683250427246,8.042367496532042e-05
13,pop23,1,0.0005652904510498047,0.0
14,pop46,2,0.0004222393035888672,6.437301635742188e-05
14,pop45,4,0.0006560087203979492,0.0001286977328546848
14,pop44,1,0.0005698204040527344,0.0
14,pop39,1,0.0005829334259033203,0.0
15,pop55,5,0.0006221294403076172,0.00021105356679144708
15,pop52,1,0.00055694580078125,0.0
15,pop51,1,0.0005669593811035156,0.0
15,pop50,1,0.0005776882171630859,0.0
15,pop44,1,0.0005629062652587891,0.0
15,pop39,1,0.0005762577056884766,0.0
15,pop38,1,0.0006012916564941406,0.0
15,pop18,1,0.0005815029144287109,0.0
16,pop57,2,0.00034034252166748047,0.0001462697982788086
16,pop48,4,0.0007825493812561035,0.0002266276372421512
17,pop12,2,0.0005357265472412109,2.1457672119140625e-05
