time,node,decisions
1000,pop0,235
1000,pop1,250
1000,pop2,3534
1000,pop3,2963
1000,pop4,324
1000,pop5,362
1000,pop6,612
1000,pop7,10
1000,pop8,10
1000,pop9,7
1000,pop10,439
1000,pop11,968
1000,pop12,2
1000,pop13,17
1000,pop14,242
1000,pop15,1265
1000,pop16,680
1000,pop17,5404
1000,pop18,880
1000,pop19,147
1000,pop20,6343
1000,pop21,221
1000,pop22,662
1000,pop23,239
1000,pop24,2414
1000,pop25,2044
1000,pop26,429
1000,pop27,1458
1000,pop28,802
1000,pop29,3243
1000,pop30,232
1000,pop31,475
1000,pop32,455
1000,pop33,2296
1000,pop34,957
1000,pop35,232
1000,pop36,268
1000,pop37,266
1000,pop38,493
1000,pop39,302
1000,pop40,2198
1000,pop41,3739
1000,pop42,374
1000,pop43,526
1000,pop44,4331
1000,pop45,2960
1000,pop46,0
1000,pop47,569
1000,pop48,547
1000,pop49,770
1000,pop50,37
1000,pop51,1516
1000,pop52,894
1000,pop53,861
1000,pop54,1054
1000,pop55,442
1000,pop56,31
1000,pop57,33
1000,pop58,1008
1000,pop59,199
1000,pop60,227
1000,pop61,2746
1000,pop62,1018
1000,pop63,470
1000,pop64,619
1000,pop65,1093
1000,pop66,2760
1000,pop67,1479
1000,pop68,13
1000,pop69,526
1000,pop70,4097
1000,pop71,353
1000,pop72,1870
1000,pop73,390
1000,pop74,579
1000,pop75,63
1000,pop76,493
1000,pop77,1680
1000,pop78,350
1000,pop79,2448
1000,pop80,576
1000,pop81,3915
1000,pop82,1080
1000,pop83,3
1000,pop84,12
1000,pop85,211
1000,pop86,1926
1000,pop87,810
1000,pop88,291
1000,pop89,291
1000,pop90,1821
1000,pop91,1636
1000,pop92,1935
1000,pop93,2480
1000,pop94,4256
1000,pop95,1964
1000,pop96,1680
1000,pop97,1557
1000,pop98,872
1000,pop99,80
1000,pop100,1213
1000,pop101,2840
1000,pop102,2676
1000,pop103,1005
1000,pop104,2
1000,pop105,309
1000,pop106,80
1000,pop107,1787
1000,pop108,123
1000,pop109,2252
1000,pop110,2126
1000,pop111,1131
1000,pop112,1281
1000,pop113,983
1000,pop114,492
1000,pop115,200
1000,pop116,2012
1000,pop117,422
1000,pop118,474
1000,pop119,1204
1000,pop120,2730
1000,pop121,2135
1000,pop122,894
1000,pop123,4702
1000,pop124,4332
1000,pop125,6487
1000,pop126,770
1000,pop127,1356
1000,pop128,3628
1000,pop129,2393
1000,pop130,5022
1000,pop131,6582
1000,pop132,2891
1000,pop133,2886
1000,pop134,539
1000,pop135,921
1000,pop136,6
1000,pop137,698
1000,pop138,511
1000,pop139,2437
1000,pop140,2343
1000,pop141,4913
1000,pop142,2595
1000,pop143,507
1000,pop144,5781
1000,pop145,832
1000,pop146,691
1000,pop147,18
1000,pop148,1752
