time,node,decisions
1000,pop0,6
1000,pop1,156
1000,pop2,3
1000,pop3,584
1000,pop4,18
1000,pop5,0
1000,pop6,9
1000,pop7,326
1000,pop8,125
1000,pop9,118
1000,pop10,2
1000,pop11,15
1000,pop12,82
1000,pop13,96
1000,pop14,516
1000,pop15,15
1000,pop16,4
1000,pop17,6
1000,pop18,86
1000,pop19,22
1000,pop20,8
1000,pop21,16
1000,pop22,139
1000,pop23,692
1000,pop24,281
1000,pop25,77
1000,pop26,640
1000,pop27,193
1000,pop28,118
1000,pop29,19
1000,pop30,104
1000,pop31,0
1000,pop32,15
1000,pop33,14
1000,pop34,21
1000,pop35,131
1000,pop36,9
1000,pop37,3
1000,pop38,111
1000,pop39,299
1000,pop40,2
1000,pop41,12
1000,pop42,21
1000,pop43,89
1000,pop44,432
1000,pop45,263
1000,pop46,933
1000,pop47,6
1000,pop48,87
1000,pop49,3
1000,pop50,1688
1000,pop51,1374
1000,pop52,920
1000,pop53,1192
1000,pop54,9
1000,pop55,585
1000,pop56,58
1000,pop57,5
