time,node,decisions
1000,pop0,2
1000,pop1,228
1000,pop2,2049
1000,pop3,2133
1000,pop4,12
1000,pop5,8
1000,pop6,8
1000,pop7,209
1000,pop8,213
1000,pop9,450
1000,pop10,0
1000,pop11,101
1000,pop12,1
1000,pop13,595
1000,pop14,641
1000,pop15,585
1000,pop16,8
1000,pop17,1516
1000,pop18,1609
1000,pop19,0
1000,pop20,3546
1000,pop21,0
1000,pop22,222
1000,pop23,0
1000,pop24,207
1000,pop25,222
1000,pop26,0
1000,pop27,13
1000,pop28,2
1000,pop29,1281
1000,pop30,197
1000,pop31,880
1000,pop32,435
1000,pop33,736
1000,pop34,562
1000,pop35,367
1000,pop36,736
1000,pop37,677
1000,pop38,310
1000,pop39,2233
1000,pop40,471
1000,pop41,1909
1000,pop42,1435
1000,pop43,438
1000,pop44,2246
1000,pop45,1687
1000,pop46,0
1000,pop47,0
1000,pop48,1951
1000,pop49,1028
1000,pop50,0
1000,pop51,303
1000,pop52,235
1000,pop53,605
1000,pop54,0
1000,pop55,0
1000,pop56,0
1000,pop57,0
1000,pop58,468
1000,pop59,0
1000,pop60,0
1000,pop61,1632
1000,pop62,2176
1000,pop63,0
1000,pop64,622
1000,pop65,188
1000,pop66,583
1000,pop67,850
1000,pop68,413
1000,pop69,215
1000,pop70,2551
1000,pop71,38
1000,pop72,1038
1000,pop73,665
1000,pop74,0
1000,pop75,331
1000,pop76,107
1000,pop77,337
1000,pop78,636
1000,pop79,771
1000,pop80,1459
1000,pop81,1082
1000,pop82,112
1000,pop83,1103
1000,pop84,295
1000,pop85,126
1000,pop86,760
1000,pop87,36
1000,pop88,38
1000,pop89,37
1000,pop90,544
1000,pop91,145
1000,pop92,148
1000,pop93,725
1000,pop94,3270
1000,pop95,15
1000,pop96,6
1000,pop97,22
1000,pop98,172
1000,pop99,1220
1000,pop100,116
1000,pop101,2039
1000,pop102,1225
1000,pop103,1134
1000,pop104,1
1000,pop105,1
1000,pop106,2
1000,pop107,638
1000,pop108,0
1000,pop109,140
1000,pop110,932
1000,pop111,983
1000,pop112,427
1000,pop113,1208
1000,pop114,2119
1000,pop115,62
1000,pop116,1453
1000,pop117,2
1000,pop118,261
1000,pop119,319
1000,pop120,2702
1000,pop121,910
1000,pop122,429
1000,pop123,860
1000,pop124,2847
1000,pop125,6102
1000,pop126,593
1000,pop127,437
1000,pop128,2520
1000,pop129,1717
1000,pop130,2368
1000,pop131,5341
1000,pop132,1723
1000,pop133,2894
1000,pop134,228
1000,pop135,427
1000,pop136,334
1000,pop137,670
1000,pop138,229
1000,pop139,986
1000,pop140,916
1000,pop141,4168
1000,pop142,454
1000,pop143,0
1000,pop144,2440
1000,pop145,1
1000,pop146,0
1000,pop147,214
1000,pop148,628
