time,node,decisions
1000,pop0,0
1000,pop1,159
1000,pop2,0
1000,pop3,0
1000,pop4,130
1000,pop5,1133
1000,pop6,159
1000,pop7,0
1000,pop8,0
1000,pop9,0
1000,pop10,561
1000,pop11,227
1000,pop12,152
1000,pop13,0
1000,pop14,800
1000,pop15,0
1000,pop16,161
1000,pop17,429
1000,pop18,386
1000,pop19,1128
1000,pop20,427
1000,pop21,373
1000,pop22,721
1000,pop23,386
1000,pop24,1495
1000,pop25,72
1000,pop26,736
1000,pop27,386
1000,pop28,1161
1000,pop29,0
1000,pop30,298
1000,pop31,1070
1000,pop32,212
1000,pop33,400
1000,pop34,62
1000,pop35,292
1000,pop36,1449
1000,pop37,607
1000,pop38,585
1000,pop39,384
1000,pop40,42
1000,pop41,175
1000,pop42,391
1000,pop43,789
1000,pop44,961
1000,pop45,0
1000,pop46,428
1000,pop47,197
1000,pop48,233
1000,pop49,0
1000,pop50,2563
1000,pop51,2157
1000,pop52,971
1000,pop53,826
1000,pop54,0
1000,pop55,164
1000,pop56,577
1000,pop57,909
