time,node,decisions
1000,pop0,217
1000,pop1,171
1000,pop2,601
1000,pop3,617
1000,pop4,263
1000,pop5,212
1000,pop6,484
1000,pop7,691
1000,pop8,1037
1000,pop9,1243
1000,pop10,416
1000,pop11,1348
1000,pop12,0
1000,pop13,2
1000,pop14,2061
1000,pop15,11
1000,pop16,466
1000,pop17,2558
1000,pop18,2458
1000,pop19,403
1000,pop20,4175
1000,pop21,377
1000,pop22,486
1000,pop23,91
1000,pop24,555
1000,pop25,623
1000,pop26,632
1000,pop27,825
1000,pop28,437
1000,pop29,2302
1000,pop30,146
1000,pop31,214
1000,pop32,994
1000,pop33,1051
1000,pop34,488
1000,pop35,394
1000,pop36,35
1000,pop37,189
1000,pop38,523
1000,pop39,35
1000,pop40,953
1000,pop41,6061
1000,pop42,461
1000,pop43,259
1000,pop44,1172
1000,pop45,1360
1000,pop46,573
1000,pop47,227
1000,pop48,165
1000,pop49,241
1000,pop50,158
1000,pop51,2578
1000,pop52,217
1000,pop53,379
1000,pop54,486
1000,pop55,571
1000,pop56,256
1000,pop57,174
1000,pop58,2011
1000,pop59,168
1000,pop60,619
1000,pop61,2020
1000,pop62,216
1000,pop63,164
1000,pop64,235
1000,pop65,1019
1000,pop66,892
1000,pop67,2449
1000,pop68,0
1000,pop69,0
1000,pop70,3249
1000,pop71,76
1000,pop72,535
1000,pop73,386
1000,pop74,0
1000,pop75,41
1000,pop76,372
1000,pop77,4093
1000,pop78,357
1000,pop79,1614
1000,pop80,97
1000,pop81,1920
1000,pop82,337
1000,pop83,138
1000,pop84,0
1000,pop85,409
1000,pop86,961
1000,pop87,1623
1000,pop88,74
1000,pop89,649
1000,pop90,9
1000,pop91,662
1000,pop92,771
1000,pop93,2003
1000,pop94,4611
1000,pop95,798
1000,pop96,873
1000,pop97,725
1000,pop98,1404
1000,pop99,3079
1000,pop100,1366
1000,pop101,3062
1000,pop102,3167
1000,pop103,2728
1000,pop104,0
1000,pop105,625
1000,pop106,767
1000,pop107,1947
1000,pop108,578
1000,pop109,840
1000,pop110,2159
1000,pop111,10
1000,pop112,214
1000,pop113,951
1000,pop114,165
1000,pop115,32
1000,pop116,2846
1000,pop117,656
1000,pop118,3
1000,pop119,144
1000,pop120,1439
1000,pop121,2065
1000,pop122,378
1000,pop123,1698
1000,pop124,2873
1000,pop125,4061
1000,pop126,305
1000,pop127,240
1000,pop128,772
1000,pop129,1387
1000,pop130,2993
1000,pop131,3980
1000,pop132,3103
1000,pop133,3441
1000,pop134,1020
1000,pop135,203
1000,pop136,577
1000,pop137,70
1000,pop138,232
1000,pop139,448
1000,pop140,2739
1000,pop141,3822
1000,pop142,2469
1000,pop143,0
1000,pop144,3636
1000,pop145,380
1000,pop146,213
1000,pop147,158
1000,pop148,1233
