time,node,decisions
1000,pop0,263
1000,pop1,809
1000,pop2,2
1000,pop3,16
1000,pop4,993
1000,pop5,427
1000,pop6,59
1000,pop7,479
1000,pop8,46
1000,pop9,458
1000,pop10,595
1000,pop11,908
1000,pop12,203
1000,pop13,760
1000,pop14,333
1000,pop15,842
1000,pop16,537
1000,pop17,317
1000,pop18,881
1000,pop19,385
1000,pop20,248
1000,pop21,118
1000,pop22,33
1000,pop23,299
1000,pop24,24
1000,pop25,70
1000,pop26,26
1000,pop27,261
1000,pop28,233
1000,pop29,55
1000,pop30,248
1000,pop31,367
1000,pop32,232
1000,pop33,571
1000,pop34,171
1000,pop35,227
1000,pop36,671
1000,pop37,22
1000,pop38,330
1000,pop39,395
1000,pop40,79
1000,pop41,53
1000,pop42,22
1000,pop43,500
1000,pop44,1153
1000,pop45,1226
1000,pop46,1094
1000,pop47,46
1000,pop48,596
1000,pop49,242
1000,pop50,3015
1000,pop51,2834
1000,pop52,3617
1000,pop53,3274
1000,pop54,1446
1000,pop55,237
1000,pop56,401
1000,pop57,232
