time,node,decisions
1000,pop0,8
1000,pop1,253
1000,pop2,924
1000,pop3,1110
1000,pop4,213
1000,pop5,218
1000,pop6,186
1000,pop7,257
1000,pop8,358
1000,pop9,368
1000,pop10,0
1000,pop11,1047
1000,pop12,357
1000,pop13,0
1000,pop14,375
1000,pop15,1024
1000,pop16,269
1000,pop17,3192
1000,pop18,46
1000,pop19,282
1000,pop20,2103
1000,pop21,0
1000,pop22,616
1000,pop23,0
1000,pop24,774
1000,pop25,504
1000,pop26,0
1000,pop27,790
1000,pop28,774
1000,pop29,1339
1000,pop30,406
1000,pop31,38
1000,pop32,274
1000,pop33,1843
1000,pop34,469
1000,pop35,335
1000,pop36,147
1000,pop37,7
1000,pop38,210
1000,pop39,285
1000,pop40,188
1000,pop41,1354
1000,pop42,170
1000,pop43,172
1000,pop44,108
1000,pop45,229
1000,pop46,0
1000,pop47,376
1000,pop48,351
1000,pop49,715
1000,pop50,16
1000,pop51,1343
1000,pop52,557
1000,pop53,349
1000,pop54,151
1000,pop55,10
1000,pop56,11
1000,pop57,13
1000,pop58,1155
1000,pop59,128
1000,pop60,233
1000,pop61,1494
1000,pop62,1082
1000,pop63,0
1000,pop64,333
1000,pop65,191
1000,pop66,521
1000,pop67,290
1000,pop68,6
1000,pop69,824
1000,pop70,2475
1000,pop71,284
1000,pop72,590
1000,pop73,331
1000,pop74,138
1000,pop75,154
1000,pop76,213
1000,pop77,941
1000,pop78,352
1000,pop79,921
1000,pop80,722
1000,pop81,1290
1000,pop82,165
1000,pop83,6
1000,pop84,3
1000,pop85,725
1000,pop86,504
1000,pop87,327
1000,pop88,639
1000,pop89,191
1000,pop90,0
1000,pop91,1632
1000,pop92,1309
1000,pop93,1921
1000,pop94,3999
1000,pop95,390
1000,pop96,416
1000,pop97,310
1000,pop98,1347
1000,pop99,663
1000,pop100,1073
1000,pop101,658
1000,pop102,490
1000,pop103,1121
1000,pop104,5
1000,pop105,51
1000,pop106,254
1000,pop107,395
1000,pop108,51
1000,pop109,972
1000,pop110,1324
1000,pop111,0
1000,pop112,289
1000,pop113,2
1000,pop114,1288
1000,pop115,553
1000,pop116,710
1000,pop117,731
1000,pop118,146
1000,pop119,0
1000,pop120,875
1000,pop121,490
1000,pop122,812
1000,pop123,1184
1000,pop124,3884
1000,pop125,4360
1000,pop126,1134
1000,pop127,1050
1000,pop128,938
1000,pop129,997
1000,pop130,2796
1000,pop131,5327
1000,pop132,3822
1000,pop133,3516
1000,pop134,19
1000,pop135,0
1000,pop136,0
1000,pop137,150
1000,pop138,326
1000,pop139,1465
1000,pop140,1420
1000,pop141,3424
1000,pop142,1528
1000,pop143,0
1000,pop144,2743
1000,pop145,0
1000,pop146,0
1000,pop147,0
1000,pop148,4171
