,flow,node,dec_count,dec_time_avg,dec_time_std
0,1,pop12,2,0.001575469970703125,0.0012688636779785156
1,1,pop52,1,0.00034880638122558594,0.0
2,1,pop51,2,0.00035762786865234375,1.3828277587890625e-05
3,1,pop22,4,0.00040900707244873047,9.222046357509312e-05
4,1,pop53,1,0.0003681182861328125,0.0
5,1,pop41,1,0.0003616809844970703,0.0
6,2,pop20,2,0.0015529394149780273,0.001261591911315918
7,2,pop19,2,0.0003185272216796875,2.5987625122070312e-05
8,2,pop18,3,0.0004056294759114583,0.00010432555794794375
9,2,pop51,1,0.0003464221954345703,0.0
10,2,pop52,1,0.00035309791564941406,0.0
11,2,pop48,1,0.0003635883331298828,0.0
12,2,pop49,1,0.0003559589385986328,0.0
13,2,pop2,1,0.000362396240234375,0.0
14,3,pop23,2,0.001719355583190918,0.0014182329177856445
15,3,pop21,1,0.00029659271240234375,0.0
16,3,pop22,4,0.0003916621208190918,7.20097870790568e-05
17,3,pop51,1,0.00035953521728515625,0.0
18,3,pop50,1,0.0003783702850341797,0.0
19,3,pop35,1,0.0003650188446044922,0.0
20,4,pop25,3,0.0011339982350667317,0.0011829021344672054
21,4,pop27,4,0.00033402442932128906,3.226896602622575e-05
22,5,pop26,2,0.0015277862548828125,0.0012521743774414062
23,5,pop50,1,0.0003159046173095703,0.0
24,5,pop51,2,0.0003396272659301758,2.110004425048828e-05
25,5,pop22,4,0.00036591291427612305,5.452476397262739e-05
26,5,pop46,1,0.0003719329833984375,0.0
27,5,pop45,1,0.00035119056701660156,0.0
28,6,pop32,2,0.001536250114440918,0.0012418031692504883
29,6,pop50,1,0.0003306865692138672,0.0
30,6,pop51,2,0.0003578662872314453,1.1920928955078125e-06
31,6,pop22,4,0.00039577484130859375,6.452537978322417e-05
32,6,pop10,1,0.00037217140197753906,0.0
33,6,pop11,1,0.00037217140197753906,0.0
34,7,pop36,2,0.0015181303024291992,0.0012346506118774414
35,7,pop51,1,0.00031566619873046875,0.0
36,7,pop53,2,0.0003409385681152344,3.5762786865234375e-06
37,7,pop7,3,0.00036525726318359375,3.3532084943816965e-05
38,7,pop41,1,0.0003426074981689453,0.0
39,8,pop42,2,0.0015090703964233398,0.001227259635925293
40,8,pop53,2,0.0003286600112915039,1.2755393981933594e-05
41,8,pop7,4,0.00037038326263427734,8.54632506333985e-05
42,8,pop51,1,0.0003795623779296875,0.0
43,8,pop46,1,0.00035834312438964844,0.0
44,8,pop45,1,0.0003409385681152344,0.0
45,9,pop47,2,0.0014377832412719727,0.0011647939682006836
46,9,pop53,2,0.00032258033752441406,1.6927719116210938e-05
47,9,pop7,4,0.0003394484519958496,1.6978328397819198e-05
48,10,pop54,2,0.0015245676040649414,0.001244664192199707
49,10,pop52,1,0.0002989768981933594,0.0
50,10,pop51,1,0.0003135204315185547,0.0
51,10,pop22,3,0.00033013025919596356,4.801371087072123e-06
52,11,pop55,2,0.0014934539794921875,0.0012178421020507812
53,11,pop52,1,0.00030517578125,0.0
54,11,pop51,2,0.00033545494079589844,2.956390380859375e-05
55,11,pop22,3,0.0003495216369628906,3.0547365909665995e-05
56,11,pop10,1,0.00033473968505859375,0.0
57,12,pop23,2,0.001756429672241211,0.0014450550079345703
58,12,pop21,1,0.0003075599670410156,0.0
59,12,pop22,3,0.0003687540690104167,2.6701698201344536e-05
60,12,pop51,1,0.00035262107849121094,0.0
61,12,pop10,1,0.0003516674041748047,0.0
62,13,pop32,2,0.0015819072723388672,0.0012583732604980469
63,13,pop50,1,0.0003705024719238281,0.0
64,13,pop51,2,0.0003619194030761719,8.106231689453125e-06
65,13,pop22,4,0.0004062056541442871,6.33636062531813e-05
66,13,pop46,1,0.0003654956817626953,0.0
