time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,22,0,0,22,0,0,0,2.727272727272727,0,0.0,0,0,0.0,0.0
100,484,300,6,178,10.756468342614584,34.774475508180096,4.993852612417658,2.6611570247933884,4.478488982161595,17.636363636363637,21.536666666666665,16.266666666666666,0.4613462784605425,0.08836920668029886
200,996,782,6,208,10.756468342614584,36.689222967776786,4.996613643466516,2.6716867469879517,4.617002435244632,20.938755020080322,23.33759590792839,16.5076726342711,0.5057218078104441,0.10404937468372599
300,1498,1291,6,201,10.756468342614584,37.646025096879754,4.991921815278335,2.671562082777036,4.625512155148867,22.608811748998665,24.318357862122387,16.470178156467853,0.5149743781490953,0.10796454171438156
400,1971,1791,6,174,10.756468342614584,38.106085023421436,4.998535835257872,2.6702181633688484,4.646834554028294,23.49822425164891,24.754885538805137,16.6856504745952,0.5118148918289217,0.10897779834007988
500,2465,2237,8,220,17.68167242588579,38.59483721573825,4.994963694845762,2.670993914807302,4.641458317207214,24.325760649087222,25.259275815824765,16.655341975860527,0.5121138758006826,0.11369178169456998
600,2939,2734,8,197,17.68167242588579,39.33305825913923,4.9959365316102495,2.675059544062606,4.638941398865785,25.049336509016673,26.000365764447697,16.733723482077544,0.5168129530034226,0.11592145845794549
700,3440,3210,8,222,17.68167242588579,39.562473312538394,5.000056400024131,2.677325581395349,4.640135478408129,25.488372093023255,26.189408099688475,16.75202492211838,0.5217623066622409,0.11873171575860078
800,3948,3719,8,221,17.68167242588579,39.92112200243024,4.998857531270609,2.678824721377913,4.653103950482432,25.89614994934144,26.525141166980372,16.752890561979026,0.527076105653083,0.12139023233164431
900,4437,4202,8,227,17.68167242588579,40.123052305136504,5.003363260202359,2.681090827135452,4.656858451124826,26.359477124183005,26.72275107091861,16.769157544026655,0.529998757219873,0.12498970617567273
1000,4934,4726,8,200,17.68167242588579,40.71378199920436,5.002154381724308,2.6753141467369272,4.673641651298056,26.7081475476287,27.330300465509946,16.757088446889547,0.5339497424691726,0.12692893106019562
