time,node,decisions
1000,pop0,983
1000,pop1,90
1000,pop2,708
1000,pop3,519
1000,pop4,875
1000,pop5,18
1000,pop6,6
1000,pop7,165
1000,pop8,0
1000,pop9,144
1000,pop10,980
1000,pop11,46
1000,pop12,178
1000,pop13,0
1000,pop14,1404
1000,pop15,0
1000,pop16,1043
1000,pop17,333
1000,pop18,95
1000,pop19,151
1000,pop20,206
1000,pop21,417
1000,pop22,256
1000,pop23,1177
1000,pop24,205
1000,pop25,993
1000,pop26,187
1000,pop27,1173
1000,pop28,91
1000,pop29,165
1000,pop30,212
1000,pop31,223
1000,pop32,1148
1000,pop33,1177
1000,pop34,188
1000,pop35,267
1000,pop36,1123
1000,pop37,845
1000,pop38,100
1000,pop39,101
1000,pop40,45
1000,pop41,45
1000,pop42,326
1000,pop43,369
1000,pop44,1349
1000,pop45,1273
1000,pop46,488
1000,pop47,76
1000,pop48,346
1000,pop49,10
1000,pop50,1988
1000,pop51,2446
1000,pop52,2752
1000,pop53,1130
1000,pop54,125
1000,pop55,1133
1000,pop56,1415
1000,pop57,33
