,flow,node,dec_count,dec_time_avg,dec_time_std
0,1,pop1,2,0.0002434253692626953,8.678436279296875e-05
1,1,pop53,4,0.0003955960273742676,6.1035010730674244e-05
2,1,pop41,1,0.0003800392150878906,0.0
3,2,pop3,2,0.00027310848236083984,2.562999725341797e-05
4,2,pop52,3,0.00038512547810872394,1.815359134753366e-05
5,2,pop48,3,0.00037606557210286457,1.6784773330165123e-05
6,2,pop49,4,0.0003781318664550781,1.4041417247511471e-05
7,2,pop2,2,0.0004684925079345703,0.00010156631469726562
8,2,pop51,2,0.0003892183303833008,9.179115295410156e-06
9,2,pop8,2,0.0006493330001831055,1.4424324035644531e-05
10,3,pop4,5,0.0003616809844970703,0.00012480560192774405
11,3,pop51,1,0.0007269382476806641,0.0
12,3,pop52,1,0.0003795623779296875,0.0
13,3,pop55,1,0.0003757476806640625,0.0
14,3,pop50,1,0.00039196014404296875,0.0
15,3,pop35,1,0.00036716461181640625,0.0
16,4,pop5,5,0.0003816127777099609,0.00013657506921693774
17,4,pop10,1,0.0003666877746582031,0.0
18,4,pop51,1,0.0003814697265625,0.0
19,4,pop50,1,0.00037479400634765625,0.0
20,4,pop17,1,0.0003781318664550781,0.0
21,4,pop25,1,0.00039386749267578125,0.0
22,5,pop7,5,0.00035800933837890623,0.0001266146416413052
23,5,pop53,1,0.00036716461181640625,0.0
24,5,pop51,1,0.0003654956817626953,0.0
25,5,pop46,1,0.00037789344787597656,0.0
26,5,pop45,1,0.00038909912109375,0.0
27,6,pop10,2,0.00020003318786621094,7.62939453125e-05
28,6,pop11,4,0.0004696846008300781,0.0001301181272635115
29,7,pop12,2,0.00026869773864746094,7.62939453125e-06
30,7,pop52,1,0.00037670135498046875,0.0
31,7,pop51,1,0.0003814697265625,0.0
32,7,pop53,1,0.000377655029296875,0.0
33,7,pop41,3,0.0004915396372477213,7.950853500721725e-05
34,8,pop14,2,0.00028133392333984375,5.0067901611328125e-06
35,8,pop50,2,0.00034940242767333984,1.0132789611816406e-05
36,8,pop51,5,0.00046515464782714844,0.0001627408965271649
37,8,pop46,4,0.0003897547721862793,1.3735864200699503e-05
38,8,pop45,2,0.0005373954772949219,0.0001354217529296875
39,8,pop53,2,0.0004038810729980469,5.245208740234375e-06
40,8,pop41,2,0.00040340423583984375,7.152557373046875e-07
41,8,pop40,1,0.0006566047668457031,0.0
42,8,pop36,1,0.0007343292236328125,0.0
43,8,pop22,2,0.0004991292953491211,0.00011909008026123047
44,9,pop16,2,0.00025653839111328125,1.6927719116210938e-05
45,9,pop50,1,0.00036334991455078125,0.0
46,9,pop51,2,0.00037729740142822266,5.960464477539062e-07
47,9,pop53,3,0.0006318092346191406,0.00017343778614261195
48,9,pop3,1,0.0004222393035888672,0.0
49,9,pop52,2,0.0003783702850341797,2.86102294921875e-06
50,9,pop48,4,0.00044977664947509766,9.83593673678223e-05
51,9,pop30,1,0.0006504058837890625,0.0
52,10,pop18,4,0.00032782554626464844,0.00013010469312174498
53,10,pop19,1,0.00038743019104003906,0.0
54,10,pop51,1,0.00037932395935058594,0.0
55,10,pop22,1,0.00037217140197753906,0.0
56,11,pop20,4,0.0003160834312438965,0.00013421466539947628
57,11,pop19,1,0.00036263465881347656,0.0
58,11,pop51,1,0.00038242340087890625,0.0
59,11,pop10,1,0.0003643035888671875,0.0
60,12,pop23,2,0.00024020671844482422,3.4928321838378906e-05
61,12,pop24,1,0.00033974647521972656,0.0
62,12,pop14,1,0.0003533363342285156,0.0
63,12,pop50,1,0.0003483295440673828,0.0
64,12,pop51,2,0.0003660917282104492,8.225440979003906e-06
65,12,pop10,2,0.0005300045013427734,0.00016951560974121094
66,12,pop5,2,0.00045180320739746094,4.57763671875e-05
67,13,pop24,2,0.000278472900390625,1.2636184692382812e-05
68,13,pop14,1,0.00035953521728515625,0.0
69,13,pop50,4,0.000436246395111084,0.00013370483040178784
70,13,pop51,1,0.0003864765167236328,0.0
71,13,pop46,1,0.00038433074951171875,0.0
72,13,pop45,1,0.0003707408905029297,0.0
73,14,pop25,2,0.00024378299713134766,3.7550926208496094e-05
74,14,pop17,1,0.0003476142883300781,0.0
75,14,pop50,1,0.0003731250762939453,0.0
76,14,pop51,3,0.00042064984639485675,7.168046639565967e-05
77,14,pop10,1,0.000385284423828125,0.0
78,15,pop26,2,0.0002516508102416992,3.612041473388672e-05
79,15,pop50,3,0.00043431917826334637,0.00011908211812448485
80,15,pop51,1,0.0003783702850341797,0.0
81,15,pop47,1,0.00036978721618652344,0.0
82,16,pop28,2,0.0002467632293701172,3.457069396972656e-05
83,16,pop51,2,0.00035691261291503906,1.9550323486328125e-05
84,16,pop10,1,0.0003800392150878906,0.0
85,16,pop11,2,0.0005654096603393555,7.355213165283203e-05
86,17,pop32,2,0.0002614259719848633,2.181529998779297e-05
87,17,pop50,11,0.0003719329833984375,0.00015707805830772394
88,17,pop51,11,0.0004458644173362038,0.00011906877622497288
89,17,pop47,3,0.00039656956990559894,0.00014314136485979359
90,17,pop28,1,0.0005116462707519531,0.0
91,17,pop10,2,0.0004011392593383789,1.7523765563964844e-05
92,17,pop5,2,0.00048232078552246094,8.845329284667969e-05
93,17,pop36,1,0.0007081031799316406,0.0
94,17,pop14,4,0.0004012584686279297,8.839189964254679e-06
95,17,pop24,3,0.0005074342091878256,0.00016465414848879388
96,17,pop23,1,0.0006654262542724609,0.0
97,17,pop53,4,0.0004375576972961426,0.0003621751797677501
98,17,pop17,1,0.00040149688720703125,0.0
99,17,pop31,1,0.00040268898010253906,0.0
100,17,pop30,1,0.0006189346313476562,0.0
101,17,pop48,3,0.0004107157389322917,1.4424269302166238e-05
102,17,pop52,6,0.00032500425974527997,0.00017047886591808737
103,17,pop55,4,0.00027310848236083984,7.98799202855019e-05
104,17,pop44,3,0.00028093655904134113,8.526152703251757e-05
105,17,pop45,1,0.00041985511779785156,0.0
106,17,pop46,1,0.00040435791015625,0.0
107,17,pop29,1,0.0006976127624511719,0.0
108,17,pop39,1,0.00031375885009765625,0.0
109,17,pop26,1,0.00036406517028808594,0.0
110,17,pop35,2,0.00022780895233154297,1.0132789611816406e-05
111,17,pop34,1,0.0003256797790527344,0.0
112,17,pop19,1,0.00035381317138671875,0.0
113,17,pop3,2,0.00028145313262939453,6.306171417236328e-05
114,17,pop0,1,0.0002465248107910156,0.0
115,17,pop1,1,0.0002510547637939453,0.0
116,17,pop7,2,0.0003306865692138672,2.3603439331054688e-05
117,18,pop36,4,0.0003031492233276367,6.56282597639734e-05
