time,node,decisions
1000,pop0,36
1000,pop1,1117
1000,pop2,338
1000,pop3,519
1000,pop4,151
1000,pop5,337
1000,pop6,312
1000,pop7,1093
1000,pop8,54
1000,pop9,246
1000,pop10,884
1000,pop11,217
1000,pop12,34
1000,pop13,64
1000,pop14,3314
1000,pop15,304
1000,pop16,22
1000,pop17,201
1000,pop18,966
1000,pop19,600
1000,pop20,54
1000,pop21,345
1000,pop22,232
1000,pop23,597
1000,pop24,811
1000,pop25,533
1000,pop26,901
1000,pop27,931
1000,pop28,616
1000,pop29,638
1000,pop30,85
1000,pop31,0
1000,pop32,28
1000,pop33,22
1000,pop34,71
1000,pop35,248
1000,pop36,949
1000,pop37,75
1000,pop38,403
1000,pop39,98
1000,pop40,30
1000,pop41,609
1000,pop42,207
1000,pop43,180
1000,pop44,299
1000,pop45,10
1000,pop46,153
1000,pop47,35
1000,pop48,1541
1000,pop49,592
1000,pop50,3324
1000,pop51,3972
1000,pop52,1787
1000,pop53,2240
1000,pop54,478
1000,pop55,176
1000,pop56,317
1000,pop57,20
