,flow,node,dec_count,dec_time_avg,dec_time_std
0,1,pop23,2,0.0021382570266723633,0.001832127571105957
1,1,pop24,1,0.0002789497375488281,0.0
2,1,pop14,1,0.0003025531768798828,0.0
3,1,pop50,1,0.00029349327087402344,0.0
4,1,pop51,1,0.0002961158752441406,0.0
5,1,pop53,2,0.00031304359436035156,7.867813110351562e-06
6,1,pop7,4,0.0003344416618347168,1.9788293230183154e-05
7,1,pop41,1,0.00031280517578125,0.0
8,2,pop26,2,0.0018579959869384766,0.0015859603881835938
9,2,pop50,1,0.0002751350402832031,0.0
10,2,pop55,1,0.00031065940856933594,0.0
11,2,pop52,1,0.00029397010803222656,0.0
12,2,pop48,2,0.00030493736267089844,5.9604644775390625e-06
13,2,pop57,3,0.0003288586934407552,2.8933142131951217e-05
14,2,pop49,1,0.00031757354736328125,0.0
15,2,pop2,1,0.00031495094299316406,0.0
16,3,pop42,2,0.0017461776733398438,0.0014820098876953125
17,3,pop53,2,0.0002835988998413086,7.987022399902344e-06
18,3,pop7,4,0.000340878963470459,8.088477674140464e-05
19,3,pop51,1,0.00030040740966796875,0.0
20,3,pop50,1,0.0003101825714111328,0.0
21,3,pop35,1,0.00031065940856933594,0.0
22,4,pop47,2,0.0016804933547973633,0.001407027244567871
23,4,pop51,2,0.00029468536376953125,2.1219253540039062e-05
24,4,pop22,4,0.000348508358001709,8.70313338100857e-05
25,4,pop50,1,0.0003216266632080078,0.0
26,4,pop17,1,0.00032591819763183594,0.0
27,4,pop25,1,0.0003032684326171875,0.0
28,5,pop42,2,0.0017390251159667969,0.0014503002166748047
29,5,pop53,2,0.00029850006103515625,2.384185791015625e-05
30,5,pop7,4,0.0003307461738586426,6.632459810298428e-05
31,5,pop51,1,0.0003085136413574219,0.0
32,5,pop46,1,0.0003261566162109375,0.0
33,5,pop45,1,0.00030541419982910156,0.0
34,6,pop26,2,0.0018045902252197266,0.0015106201171875
35,6,pop50,1,0.0003006458282470703,0.0
36,6,pop55,1,0.0002899169921875,0.0
37,6,pop52,2,0.00030982494354248047,1.0132789611816406e-05
38,6,pop48,2,0.00032579898834228516,2.753734588623047e-05
39,6,pop57,4,0.0003750920295715332,8.131128795721094e-05
40,6,pop51,1,0.00029730796813964844,0.0
41,6,pop10,1,0.0002799034118652344,0.0
42,6,pop11,1,0.0003032684326171875,0.0
43,7,pop47,2,0.001773238182067871,0.0014761686325073242
44,7,pop53,2,0.0002924203872680664,2.2649765014648438e-06
45,7,pop7,3,0.00030875205993652344,1.9387794643028292e-05
46,7,pop41,1,0.0003018379211425781,0.0
47,8,pop26,2,0.0018759965896606445,0.0015703439712524414
48,8,pop50,1,0.000293731689453125,0.0
49,8,pop55,1,0.00030612945556640625,0.0
50,8,pop52,2,0.000308990478515625,1.2159347534179688e-05
51,8,pop48,2,0.00030934810638427734,9.179115295410156e-06
52,8,pop57,4,0.0003650784492492676,6.760047063902717e-05
53,8,pop51,1,0.00031447410583496094,0.0
54,8,pop46,1,0.00028443336486816406,0.0
55,8,pop45,1,0.00035309791564941406,0.0
56,9,pop47,2,0.0017592906951904297,0.0014235973358154297
57,9,pop53,2,0.0003120899200439453,1.0967254638671875e-05
58,9,pop7,4,0.0003082752227783203,2.1980460382062923e-05
59,10,pop26,2,0.0018451213836669922,0.0015287399291992188
60,10,pop50,1,0.00029468536376953125,0.0
61,10,pop51,1,0.0002970695495605469,0.0
62,10,pop22,3,0.00031685829162597656,7.691232100763454e-06
63,11,pop47,2,0.0017546415328979492,0.0014401674270629883
64,11,pop51,2,0.00030291080474853516,1.1563301086425781e-05
65,11,pop22,3,0.00032289822896321613,3.2155194375658526e-05
66,11,pop10,1,0.0002982616424560547,0.0
67,12,pop26,2,0.0019087791442871094,0.0015914440155029297
68,12,pop50,1,0.0003058910369873047,0.0
69,12,pop55,1,0.0002949237823486328,0.0
70,12,pop52,2,0.0003070831298828125,2.384185791015625e-07
71,12,pop48,2,0.0003107786178588867,5.602836608886719e-06
72,12,pop57,3,0.0003670056660970052,4.4350270651993886e-05
73,12,pop51,1,0.0003056526184082031,0.0
74,12,pop10,1,0.0002913475036621094,0.0
75,13,pop47,2,0.001755833625793457,0.0014318227767944336
76,13,pop51,2,0.00030672550201416016,1.3947486877441406e-05
77,13,pop22,4,0.0003452301025390625,6.655039429289548e-05
78,13,pop46,1,0.00032329559326171875,0.0
79,13,pop45,1,0.00030684471130371094,0.0
80,14,pop23,2,0.0020787715911865234,0.0017576217651367188
81,14,pop24,1,0.00028967857360839844,0.0
82,14,pop14,1,0.0003020763397216797,0.0
83,14,pop50,1,0.0003123283386230469,0.0
84,14,pop55,1,0.0003135204315185547,0.0
85,14,pop52,2,0.00029098987579345703,1.609325408935547e-05
86,14,pop48,2,0.000316619873046875,1.33514404296875e-05
87,14,pop57,3,0.00035230318705240887,4.845485738806453e-05
88,14,pop51,1,0.0003116130828857422,0.0
89,14,pop10,1,0.0003161430358886719,0.0
90,15,pop42,2,0.0018814802169799805,0.0015658140182495117
91,15,pop53,2,0.00030863285064697266,1.3709068298339844e-05
92,15,pop7,3,0.0003211498260498047,3.697307712886885e-05
93,15,pop47,1,0.00032210350036621094,0.0
94,16,pop26,2,0.0019326210021972656,0.0016131401062011719
95,16,pop50,1,0.00029659271240234375,0.0
96,16,pop55,1,0.0002970695495605469,0.0
97,16,pop52,2,0.0003072023391723633,7.987022399902344e-06
98,16,pop48,2,0.00031554698944091797,5.364418029785156e-06
99,16,pop57,3,0.00038051605224609375,8.455023384221322e-05
100,16,pop51,1,0.0002951622009277344,0.0
101,16,pop10,1,0.0002777576446533203,0.0
102,16,pop11,1,0.00030612945556640625,0.0
103,17,pop23,2,0.00208890438079834,0.0017586946487426758
104,17,pop24,1,0.0003025531768798828,0.0
105,17,pop14,1,0.0002994537353515625,0.0
106,17,pop50,1,0.00029921531677246094,0.0
107,17,pop51,2,0.0003179311752319336,7.510185241699219e-06
108,17,pop19,2,0.0003167390823364258,3.445148468017578e-05
109,17,pop18,3,0.0003528594970703125,3.243953244983429e-05
110,17,pop47,1,0.00029206275939941406,0.0
111,18,pop42,2,0.0019358396530151367,0.0016149282455444336
112,18,pop53,1,0.0002949237823486328,0.0
113,18,pop51,1,0.00030612945556640625,0.0
114,18,pop19,1,0.0003383159637451172,0.0
115,18,pop18,4,0.00032782554626464844,7.840673280909228e-06
116,19,pop47,2,0.0018434524536132812,0.001520395278930664
117,19,pop51,1,0.0003044605255126953,0.0
118,19,pop22,4,0.00032579898834228516,4.33272882589966e-06
119,20,pop47,2,0.001892685890197754,0.0015686750411987305
120,20,pop51,2,0.0002893209457397461,1.4185905456542969e-05
121,20,pop19,2,0.0003350973129272461,1.1563301086425781e-05
122,20,pop18,4,0.00037485361099243164,0.00010107406561143325
123,20,pop53,1,0.00030612945556640625,0.0
124,20,pop1,1,0.00030303001403808594,0.0
125,20,pop15,1,0.0003056526184082031,0.0
126,21,pop26,2,0.002058267593383789,0.0017142295837402344
127,21,pop50,1,0.0003185272216796875,0.0
128,21,pop55,1,0.00033473968505859375,0.0
129,21,pop52,2,0.0003243684768676758,8.463859558105469e-06
130,21,pop48,2,0.00033915042877197266,2.1338462829589844e-05
131,21,pop57,4,0.0003237128257751465,1.1228951917891027e-05
132,22,pop23,2,0.00224459171295166,0.0019098520278930664
133,22,pop24,1,0.00031256675720214844,0.0
