flow,node,dec_count,dec_time_avg,dec_time_std
1,global,1,0.3111722469329834,0.0
2,global,1,0.34575366973876953,0.0
3,global,1,0.35350608825683594,0.0
4,global,1,0.3242330551147461,0.0
5,global,1,0.3271310329437256,0.0
6,global,1,0.37873077392578125,0.0
7,global,1,0.3494284152984619,0.0
8,global,1,0.3558206558227539,0.0
9,global,1,0.3899228572845459,0.0
10,global,1,0.3413262367248535,0.0
11,global,1,0.3694803714752197,0.0
12,global,1,0.31981372833251953,0.0
13,global,1,0.35431528091430664,0.0
14,global,1,0.38036417961120605,0.0
15,global,1,0.37119030952453613,0.0
16,global,1,0.3385932445526123,0.0
17,global,1,0.3881103992462158,0.0
18,global,1,0.32054591178894043,0.0
19,global,1,0.39724206924438477,0.0
20,global,1,0.3640632629394531,0.0
21,global,1,0.3870885372161865,0.0
22,global,1,0.39838695526123047,0.0
23,global,1,0.34484004974365234,0.0
24,global,1,0.3236534595489502,0.0
25,global,1,0.35128211975097656,0.0
26,global,1,0.32706785202026367,0.0
27,global,1,0.37558817863464355,0.0
28,global,1,0.37366557121276855,0.0
29,global,1,0.368699312210083,0.0
30,global,1,0.47386646270751953,0.0
31,global,1,0.3588066101074219,0.0
32,global,1,0.34966516494750977,0.0
33,global,1,0.3591492176055908,0.0
34,global,1,0.3468644618988037,0.0
35,global,1,0.313335657119751,0.0
36,global,1,0.32363104820251465,0.0
37,global,1,0.35623884201049805,0.0
38,global,1,0.3576686382293701,0.0
39,global,1,0.343372106552124,0.0
40,global,1,0.3120601177215576,0.0
41,global,1,0.370647668838501,0.0
42,global,1,0.3691251277923584,0.0
43,global,1,0.37570714950561523,0.0
44,global,1,0.34552621841430664,0.0
45,global,1,0.3193550109863281,0.0
46,global,1,0.36066460609436035,0.0
47,global,1,0.3728752136230469,0.0
48,global,1,0.32267165184020996,0.0
49,global,1,0.34087586402893066,0.0
50,global,1,0.3529477119445801,0.0
51,global,1,0.349520206451416,0.0
52,global,1,0.316448450088501,0.0
53,global,1,0.34724926948547363,0.0
54,global,1,0.4083874225616455,0.0
55,global,1,0.31989502906799316,0.0
56,global,1,0.3210012912750244,0.0
57,global,1,0.3139340877532959,0.0
58,global,1,0.34706997871398926,0.0
59,global,1,0.31854724884033203,0.0
60,global,1,0.3881204128265381,0.0
61,global,1,0.35237550735473633,0.0
62,global,1,0.3155965805053711,0.0
63,global,1,0.31405115127563477,0.0
64,global,1,0.35225701332092285,0.0
65,global,1,0.35583972930908203,0.0
66,global,1,0.42075252532958984,0.0
67,global,1,0.3879129886627197,0.0
68,global,1,0.414797306060791,0.0
69,global,1,0.34894442558288574,0.0
70,global,1,0.40799474716186523,0.0
71,global,1,0.3546018600463867,0.0
72,global,1,0.33695030212402344,0.0
73,global,1,0.4258849620819092,0.0
74,global,1,0.36279988288879395,0.0
75,global,1,0.3646278381347656,0.0
76,global,1,0.36670351028442383,0.0
77,global,1,0.3840785026550293,0.0
