time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,23,0,0,23,0,0,0,2.782608695652174,0,0.0,0,0,0.0,0.0
100,505,267,90,148,9.712030928791497,33.02047648591626,4.977238542917637,2.6811881188118813,5.509230769230769,14.182178217821782,19.752808988764045,13.831460674157304,0.2471237961005397,0.06619839129061292
200,1000,650,199,151,10.271431986472535,34.90169030417297,4.999930699682213,2.665,5.754943502824859,16.298,21.676923076923078,14.635384615384615,0.2440760693770562,0.06859267037052007
300,1501,1032,326,143,10.283185148107925,34.840742476984786,4.993794680630376,2.6635576282478346,5.795871559633028,16.835443037974684,21.641472868217054,14.574612403100776,0.24582591819546587,0.06932520667053091
400,2013,1428,426,159,10.321412779878886,34.65880303646927,4.992671711072548,2.6646795827123695,5.78361204013378,17.181321410829607,21.4593837535014,14.55812324929972,0.24820788010635747,0.07015939697543074
500,2523,1838,534,151,10.134895716367943,34.5262357913936,5.002075887361827,2.6642885453824814,5.760794701986755,17.23900118906064,21.31664853101197,14.51088139281828,0.2506324589954698,0.07010141556319925
600,3013,2235,645,133,10.329951944736678,34.56875334922609,4.995721845137221,2.6657816130102887,5.781143297720013,17.420179223365416,21.340492170022372,14.49261744966443,0.24871767042632986,0.06972344323688415
700,3511,2620,746,145,10.277162064087987,34.52230279248087,4.993250653382261,2.66590714896041,5.781893781893782,17.426374252349756,21.270992366412212,14.522519083969465,0.24857834108385748,0.06978795320129778
800,4009,3008,844,157,10.279651947499366,34.42091463434776,4.991873472138576,2.665752057869793,5.790555601419962,17.49588426041407,21.20711436170213,14.475731382978724,0.25045332908569595,0.06993488481945768
900,4519,3409,966,144,10.154969852122752,34.428182175708,4.99317237816401,2.663642398760788,5.782653360727913,17.43881389687984,21.211498973305954,14.480786154297448,0.24982857682411666,0.06984960037508393
1000,5020,3791,1087,142,10.302527032725868,34.35806424395423,4.992486399838165,2.6625498007968127,5.793486894360604,17.43585657370518,21.161434977578477,14.495383803745714,0.2492595426336834,0.06951279142372195
