time,node,decisions
1000,pop0,439
1000,pop1,758
1000,pop2,1155
1000,pop3,917
1000,pop4,141
1000,pop5,1120
1000,pop6,104
1000,pop7,103
1000,pop8,1002
1000,pop9,782
1000,pop10,570
1000,pop11,207
1000,pop12,776
1000,pop13,0
1000,pop14,671
1000,pop15,831
1000,pop16,1127
1000,pop17,409
1000,pop18,441
1000,pop19,341
1000,pop20,176
1000,pop21,199
1000,pop22,1125
1000,pop23,448
1000,pop24,962
1000,pop25,225
1000,pop26,810
1000,pop27,1235
1000,pop28,65
1000,pop29,818
1000,pop30,89
1000,pop31,88
1000,pop32,96
1000,pop33,321
1000,pop34,659
1000,pop35,1440
1000,pop36,179
1000,pop37,235
1000,pop38,1116
1000,pop39,1302
1000,pop40,1243
1000,pop41,1220
1000,pop42,495
1000,pop43,1442
1000,pop44,982
1000,pop45,199
1000,pop46,1018
1000,pop47,1117
1000,pop48,445
1000,pop49,947
1000,pop50,2552
1000,pop51,3222
1000,pop52,2965
1000,pop53,2650
1000,pop54,159
1000,pop55,1112
1000,pop56,829
1000,pop57,902
