time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,15,0,0,15,0,0,0,2.8,0,0.0,0,0,0.0,0.0
100,355,188,0,167,0,38.03564264945507,4.9919349740124135,2.695774647887324,4.093481556341587,22.819718309859155,24.77127659574468,15.053191489361701,0.2648189549865172,0.08626529814049036
200,716,487,4,225,72.30008803825424,43.68747956114725,4.97038775333769,2.6941340782122905,4.220793534166054,32.09217877094972,30.49281314168378,14.694045174537989,0.3185206266601595,0.13101057733241686
300,1054,813,10,231,45.295399098936095,51.00563118047399,4.9687756965487715,2.6793168880455407,4.280889268918341,38.0,37.787207872078724,14.789667896678967,0.3367527531218304,0.1491077326029606
400,1370,1172,11,187,44.17763554448736,54.8170150622567,4.973067690038041,2.667153284671533,4.284841168037426,41.45036496350365,41.53754266211604,14.910409556313994,0.34360145579613555,0.15375198372056867
500,1688,1494,11,183,44.17763554448736,56.71447555776739,4.981342196197723,2.6635071090047395,4.28863608858768,41.98696682464455,43.4524765729585,14.952476572958501,0.33725917324180976,0.15128441485899738
600,2009,1804,13,192,41.91953776841238,56.395454458070155,4.991898449968218,2.6655052264808363,4.301088270858525,42.4927824788452,43.12749445676275,15.029933481152993,0.33777221874902735,0.15116536154913623
700,2338,2131,13,194,41.91953776841238,57.041991928702934,4.98914223602088,2.6642429426860565,4.292512959972806,43.207869974337044,43.76865321445331,14.96715157203191,0.34206261652747055,0.15426023260046026
800,2664,2442,15,207,46.065428825838744,57.54249633705503,4.9954612924561745,2.6644144144144146,4.292131932927953,43.71884384384384,44.26535626535627,14.964373464373464,0.34320944207644766,0.15609326639602672
900,2967,2765,19,183,48.539261492386835,57.87952212768657,4.993991416389216,2.660262891809909,4.299990250560593,44.595551061678464,44.602893309222424,14.961663652802894,0.3437446268484971,0.1574153126261904
1000,3296,3075,21,200,45.12710082033299,58.13243036444878,4.9885079640788526,2.658980582524272,4.3072570295181425,44.80279126213592,44.8780487804878,14.96130081300813,0.342458284347619,0.15834824418990076
