time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,5,0,0,5,0,0,0,2.6,0,0.0,0,0,0.0,0.0
100,118,78,0,40,0,38.41729551887554,4.991169902387325,2.6186440677966103,4.4522522522522525,20.940677966101696,25.666666666666668,19.615384615384617,0.08639144688759473,0.023472757763823064
200,237,182,0,55,0,39.63413378864605,5.0396148000276195,2.6455696202531644,4.520193861066236,23.61181434599156,26.395604395604394,20.505494505494507,0.10134410141856194,0.028468925225799878
300,357,306,0,51,0,40.461181705514264,5.024490495792084,2.65266106442577,4.546099290780142,25.137254901960784,27.163398692810457,20.647058823529413,0.1058646827282818,0.030495631612410118
400,462,421,0,41,0,41.468157739510865,5.050073640332918,2.6623376623376624,4.558845299777942,26.662337662337663,28.068883610451305,20.69121140142518,0.1082111751306455,0.03097777079569564
500,579,531,0,48,0,41.04844741395534,5.021744530489126,2.6528497409326426,4.499559471365639,26.46113989637306,27.725047080979284,20.451977401129945,0.10744456910830054,0.030982367127063207
600,703,653,0,50,0,40.898332967461016,5.013363191032942,2.6571834992887626,4.472506546060462,26.726884779516357,27.617151607963248,20.339969372128635,0.10913594616819376,0.03138497939453203
700,827,780,0,47,0,40.66719054595149,5.017108084686588,2.657799274486094,4.451528030763003,26.596130592503023,27.353846153846153,20.133333333333333,0.1096989892585736,0.031305337430294934
800,931,890,0,41,0,40.69424821610487,4.99837043778625,2.6659505907626206,4.468643916383777,26.86466165413534,27.37191011235955,20.14831460674157,0.10845784389482259,0.03073354370391819
900,1044,998,0,46,0,40.385287810130706,4.999343597191814,2.6666666666666665,4.463312368972747,26.510536398467433,27.052104208416832,20.1312625250501,0.10690132940475511,0.03012625172208191
1000,1150,1120,0,30,0,40.50227072519457,5.008716544176691,2.666086956521739,4.458867598328771,26.91217391304348,27.139285714285716,20.051785714285714,0.10651359064915844,0.030183113502931642
