0.1,1205,total_flows,random
0.1,1132,successful_flows,random
0.1,0,dropped_flows,random
0.1,73,in_network_flows,random
0.2,1597,total_flows,random
0.2,1498,successful_flows,random
0.2,0,dropped_flows,random
0.2,99,in_network_flows,random
0.3,3113,total_flows,random
0.3,2850,successful_flows,random
0.3,16,dropped_flows,random
0.3,247,in_network_flows,random
0.4,4149,total_flows,random
0.4,3781,successful_flows,random
0.4,20,dropped_flows,random
0.4,348,in_network_flows,random
0.5,5986,total_flows,random
0.5,5281,successful_flows,random
0.5,129,dropped_flows,random
0.5,576,in_network_flows,random
