time,node,decisions
1000,pop0,289
1000,pop1,749
1000,pop2,713
1000,pop3,638
1000,pop4,74
1000,pop5,639
1000,pop6,33
1000,pop7,33
1000,pop8,669
1000,pop9,557
1000,pop10,604
1000,pop11,78
1000,pop12,545
1000,pop13,0
1000,pop14,669
1000,pop15,515
1000,pop16,608
1000,pop17,265
1000,pop18,381
1000,pop19,201
1000,pop20,110
1000,pop21,95
1000,pop22,215
1000,pop23,649
1000,pop24,525
1000,pop25,104
1000,pop26,108
1000,pop27,406
1000,pop28,140
1000,pop29,574
1000,pop30,8
1000,pop31,8
1000,pop32,19
1000,pop33,152
1000,pop34,457
1000,pop35,595
1000,pop36,156
1000,pop37,143
1000,pop38,364
1000,pop39,728
1000,pop40,582
1000,pop41,694
1000,pop42,268
1000,pop43,390
1000,pop44,892
1000,pop45,302
1000,pop46,567
1000,pop47,125
1000,pop48,202
1000,pop49,63
1000,pop50,2064
1000,pop51,2051
1000,pop52,1744
1000,pop53,1310
1000,pop54,18
1000,pop55,660
1000,pop56,829
1000,pop57,7
