time,node,decisions
1000,pop0,302
1000,pop1,2080
1000,pop2,0
1000,pop3,3
1000,pop4,226
1000,pop5,0
1000,pop6,530
1000,pop7,0
1000,pop8,218
1000,pop9,0
1000,pop10,1353
1000,pop11,253
1000,pop12,661
1000,pop13,234
1000,pop14,536
1000,pop15,212
1000,pop16,579
1000,pop17,474
1000,pop18,39
1000,pop19,1533
1000,pop20,246
1000,pop21,426
1000,pop22,836
1000,pop23,0
1000,pop24,0
1000,pop25,225
1000,pop26,0
1000,pop27,468
1000,pop28,1480
1000,pop29,0
1000,pop30,306
1000,pop31,848
1000,pop32,891
1000,pop33,1530
1000,pop34,912
1000,pop35,781
1000,pop36,66
1000,pop37,904
1000,pop38,43
1000,pop39,1397
1000,pop40,210
1000,pop41,0
1000,pop42,1896
1000,pop43,847
1000,pop44,1296
1000,pop45,890
1000,pop46,737
1000,pop47,1766
1000,pop48,351
1000,pop49,8
1000,pop50,2161
1000,pop51,3588
1000,pop52,1303
1000,pop53,2709
1000,pop54,0
1000,pop55,105
1000,pop56,0
1000,pop57,278
