time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,16,0,0,16,0,0,0,2.6875,0,0.0,0,0,0.0,0.0
100,379,253,0,126,0,33.24747994534148,4.978564688622424,2.6701846965699207,3.9682337992376113,16.480211081794195,19.944664031620555,14.723320158102768,0.2885130417565446,0.061638234977403984
200,724,613,0,111,0,33.75341539958085,4.940759462933792,2.654696132596685,3.9876470588235295,18.726519337016576,20.66557911908646,15.429037520391518,0.27697593285468286,0.06392382108066197
300,1066,945,0,121,0,33.910246379634366,4.92985007127677,2.6660412757973733,4.002901915264074,19.409943714821765,20.80952380952381,15.55978835978836,0.27915288930876386,0.06499565043088057
400,1426,1295,0,131,0,33.914996918071836,4.9500741918970546,2.662692847124825,4.019192208536236,19.678821879382888,20.784555984555986,15.57992277992278,0.2790777774179062,0.06534420890125683
500,1781,1648,0,133,0,33.950402993132265,4.96251822039267,2.6518809657495788,4.029461949721306,19.889387984278496,20.770631067961165,15.618932038834952,0.2795268271823313,0.06543774903224799
600,2130,1991,3,136,15.350104169205034,33.937437166862125,4.965799976300331,2.652112676056338,4.015020653398423,20.07887323943662,20.785534907081868,15.653440482169763,0.2783634485386268,0.06595165362641725
700,2476,2347,3,126,15.350104169205034,34.170712171140245,4.962313201368168,2.6518578352180935,4.035459870191547,20.591276252019387,21.016190881976993,15.732850447379633,0.27618724936618366,0.06758901761289632
800,2832,2697,6,129,25.36930503205981,34.671465811955706,4.968884963257245,2.656426553672316,4.029563330621101,20.98446327683616,21.484241750092696,15.722284019280682,0.2789868894675257,0.06988215359283238
900,3178,3046,6,126,25.36930503205981,34.84303955600991,4.971170612415254,2.6560730018879797,4.036441135858798,21.15638766519824,21.66316480630335,15.751149047931714,0.27752449979040644,0.07007792887676798
1000,3557,3422,6,129,25.36930503205981,35.023064826503735,4.9770320958998,2.659263424233905,4.032449001162668,21.45122294068035,21.810344827586206,15.710403272939802,0.28113231747504497,0.07171459475518592
