time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,18,0,0,18,0,0,0,2.611111111111111,0,0.0,0,0,0.0,0.0
100,400,228,0,172,0,36.26531022657468,4.99486209840283,2.66,5.791916167664671,19.345,23.25,15.87719298245614,0.29210670772526626,0.07978695850896352
200,811,608,0,203,0,39.6997927343401,4.9896200125087935,2.658446362515413,6.031572735320154,25.204685573366216,26.542763157894736,16.648026315789473,0.3091229576215223,0.10088372244472679
300,1174,999,0,175,0,41.63491018688312,4.990724111711727,2.6456558773424192,6.141991804738999,29.36541737649063,28.49249249249249,17.423423423423422,0.31611619999465984,0.1101113353320376
400,1578,1364,1,213,370.09176802577343,41.6571021016666,4.999433337544354,2.64702154626109,6.071088861076346,30.74017743979721,28.461876832844574,17.537390029325515,0.31689167428864073,0.11588117447581915
500,1975,1761,2,212,187.543200173503,41.97697997501261,5.001138842713095,2.659746835443038,6.014164305949008,32.24810126582278,28.738216922203293,17.649630891538898,0.3190608745810852,0.12202636347289494
600,2391,2157,3,231,177.4555647089012,42.31451928980975,5.003165594533945,2.6670849017147638,5.95177947841593,33.50271852781263,29.00880853036625,17.666203059805284,0.3248980858521778,0.12971483447299767
700,2793,2551,3,239,177.4555647089012,42.7509246454876,5.001362060370292,2.662012173290369,5.921432908318154,34.918009308986754,29.448059584476677,17.792630341042727,0.3295549500454,0.13718052762900854
800,3206,2970,4,232,325.5029223049106,42.78461797447493,5.00687062723813,2.658764815970056,5.886231846872274,35.77822832189644,29.515488215488215,17.793602693602693,0.3318112124691816,0.1420182707925947
900,3605,3377,4,224,325.5029223049106,42.86304454318684,5.00857000141641,2.6579750346740636,5.8483068571174295,36.45742024965326,29.580692922712466,17.818774059816405,0.33251662458481485,0.14565700719184063
1000,3998,3780,6,212,226.34052361389192,42.87038088207526,5.004094053779765,2.6578289144572285,5.818951062585299,37.32541270635318,29.5968253968254,17.82883597883598,0.3346994383681407,0.15051182911347896
