time,node,decisions
1000,pop0,854
1000,pop1,1036
1000,pop2,734
1000,pop3,1131
1000,pop4,768
1000,pop5,194
1000,pop6,789
1000,pop7,1093
1000,pop8,0
1000,pop9,743
1000,pop10,977
1000,pop11,288
1000,pop12,644
1000,pop13,329
1000,pop14,1386
1000,pop15,793
1000,pop16,681
1000,pop17,741
1000,pop18,80
1000,pop19,149
1000,pop20,226
1000,pop21,697
1000,pop22,402
1000,pop23,994
1000,pop24,389
1000,pop25,752
1000,pop26,895
1000,pop27,1135
1000,pop28,421
1000,pop29,645
1000,pop30,351
1000,pop31,276
1000,pop32,918
1000,pop33,1135
1000,pop34,452
1000,pop35,451
1000,pop36,1025
1000,pop37,772
1000,pop38,156
1000,pop39,410
1000,pop40,408
1000,pop41,701
1000,pop42,487
1000,pop43,808
1000,pop44,1410
1000,pop45,905
1000,pop46,885
1000,pop47,306
1000,pop48,993
1000,pop49,310
1000,pop50,3252
1000,pop51,2667
1000,pop52,3642
1000,pop53,3064
1000,pop54,363
1000,pop55,969
1000,pop56,1694
1000,pop57,135
