,flow,node,dec_count,dec_time_avg,dec_time_std
0,1,pop12,2,0.00017893314361572266,1.7881393432617188e-06
1,1,pop52,1,0.0001761913299560547,0.0
2,1,pop51,4,0.0002257823944091797,7.249944022895463e-05
3,1,pop53,1,0.00019860267639160156,0.0
4,1,pop41,1,0.0001876354217529297,0.0
5,2,pop20,4,0.00019687414169311523,7.436030007891399e-05
6,2,pop19,1,0.00016880035400390625,0.0
7,2,pop51,1,0.00016760826110839844,0.0
8,2,pop52,1,0.00017523765563964844,0.0
9,2,pop48,1,0.00017523765563964844,0.0
10,2,pop49,1,0.00018596649169921875,0.0
11,2,pop2,1,0.0001780986785888672,0.0
12,3,pop23,2,0.00011217594146728516,4.0650367736816406e-05
13,3,pop24,1,0.0001723766326904297,0.0
14,3,pop14,1,0.00017595291137695312,0.0
15,3,pop50,2,0.0001709461212158203,3.0994415283203125e-06
16,3,pop35,3,0.00022872289021809897,3.1465431921011955e-05
17,4,pop25,3,0.00019184748331705728,0.00011344338040436898
18,4,pop17,2,0.00018727779388427734,8.225440979003906e-06
19,4,pop50,3,0.00018024444580078125,1.2307264661888377e-05
20,4,pop51,4,0.0002384781837463379,8.09585339940617e-05
21,4,pop36,1,0.0003521442413330078,0.0
22,5,pop26,2,0.000148773193359375,1.3113021850585938e-05
23,5,pop50,3,0.00017269452412923178,4.964350918687634e-06
24,5,pop51,1,0.00019621849060058594,0.0
25,5,pop46,2,0.00021469593048095703,3.3974647521972656e-05
26,5,pop45,1,0.0001811981201171875,0.0
27,6,pop32,2,0.00014591217041015625,6.67572021484375e-06
28,6,pop50,1,0.00017118453979492188,0.0
29,6,pop51,1,0.0001773834228515625,0.0
30,6,pop10,1,0.0001857280731201172,0.0
31,6,pop11,4,0.00024628639221191406,7.074064461906368e-05
32,7,pop36,4,0.00018835067749023438,7.144864236585014e-05
33,7,pop51,1,0.0001697540283203125,0.0
34,7,pop53,1,0.00016880035400390625,0.0
35,7,pop41,1,0.00017309188842773438,0.0
36,8,pop42,3,0.00014503796895345053,2.3605713697261346e-05
37,8,pop53,2,0.00017535686492919922,3.4570693969726562e-06
38,8,pop51,1,0.00018715858459472656,0.0
39,8,pop46,2,0.00021445751190185547,3.993511199951172e-05
40,8,pop45,1,0.000186920166015625,0.0
41,9,pop47,2,0.00010573863983154297,4.3511390686035156e-05
42,9,pop53,4,0.00021284818649291992,4.428344322329308e-05
43,10,pop54,2,0.00012826919555664062,2.1696090698242188e-05
44,10,pop52,1,0.00017118453979492188,0.0
45,10,pop51,3,0.00020345052083333334,4.918760129379296e-05
46,10,pop22,1,0.00017833709716796875,0.0
47,11,pop55,2,0.00012946128845214844,2.0265579223632812e-05
48,11,pop52,1,0.00016880035400390625,0.0
49,11,pop51,3,0.00019725163777669272,3.8164022397214037e-05
50,11,pop10,1,0.0001857280731201172,0.0
51,12,pop23,2,0.0001569986343383789,2.753734588623047e-05
52,12,pop24,1,0.00018167495727539062,0.0
53,12,pop14,1,0.00017380714416503906,0.0
54,12,pop50,2,0.00017702579498291016,1.0728836059570312e-06
55,12,pop51,3,0.00018755594889322916,5.969464606670991e-06
56,12,pop10,2,0.00026595592498779297,7.522106170654297e-05
57,12,pop52,2,0.00019419193267822266,5.602836608886719e-06
58,12,pop48,3,0.000194549560546875,1.593425882320676e-06
59,12,pop57,2,0.0003123283386230469,1.33514404296875e-05
60,13,pop32,2,0.00014960765838623047,3.1113624572753906e-05
61,13,pop50,4,0.00021004676818847656,5.604231437589632e-05
62,13,pop51,1,0.0001938343048095703,0.0
63,13,pop10,1,0.00018310546875,0.0
64,14,pop36,4,0.00017839670181274414,6.59199077264595e-05
65,14,pop51,1,0.00017690658569335938,0.0
66,14,pop47,1,0.00016570091247558594,0.0
67,15,pop54,2,0.0001735687255859375,2.2649765014648438e-05
68,15,pop52,1,0.00017976760864257812,0.0
