time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,10,0,0,10,0,0,0,2.5,0,0.0,0,0,0.0,0.0
100,232,160,0,72,0,31.884440566687147,4.936993497343481,2.663793103448276,4.994358251057828,15.262931034482758,19.01875,17.95625,0.17002224694104665,0.03279369052033116
200,454,384,0,70,0,32.59153369861187,4.9335945565279005,2.643171806167401,5.2121014964216,17.645374449339208,19.526041666666668,17.885416666666668,0.17199866192857072,0.03550854025913249
300,667,589,0,78,0,32.5413483643042,4.955570436183879,2.658170914542729,5.180960548885078,18.113943028485757,19.39728353140917,17.63157894736842,0.1705259020974931,0.035542617040993964
400,886,811,0,75,0,32.83595393380819,4.960817053568702,2.6659142212189617,5.215530903328051,18.572234762979683,19.649815043156597,17.64858199753391,0.17262477385247313,0.036314436247160665
500,1099,1020,0,79,0,33.210700218808505,4.962163919599327,2.6669699727024567,5.2850701402805615,19.197452229299362,19.977450980392156,17.931372549019606,0.173573620754226,0.03702937196986326
600,1320,1246,0,74,0,33.14062575332001,4.969739824715162,2.658333333333333,5.286009079653322,19.406060606060606,19.981540930979133,17.913322632423757,0.1742123670658016,0.037833662181509985
700,1556,1484,0,72,0,33.352950827507854,4.977767415289289,2.665809768637532,5.255003450655624,19.574550128534703,20.107142857142858,17.850404312668463,0.1755166124598013,0.03853002541633477
800,1764,1703,0,61,0,33.3360571687942,4.974101126745125,2.6683673469387754,5.25820170109356,19.625850340136054,20.07046388725778,17.80093951849677,0.17407000485376106,0.038002926321417066
900,1988,1903,0,85,0,33.286789860839875,4.98250268700335,2.6619718309859155,5.264991896272285,19.60865191146881,20.031003678402524,17.895953757225435,0.17404475022856358,0.03796475929268557
1000,2210,2136,0,74,0,33.43083737438681,4.987235661962269,2.6615384615384614,5.27073082923317,19.873755656108596,20.170411985018728,17.90870786516854,0.17584165071600694,0.03897851511508936
