time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,15,0,0,15,0,0,0,2.6666666666666665,0,0.0,0,0,0.0,0.0
100,321,194,0,127,0,31.6343364014366,5.03262223654342,2.694704049844237,4.178197064989518,18.626168224299064,18.195876288659793,14.216494845360824,0.29609496520671363,0.06986953105518469
200,696,556,0,140,0,36.244552053570544,5.037362985892753,2.6623563218390807,4.183121897407612,21.79310344827586,22.784172661870503,14.285971223021583,0.3361399011850369,0.08064596087111886
300,1018,887,0,131,0,37.36596202479822,5.034746783339846,2.662082514734774,4.18438331854481,23.162082514734774,24.010146561443065,14.376550169109358,0.33612999770705837,0.08139758729302646
400,1344,1225,0,119,0,37.729069297317096,5.022268987687246,2.6666666666666665,4.183142969673099,23.707589285714285,24.365714285714287,14.306938775510204,0.3390648834461266,0.08219666914850643
500,1673,1556,0,117,0,37.870459916886155,5.020923578052562,2.6658696951583982,4.175709515859766,23.92109982068141,24.512210796915166,14.344473007712082,0.34679225938741604,0.08239532098618155
600,2033,1898,0,135,0,37.725544181076444,5.0178036300002065,2.666502705361535,4.185825558503809,24.05459911460895,24.356691253951528,14.350368809272918,0.350841474465786,0.08389240580972428
700,2373,2234,0,139,0,38.09156446611235,5.018332844695363,2.670880741677202,4.198105081826012,24.647281921618205,24.723813786929274,14.369740376007162,0.35312899786780916,0.0863777071130402
800,2690,2568,0,122,0,38.41413713678314,5.018207423166908,2.666542750929368,4.210938486800556,24.786617100371746,25.02297507788162,14.35241433021807,0.35085346593079325,0.08563427556762215
900,3035,2907,0,128,0,38.473891450295206,5.017135708693114,2.6649093904448105,4.211559003766796,24.682372322899507,25.117991056071553,14.301685586515308,0.3490207607517284,0.08486732258024718
1000,3370,3235,0,135,0,38.429263132071526,5.010314858508058,2.6643916913946586,4.207328151811851,24.737091988130565,25.077588871715612,14.299227202472952,0.35005612022199434,0.08487391585120442
