time,node,decisions
1000,pop0,199
1000,pop1,896
1000,pop2,461
1000,pop3,0
1000,pop4,137
1000,pop5,0
1000,pop6,541
1000,pop7,154
1000,pop8,1235
1000,pop9,209
1000,pop10,224
1000,pop11,0
1000,pop12,663
1000,pop13,135
1000,pop14,290
1000,pop15,63
1000,pop16,121
1000,pop17,1233
1000,pop18,0
1000,pop19,0
1000,pop20,0
1000,pop21,210
1000,pop22,121
1000,pop23,385
1000,pop24,332
1000,pop25,129
1000,pop26,0
1000,pop27,0
1000,pop28,0
1000,pop29,372
1000,pop30,87
1000,pop31,402
1000,pop32,0
1000,pop33,345
1000,pop34,207
1000,pop35,225
1000,pop36,134
1000,pop37,233
1000,pop38,120
1000,pop39,123
1000,pop40,128
1000,pop41,736
1000,pop42,495
1000,pop43,412
1000,pop44,211
1000,pop45,172
1000,pop46,84
1000,pop47,265
1000,pop48,805
1000,pop49,1568
1000,pop50,2628
1000,pop51,1591
1000,pop52,1535
1000,pop53,1625
1000,pop54,134
1000,pop55,562
1000,pop56,127
1000,pop57,546
