time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,32,0,0,32,0,0,0,2.75,0,0.0,0,0,0.0,0.0
100,704,240,245,219,19.88324262468248,33.06792256387443,4.9878378727115615,2.678977272727273,5.7678958785249455,11.330965909090908,19.791666666666668,16.304166666666667,0.10272448754278182,0.2952646008905911
200,1462,596,645,221,19.85196529372513,35.787948465466876,4.986170152824085,2.6839945280437756,5.778011414839291,13.156634746922025,22.446308724832214,17.333892617449663,0.11179562109427729,0.33373100696303304
300,2177,961,1007,209,20.186700950613886,35.86500110249531,4.986648585627169,2.689021589343133,5.815844601028376,14.028020211299953,22.59729448491155,17.366285119667012,0.11289075460730064,0.34552116982844405
400,2913,1353,1352,208,20.37199434823663,36.35253061026977,4.9913842836604605,2.68692070030896,5.873278620114063,14.494679025060076,23.070953436807095,17.61566888396157,0.11308551708460365,0.3483713644428046
500,3628,1699,1702,227,20.46377567562654,36.29425825198706,4.996954451017265,2.688257993384785,5.87968923418424,14.601984564498347,22.987639788110652,17.6262507357269,0.11367209621756581,0.3482483284262939
600,4349,2052,2097,200,20.49640081545485,36.2282351461158,5.003828082169295,2.678086916532536,5.886459672974462,14.734421706139342,22.894736842105264,17.600389863547758,0.11389743283178688,0.3495989097484127
700,5047,2403,2436,208,20.55299825188379,36.271145535117,5.006832987668292,2.674658212799683,5.893406593406594,14.876560332871012,22.952559300873908,17.628381190178942,0.11313551565642756,0.3488094626862753
800,5756,2769,2771,216,20.474077898355116,36.433771935761236,5.001075931540143,2.6725156358582347,5.914446580609723,14.96490618485059,23.13289996388588,17.737450343084145,0.11276616052315372,0.3482526525512332
900,6450,3146,3101,203,20.389692327511444,36.4970763890674,5.000954728790486,2.6689922480620156,5.922374984791337,15.093333333333334,23.240623013350287,17.79020979020979,0.11204667760473781,0.3473799668610055
