time,node,decisions
1000,pop0,7
1000,pop1,224
1000,pop2,2288
1000,pop3,3709
1000,pop4,62
1000,pop5,24
1000,pop6,22
1000,pop7,192
1000,pop8,911
1000,pop9,956
1000,pop10,184
1000,pop11,387
1000,pop12,3
1000,pop13,1
1000,pop14,1106
1000,pop15,1628
1000,pop16,422
1000,pop17,1898
1000,pop18,31
1000,pop19,772
1000,pop20,4926
1000,pop21,1076
1000,pop22,1060
1000,pop23,885
1000,pop24,4710
1000,pop25,2320
1000,pop26,1463
1000,pop27,3622
1000,pop28,919
1000,pop29,235
1000,pop30,224
1000,pop31,732
1000,pop32,711
1000,pop33,1398
1000,pop34,849
1000,pop35,726
1000,pop36,389
1000,pop37,3
1000,pop38,566
1000,pop39,801
1000,pop40,1980
1000,pop41,2124
1000,pop42,175
1000,pop43,393
1000,pop44,1643
1000,pop45,1637
1000,pop46,1
1000,pop47,4
1000,pop48,2069
1000,pop49,1059
1000,pop50,871
1000,pop51,745
1000,pop52,694
1000,pop53,643
1000,pop54,923
1000,pop55,237
1000,pop56,329
1000,pop57,488
1000,pop58,923
1000,pop59,340
1000,pop60,2
1000,pop61,842
1000,pop62,872
1000,pop63,0
1000,pop64,704
1000,pop65,2
1000,pop66,635
1000,pop67,860
1000,pop68,1
1000,pop69,6
1000,pop70,3037
1000,pop71,1248
1000,pop72,1497
1000,pop73,609
1000,pop74,1
1000,pop75,3
1000,pop76,793
1000,pop77,525
1000,pop78,1683
1000,pop79,713
1000,pop80,684
1000,pop81,5722
1000,pop82,3409
1000,pop83,190
1000,pop84,286
1000,pop85,2290
1000,pop86,91
1000,pop87,351
1000,pop88,783
1000,pop89,1074
1000,pop90,1395
1000,pop91,2517
1000,pop92,2221
1000,pop93,715
1000,pop94,3294
1000,pop95,783
1000,pop96,272
1000,pop97,466
1000,pop98,808
1000,pop99,640
1000,pop100,537
1000,pop101,1058
1000,pop102,744
1000,pop103,1136
1000,pop104,158
1000,pop105,261
1000,pop106,1220
1000,pop107,764
1000,pop108,396
1000,pop109,868
1000,pop110,2299
1000,pop111,1916
1000,pop112,1573
1000,pop113,1884
1000,pop114,617
1000,pop115,124
1000,pop116,2587
1000,pop117,852
1000,pop118,580
1000,pop119,852
1000,pop120,3863
1000,pop121,2056
1000,pop122,2
1000,pop123,1720
1000,pop124,3969
1000,pop125,6041
1000,pop126,1174
1000,pop127,1204
1000,pop128,4321
1000,pop129,1753
1000,pop130,2067
1000,pop131,5908
1000,pop132,2387
1000,pop133,1020
1000,pop134,244
1000,pop135,7
1000,pop136,2
1000,pop137,599
1000,pop138,741
1000,pop139,67
1000,pop140,2741
1000,pop141,5029
1000,pop142,1185
1000,pop143,0
1000,pop144,3783
1000,pop145,957
1000,pop146,988
1000,pop147,212
1000,pop148,850
